model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA POP,SSP1_v5_120427,LBN,Population,million,4.227597,4.396998132,4.519300082,4.605917284,4.662352698,4.685864028,4.677440732,4.636593901,4.56020934,4.451957995,4.316408134,4.159566417,3.986419329,3.802221988,3.610933446,3.416919767,3.224033133,3.03783071,2.858854678
IIASA POP,SSP1_v5_120427,LBR,Population,million,3.994122,4.480677023,4.946806618,5.404478671,5.877658471,6.35238268,6.805058682,7.221494907,7.588742394,7.929084791,8.2392678,8.517972092,8.757325274,8.949309624,9.091651338,9.182211572,9.222187635,9.212248162,9.155514683
IIASA POP,SSP1_v5_120427,LBY,Population,million,6.355112,6.569163812,6.993784163,7.319353745,7.595615479,7.862521615,8.120585,8.342321893,8.496646701,8.571247096,8.572095577,8.51937568,8.432143319,8.320221872,8.183830846,8.023356965,7.83101522,7.610269424,7.353681877
IIASA POP,SSP1_v5_120427,LCA,Population,million,0.174267,0.181139972,0.186876659,0.191295099,0.194677429,0.196880336,0.197818637,0.197341351,0.195445121,0.193165683,0.189824674,0.185585928,0.180479289,0.174677111,0.168313433,0.161690874,0.154922679,0.14803504,0.140867275
IIASA POP,SSP1_v5_120427,LKA,Population,million,20.859949,21.58183037,21.9795929,22.12538611,22.14687782,22.07719554,21.8902091,21.53954529,21.01163889,20.35939446,19.65191489,18.91966956,18.16207401,17.38106908,16.59260693,15.80923741,15.03649156,14.28305538,13.47604623
IIASA POP,SSP1_v5_120427,LSO,Population,million,2.171317972,2.260086076,2.328656609,2.376782802,2.415776295,2.443405611,2.459154169,2.461788631,2.451018794,2.43265298,2.410324954,2.380462731,2.343455178,2.300230475,2.250168325,2.1926315,2.129810845,2.062782166,1.99273414
IIASA POP,SSP1_v5_120427,LTU,Population,million,3.323611,3.241942771,3.159721018,3.076297932,2.994652601,2.910717758,2.826011887,2.742547334,2.656513785,2.564733695,2.468151209,2.369115807,2.269502334,2.171569556,2.076643112,1.987776208,1.905792209,1.828841697,1.756676603
IIASA POP,SSP1_v5_120427,LUX,Population,million,0.507448,0.542359116,0.575294709,0.606759597,0.636265556,0.662233728,0.683142986,0.698763932,0.709123845,0.717158297,0.723299454,0.727948996,0.730713452,0.73042961,0.727269923,0.720875977,0.712111125,0.70204269,0.690872547
IIASA POP,SSP1_v5_120427,LVA,Population,million,2.25206,2.175160636,2.09800511,2.019008052,1.948504598,1.877064853,1.806932324,1.735515804,1.660353005,1.581304832,1.499789681,1.417726825,1.335845724,1.255405883,1.177602056,1.105629574,1.041340643,0.981349088,0.926839175
IIASA POP,SSP1_v5_120427,MAC,Population,million,0.543656,0.596886134,0.641729272,0.679545778,0.710088491,0.733069769,0.748666324,0.757109678,0.758481327,0.753007827,0.741394128,0.7243538,0.701620479,0.672815341,0.639357775,0.603890571,0.569179699,0.536722111,0.50742189
IIASA POP,SSP1_v5_120427,MAR,Population,million,31.951412,33.22844102,34.28801236,35.10672356,35.72973079,36.10792348,36.29584814,36.27463114,36.00162797,35.48792463,34.75073906,33.82677321,32.76622832,31.60982636,30.38221302,29.12315226,27.86260357,26.63844842,25.47742387
IIASA POP,SSP1_v5_120427,MDA,Population,million,3.572885,3.415970364,3.2895489,3.168733838,3.038711943,2.90222672,2.759370795,2.606920683,2.44496914,2.318418837,2.191087156,2.06278676,1.931167982,1.797159657,1.664318647,1.53995668,1.429241952,1.328433871,1.238481083
IIASA POP,SSP1_v5_120427,MDG,Population,million,20.713819,23.47835305,26.29570731,29.15126393,32.09375736,34.99461006,37.76655885,40.37685773,42.85636996,45.16083987,47.27162679,49.19174333,50.86030881,52.25955451,53.36842633,54.17569179,54.6844618,54.89633408,54.8268665
IIASA POP,SSP1_v5_120427,MDV,Population,million,0.315885,0.344695625,0.369655897,0.389190508,0.404031214,0.415978576,0.426800277,0.436199218,0.442632065,0.444924704,0.443348893,0.438602808,0.431172649,0.420963699,0.406864242,0.390248117,0.371679167,0.352209569,0.333218866
IIASA POP,SSP1_v5_120427,MEX,Population,million,113.423047,119.134884,123.7674616,127.5022605,130.6639643,133.0990728,134.6674863,135.2246797,134.7525301,133.1273015,131.1629595,128.7990865,125.995852,122.8060551,119.23988,115.2925186,110.8249623,105.6920991,99.85738717
IIASA POP,SSP1_v5_120427,MKD,Population,million,2.060192689,2.074079245,2.076528749,2.067728642,2.050405609,2.022566775,1.984716088,1.938130861,1.883385764,1.82139984,1.753130661,1.680270841,1.604143631,1.526379544,1.44919838,1.373961671,1.301955349,1.231670736,1.161234807
IIASA POP,SSP1_v5_120427,MLI,Population,million,15.369809,17.46044399,19.50900791,21.55309511,23.72735557,25.98987632,28.25147699,30.43922392,32.4540315,34.34767349,36.2023235,37.95836272,39.57270721,40.99547637,42.18619056,43.14271172,43.85470528,44.32348261,44.54934428
IIASA POP,SSP1_v5_120427,MLT,Population,million,0.416515,0.422842295,0.427312905,0.429651595,0.430014928,0.427963908,0.423582111,0.417639844,0.411058811,0.404134169,0.397110364,0.389650392,0.381412727,0.371742421,0.360486285,0.347305495,0.333985768,0.321302058,0.310026468
IIASA POP,SSP1_v5_120427,MMR,Population,million,47.963012,50.14693543,51.89904152,53.19868764,54.1040111,54.64616628,54.89890546,54.92277368,54.65989495,54.04013208,53.09176371,51.88888056,50.51374114,49.02520698,47.44742517,45.802225,44.11386557,42.41229104,40.73169456
IIASA POP,SSP1_v5_120427,MNE,Population,million,0.63149,0.631868965,0.631309836,0.627505004,0.621690425,0.613815675,0.603759125,0.591237632,0.576625772,0.560227947,0.542448893,0.523622801,0.503771197,0.482993523,0.461619119,0.440133824,0.418809545,0.397288981,0.375918055
IIASA POP,SSP1_v5_120427,MNG,Population,million,2.756001,2.966819044,3.142750677,3.275714486,3.37915362,3.472921733,3.570561537,3.659281683,3.720977506,3.750439781,3.756769494,3.75349453,3.746422975,3.733204797,3.70967247,3.677217675,3.641782795,3.60485203,3.567719624
IIASA POP,SSP1_v5_120427,MOZ,Population,million,23.390765,25.70292187,27.87888439,29.99528527,32.23127623,34.43954505,36.48252258,38.36926325,40.14271164,41.79704546,43.32499353,44.66356356,45.75337876,46.57376775,47.06065048,47.22094738,47.05374283,46.64981426,46.04466536
IIASA POP,SSP1_v5_120427,MRT,Population,million,3.459773,3.815459374,4.157175508,4.492264928,4.842912881,5.199026932,5.538947894,5.850533056,6.129584925,6.382153401,6.61143045,6.812775916,6.977254653,7.097602343,7.173847514,7.209031603,7.206367799,7.167757739,7.108552856
IIASA POP,SSP1_v5_120427,MTQ,Population,million,0.405814,0.411561821,0.414482154,0.415074916,0.413821592,0.410322402,0.404367641,0.395932434,0.385333449,0.374038325,0.362669882,0.351904364,0.341941229,0.332561638,0.321343135,0.309305765,0.296096018,0.281883571,0.268569139
IIASA POP,SSP1_v5_120427,MUS,Population,million,1.299172,1.322553855,1.339434186,1.350484957,1.356646309,1.354557799,1.341797249,1.319631798,1.290122679,1.255375998,1.216735568,1.176101625,1.132948368,1.088535622,1.044397352,0.998278335,0.955268425,0.913500574,0.872822931
IIASA POP,SSP1_v5_120427,MWI,Population,million,14.900841,17.2151985,19.79419692,22.53329776,25.59191445,28.93639308,32.50714344,36.1781868,39.90906547,43.72123025,47.61844414,51.54450458,55.42129121,59.19602898,62.80409504,66.23584336,69.46249552,72.4337317,75.11190784
IIASA POP,SSP1_v5_120427,MYS,Population,million,28.401017,30.32177001,32.05971928,33.63388456,35.12881797,36.46543052,37.55152445,38.3425198,38.86677049,39.18030987,39.33340266,39.32827636,39.14212889,38.76289791,38.19483981,37.46470612,36.60013255,35.60311989,34.44969002
IIASA POP,SSP1_v5_120427,MYT,Population,million,0.204114,0.234764621,0.262844493,0.290355347,0.319243432,0.348752874,0.377791003,0.404667256,0.42840433,0.448805561,0.466267818,0.480877388,0.492424511,0.501673852,0.508280379,0.512291208,0.513260165,0.510378734,0.503066874
IIASA POP,SSP1_v5_120427,NAM,Population,million,2.283289,2.455687005,2.611703912,2.756435488,2.893310705,3.014900974,3.11413544,3.18622014,3.230787769,3.260388491,3.275334891,3.272355372,3.248016812,3.201661109,3.135328763,3.054141739,2.962149813,2.862957231,2.758760074
IIASA POP,SSP1_v5_120427,NCL,Population,million,0.25087,0.268467918,0.282940799,0.294930753,0.305157051,0.313539934,0.319880637,0.324149077,0.326435603,0.326964868,0.326084243,0.323942099,0.320628704,0.316568612,0.311205852,0.30538705,0.298573118,0.290288271,0.280507065
IIASA POP,SSP1_v5_120427,NER,Population,million,15.511953,18.11192848,20.91141794,23.86315456,27.09657716,30.57184719,34.20125966,37.90937302,41.58217862,45.22114833,48.83574641,52.38807779,55.81367967,59.03639393,62.07180641,64.82041307,67.26367245,69.39125898,71.19864903
IIASA POP,SSP1_v5_120427,NGA,Population,million,158.4231819,176.7268601,195.5600549,214.6978745,235.5881944,257.8785703,280.9050676,303.831972,326.268814,348.3225988,369.9517582,390.9705598,410.845417,429.1157879,445.2950184,459.3388575,471.1248287,480.6097884,487.6624462
IIASA POP,SSP1_v5_120427,NIC,Population,million,5.788163,6.153407806,6.482582316,6.770133545,7.024408922,7.226021158,7.36368021,7.434096324,7.438808128,7.44762829,7.435864578,7.393393445,7.315112744,7.19935582,7.051672485,6.874193467,6.67199361,6.456406745,6.213194785
IIASA POP,SSP1_v5_120427,NLD,Population,million,16.612988,16.85879044,17.05927932,17.23264861,17.37278856,17.46078118,17.48318996,17.44669623,17.372155,17.27586971,17.18331358,17.11157214,17.03026577,16.9460104,16.82871709,16.67502406,16.47984224,16.25063053,16.00176506
IIASA POP,SSP1_v5_120427,NOR,Population,million,4.883110934,5.059451984,5.244769489,5.437135294,5.625135173,5.795206517,5.949251707,6.096054086,6.240719727,6.378309065,6.509986492,6.630608624,6.737340881,6.829988385,6.901854899,6.962053059,7.002521492,7.027573541,7.03445654
IIASA POP,SSP1_v5_120427,NPL,Population,million,29.959364,32.55863096,34.9240189,36.99757734,38.80638092,40.37885993,41.76986708,42.90955714,43.73638195,44.2332484,44.46100702,44.42228911,44.11182322,43.52677261,42.683503,41.62212547,40.39878191,39.06821188,37.68496113
IIASA POP,SSP1_v5_120427,NZL,Population,million,4.368136,4.599873616,4.815634121,5.008861367,5.169472539,5.299727797,5.410787295,5.504302055,5.576453199,5.629964546,5.667707288,5.693855811,5.705539695,5.710755055,5.69405053,5.657468086,5.599998392,5.52679747,5.445489658
IIASA POP,SSP1_v5_120427,OMN,Population,million,2.782435,3.030796523,3.284501041,3.491184303,3.661612403,3.800977534,3.904348374,3.961270696,3.970745806,3.942640717,3.885789799,3.80773234,3.713954782,3.611162556,3.505379288,3.39689091,3.280250907,3.153799547,3.007491193
IIASA POP,SSP1_v5_120427,PAK,Population,million,173.593383,191.1656358,206.9233435,220.727311,232.5058707,242.8509009,252.6743423,261.2850772,267.7756112,271.7454466,273.3078048,272.9015423,271.0100113,267.8296401,263.2613725,257.386252,250.4559167,242.7356753,234.4979574
IIASA POP,SSP1_v5_120427,PAN,Population,million,3.51682,3.759404064,3.984678597,4.196720554,4.403075965,4.58418242,4.723094844,4.818546086,4.872776741,4.89224142,4.886772882,4.855775947,4.799859536,4.721803079,4.624607104,4.51163821,4.377768689,4.213114858,4.020461871
IIASA POP,SSP1_v5_120427,PER,Population,million,29.076512,30.63323579,32.10171873,33.47544662,34.72758338,35.77462041,36.54117598,36.99107559,37.11234611,37.07496543,36.89994816,36.57714236,36.08879494,35.43046237,34.61826547,33.67072676,32.62766799,31.51322976,30.32189492
IIASA POP,SSP1_v5_120427,PHL,Population,million,93.260798,100.3492886,106.641986,112.1568353,117.074101,121.3193088,124.934209,127.6840101,129.4806577,130.3417764,130.5135281,129.9847973,128.7310975,126.7360197,124.0266195,120.6919501,116.8433856,112.6243049,108.224889
IIASA POP,SSP1_v5_120427,PNG,Population,million,6.858266001,7.556266454,8.200413991,8.802662739,9.386401977,9.928323658,10.40499457,10.80395911,11.11964225,11.35409038,11.51015664,11.590612,11.59950416,11.53989394,11.41380379,11.22523924,10.9806897,10.69140287,10.37085505
IIASA POP,SSP1_v5_120427,POL,Population,million,38.27666,38.33366081,38.29239691,38.08142731,37.64076796,36.96530737,36.18266287,35.39841343,34.64666238,33.88108977,33.04295773,32.104748,31.09621126,30.10048771,29.18537419,28.37570657,27.64505795,26.88710918,26.09576093
IIASA POP,SSP1_v5_120427,PRI,Population,million,3.749009,3.697927374,3.662447232,3.633985347,3.609141421,3.577731303,3.532836413,3.473783382,3.402894496,3.327689891,3.242919279,3.14826385,3.044111793,2.931636616,2.811251299,2.673278886,2.521992396,2.367080535,2.21327711
IIASA POP,SSP1_v5_120427,PRK,Population,million,24.346229,24.63609848,24.77343524,24.74760966,24.58055337,24.26391792,23.83118035,23.26390469,22.55771321,21.73816475,20.84953751,19.92203131,18.9760748,17.99733073,16.9745435,15.92473809,14.86831969,13.84822731,12.88216311
IIASA POP,SSP1_v5_120427,PRT,Population,million,10.675572,10.73122144,10.71167992,10.63554136,10.54476018,10.44477589,10.32807528,10.18738648,10.01800643,9.794865936,9.540431994,9.275683288,9.018315071,8.783205197,8.56558189,8.332232081,8.104917467,7.887869681,7.676419098
IIASA POP,SSP1_v5_120427,PRY,Population,million,6.454548,7.00831583,7.529908887,8.012641413,8.468892043,8.883504565,9.243469929,9.535097097,9.753257681,9.922016407,10.03754875,10.1009921,10.1109572,10.06549954,9.966298505,9.820291502,9.632318718,9.412171423,9.164017117
IIASA POP,SSP1_v5_120427,PSE,Population,million,4.039192,4.53264649,5.034480433,5.53199737,6.024551457,6.494962398,6.94281231,7.353209429,7.719872444,8.0414413,8.314763623,8.534574356,8.694546601,8.789592821,8.817639465,8.796269294,8.727573746,8.617970752,8.460789566
IIASA POP,SSP1_v5_120427,PYF,Population,million,0.270764,0.283731642,0.295166236,0.304734763,0.31259874,0.31844569,0.322205205,0.32390125,0.323606308,0.321609838,0.318216825,0.313718221,0.308173083,0.301599836,0.294134407,0.285902443,0.277431628,0.267647703,0.257418841
IIASA POP,SSP1_v5_120427,QAT,Population,million,1.758793,2.004599451,2.133998828,2.205851128,2.272454279,2.333633388,2.380050564,2.404923684,2.408099891,2.387679079,2.344850081,2.280418346,2.195005172,2.087384729,1.966365261,1.842904801,1.717123161,1.595382964,1.478301614
IIASA POP,SSP1_v5_120427,REU,Population,million,0.846068,0.886787434,0.920702141,0.948759784,0.973305973,0.993722347,1.008985152,1.018068196,1.020902971,1.020370722,1.016808259,1.011029806,1.002677034,0.991543726,0.979553657,0.965415416,0.947827026,0.922119902,0.893465018
IIASA POP,SSP1_v5_120427,ROU,Population,million,21.486371,21.06703922,20.58964789,20.07537219,19.53504831,18.9637287,18.33546816,17.63975551,16.87482667,16.0439413,15.16432832,14.25934834,13.36148461,12.48760356,11.67272017,10.91574375,10.24155006,9.593851168,9.010698401
IIASA POP,SSP1_v5_120427,RUS,Population,million,142.958164,141.3901176,138.9675395,135.6820784,131.9053208,128.0336232,124.2573214,120.3187844,116.0448408,111.4623294,106.7712604,102.1372114,97.59488898,93.17119767,88.86535818,84.81047399,81.03895159,77.44759953,74.18676272
IIASA POP,SSP1_v5_120427,RWA,Population,million,10.624005,12.08654159,13.48242963,14.77330109,16.07840553,17.43878205,18.84276071,20.20182044,21.4436515,22.54322463,23.54182883,24.4727395,25.29168205,25.96181399,26.45228937,26.76718085,26.91270092,26.89574581,26.76029511
IIASA POP,SSP1_v5_120427,SAU,Population,million,27.448086,31.29217714,34.95064758,38.164111,40.92322435,43.41986173,45.79552975,47.98132829,49.80792378,51.13552476,51.94270352,52.35131581,52.46638394,52.29808367,51.8567294,51.17615127,50.31841567,49.19216715,47.784634
IIASA POP,SSP1_v5_120427,SDN,Population,million,43.551941,48.48121642,53.17138979,57.4411528,61.61932522,65.74009895,69.84005701,73.65444486,77.03054554,80.00964445,82.54446079,84.63601658,86.23055686,87.24768666,87.6559545,87.46648387,86.79214786,85.76864486,84.43869707
IIASA POP,SSP1_v5_120427,SEN,Population,million,12.433728,13.91856949,15.31848734,16.66350372,18.0354042,19.40025446,20.68811577,21.83597931,22.85338398,23.74169696,24.51568853,25.16658651,25.66627536,25.99206712,26.14274621,26.12921291,25.96128027,25.67780268,25.30578907
IIASA POP,SSP1_v5_120427,SGP,Population,million,5.086418,5.317302373,5.465187397,5.590783054,5.697354702,5.756890642,5.749820674,5.682687048,5.573138206,5.427459925,5.261057522,5.077718868,4.868669056,4.622521336,4.361869884,4.089253272,3.815546799,3.565662248,3.322758762
IIASA POP,SSP1_v5_120427,SLB,Population,million,0.538148,0.604403308,0.666090695,0.723655651,0.778657123,0.830991271,0.880460515,0.92396739,0.959455018,0.986231497,1.004518859,1.016207848,1.022829147,1.023975086,1.019113103,1.008052232,0.991022254,0.968877091,0.942607326
IIASA POP,SSP1_v5_120427,SLE,Population,million,5.867536,6.408829302,6.903757876,7.362230452,7.832152087,8.290505374,8.717617842,9.083420223,9.383404015,9.625493059,9.819299546,9.952633414,10.01498983,10.02043867,9.960400505,9.839863349,9.66761437,9.454046976,9.212288431
IIASA POP,SSP1_v5_120427,SLV,Population,million,6.192993,6.381518177,6.59576596,6.821875615,7.078883086,7.299849034,7.473020501,7.592964283,7.655558458,7.698213918,7.71818264,7.707076833,7.656727006,7.567601252,7.440493962,7.280992124,7.098012879,6.895256694,6.673770414
IIASA POP,SSP1_v5_120427,SOM,Population,million,9.330872,10.39974346,11.63207835,12.96057315,14.4459533,16.04821208,17.71290751,19.39506769,21.13487747,22.90439794,24.705548,26.51484971,28.28828682,29.9987255,31.62157551,33.14509543,34.55701772,35.84332548,36.99056904
IIASA POP,SSP1_v5_120427,SRB,Population,million,9.856222,9.724475686,9.567242756,9.39682585,9.226334446,9.038103744,8.816522543,8.5551111,8.265494144,7.957237347,7.634365875,7.299813626,6.953623416,6.600193069,6.247744975,5.9042219,5.573507787,5.254221864,4.934397238
IIASA POP,SSP1_v5_120427,STP,Population,million,0.16550217,0.180235216,0.193865306,0.206671757,0.220080718,0.232979994,0.244499149,0.254208862,0.261945272,0.268357517,0.273022101,0.275529791,0.276258921,0.275246341,0.272706359,0.268738095,0.26352,0.257363501,0.250479117
IIASA POP,SSP1_v5_120427,SUR,Population,million,0.524636,0.545143581,0.561487851,0.574056695,0.58392917,0.589820058,0.590768878,0.586618757,0.577583642,0.57013962,0.560656255,0.54934536,0.536068603,0.520962726,0.504159972,0.486460041,0.467852183,0.448639209,0.429865753
IIASA POP,SSP1_v5_120427,SVK,Population,million,5.462119,5.515865202,5.557333869,5.573308118,5.553188877,5.495126482,5.418407447,5.339852879,5.260659648,5.170191792,5.060112119,4.93048452,4.789708635,4.651836914,4.526987334,4.416391973,4.319846443,4.225399049,4.110291981
