# File: GCAMDATA_FAOSTAT_LandCover_229Regs_3Covers_1973to2020.csv
# Title: FAO cropland, Temporary Crop (harvested cropland), and fallow area by country_year
# Units: 1000 Ha
# Description:  Data is cleaned and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:RL FAO.udpate:2022-06-20T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
184,Rwanda,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.2165,163.2112,167.2911,163.3305,158.7604,161.3118,161.3243,154.2209,149.8983,151.7234,149.1086,151.1333,150.9677,144.1084,147.9415,148.7436,148.7629,150.471,145.7066,143.0126
185,Russian Federation,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,132008,129538,128422,127500,126024,127466,126132,124975,124374,123860,123465,122559,122146,121781,121574,121574,121649,121649,121649,121649,121649,121649,121649,121649,121649,121649,121649,121649,121649
185,Russian Federation,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,64883.2,64676.3,64201.7,63985.4,63794.1,63685.7,63685.7,63725,63725,63725,65527,65288,67232,67717,67875.073,68594.581,69460.42,69076.156,69692.316,70021.376
185,Russian Federation,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10644.1,10610.2,10532.3,10496.8,10465.4,10447.6,10447.6,10171.2,10225.4,10552,9766.4,9727.2,8645,8522,7906.493,7764.932,7612.748,7619.921,7134.374,7174.592
186,Serbia and Montenegro,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,3720,3721,3729,3731,3708,3707,3696,3402,3406,3402,3397,3390,3391,3505,,,,,,,,,,,,,,,
186,Serbia and Montenegro,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2400.5656,2402.2471,2385.9976,2411.6105,2499.4333,,,,,,,,,,,,,,,
186,Serbia and Montenegro,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,156,169,182,191,199.8,,,,,,,,,,,,,,,
187,"Saint Helena, Ascension and Tristan da Cunha",6621,Arable land,5110,Area,1000 ha,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
187,"Saint Helena, Ascension and Tristan da Cunha",6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8225,2.8287,2.8153,2.8447,2.8524,2.8755,2.8804,2.9121,2.9357,2.9518,2.9816,2.9955,3.0197,3.0277,3.0191,3.021,3.0253,3.0176,3.0313,3.0374
187,"Saint Helena, Ascension and Tristan da Cunha",6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5849,0.585,0.6117,0.5881,0.5864,0.585,0.5788,0.5521,0.5359,0.54,0.5225,0.5253,0.5107,0.5015,0.5138,0.5166,0.5167,0.5226,0.5061,0.4967
188,Saint Kitts and Nevis,6621,Arable land,5110,Area,1000 ha,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,6,7,7,7,7,7,7,3.97,3.98,3.99,4,4,4.5,5,5,5,5,5,5,5,5,5,5
188,Saint Kitts and Nevis,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.9,6.9,6.9,3.94,3.95,3.96,4,4,4.5,5,5,5,5,5,5,5,5,5,5
188,Saint Kitts and Nevis,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528,0.0528,0.0552,0.053,0.03,0.03,0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Saint Lucia,6621,Arable land,5110,Area,1000 ha,5,5.3,5,5,5,5,4.7,4.5,4.3,4,3.7,3.5,3.3,3.3,3,3,3,2.9,2.8,2.7,2.7,2.5,2,1.9,1.9,2,2,2,2,2,2,2,2.2,2.3,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67
189,Saint Lucia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9689,0.971,0.9664,0.9765,1.0771,1.1352,1.32,1.3345,1.3454,1.3528,1.3664,1.3728,1.3838,1.3875,1.3836,1.3844,1.3864,1.3829,1.3892,1.392
189,Saint Lucia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8402,0.8403,0.8787,0.8448,0.9267,0.9664,1.11,1.0587,1.0277,1.0355,1.0021,1.0075,0.9793,0.9617,0.9854,0.9907,0.9908,1.0022,0.9705,0.9525
190,Saint Pierre and Miquelon,6621,Arable land,5110,Area,1000 ha,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
190,Saint Pierre and Miquelon,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1169,2.1215,2.1115,2.1335,2.1393,2.1566,2.1603,2.184,2.2018,2.2139,1.4908,1.4978,1.5098,1.5139,1.5096,1.5105,1.5127,1.5088,1.5156,1.5187
190,Saint Pierre and Miquelon,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4386,0.4387,0.4588,0.4411,0.4398,0.4388,0.4341,0.414,0.4019,0.405,0.2613,0.2627,0.2553,0.2507,0.2569,0.2583,0.2583,0.2613,0.253,0.2484
191,Saint Vincent and the Grenadines,6621,Arable land,5110,Area,1000 ha,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3.41,3.3,3.19,3.08,2.97,2.86,2.75,2.64,2.53,2.42,2.31,2.2,2.09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
191,Saint Vincent and the Grenadines,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4113,1.4143,1.4077,1.4224,1.4262,1.4378,1.4402,1.456,1.4679,1.4759,1.4908,1.4978,1.5098,1.5139,1.5096,1.5105,1.5127,1.5088,1.5156,1.5187
191,Saint Vincent and the Grenadines,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924,0.2925,0.3058,0.2941,0.2932,0.2925,0.2894,0.276,0.2679,0.27,0.2613,0.2627,0.2553,0.2507,0.2569,0.2583,0.2583,0.2613,0.253,0.2484
192,San Marino,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.985,1.985,1.985,1.985,1.985,1.985
192,San Marino,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,0.7112,0.7131,0.7189,0.7201,0.728,0.7339,0.738,0.7454,0.7489,0.7549,0.7569,1.4982,1.4991,1.5013,1.4975,1.5043,1.5073
192,San Marino,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.147,0.1466,0.1463,0.1447,0.138,0.134,0.135,0.1306,0.1313,0.1277,0.1254,0.255,0.2564,0.2564,0.2593,0.2511,0.2465
193,Sao Tome and Principe,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,5,5,6,6,7,7,7,7,7,7,7,7,7,6,4,4,4,4,4,4,4,4,4,4
193,Sao Tome and Principe,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9394,4.9502,4.9268,4.9783,4.9917,5.0322,5.0406,5.0961,5.1375,4.4277,2.9816,2.9955,3.0197,3.0277,3.0191,3.021,3.0253,3.0176,3.0313,3.0374
193,Sao Tome and Principe,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0235,1.0237,1.0704,1.0292,1.0262,1.0238,1.0129,0.9661,0.9378,0.81,0.5225,0.5253,0.5107,0.5015,0.5138,0.5166,0.5167,0.5226,0.5061,0.4967
194,Saudi Arabia,6621,Arable land,5110,Area,1000 ha,1500,1560,1620,1680,1740,1790,1840,1890,1940,1990,2200,2350,2550,2700,2900,3050,3200,3390,3579,3650,3672,3667,3655,3646,3639,3637,3594,3592,3600,3600,3600,3500,3500,3450,3446,3339,3196,3180,3159,3117,3068,3430,3490,3477,3437.9681,3430.4169,3430.4169,3430.4169
194,Saudi Arabia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.7,786.7,786.7,764.8,764.8,753.9,846,739,596,580,559,517,537.3,412,890,877,837.9681,830.4169,830.4169,830.4169
194,Saudi Arabia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374.6,2374.6,2374.6,2308.7,2308.7,2275.7,2180.1,2193.1,2210.5,2212.5,2215,2220.1,2156.8,2600,2279.2,2376.4,2473.7,2474.3,2474.3,2474.3
195,Senegal,6621,Arable land,5110,Area,1000 ha,3279,3329,3328,3326,3124,3123,3122,3121,3120,3118,3116,3114,3110,3107,3104,3098,3094,3092,2973,3044,3082,3178,3077,3217,2938,2685,3407,3322,3099,3050,2932,2987,3126,2836,2850,3620,3830,3800,3300,3300,3200,3200,3200,3200,3200,3200,3200,3200
195,Senegal,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,2250,2132,2187,2326,2038,2050,2820,3030,3000,2500,2500,2400,2400,2400,2400,2400,2400,2400,2400
195,Senegal,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,800,800,800,800,798,800,800,800,800,800,800,800,800,800,800,800,800,800,800
196,Seychelles,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.135,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
196,Seychelles,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9326,0.9346,0.9302,0.9399,0.9425,0.9501,0.9517,0.9622,0.97,0.8778,0.133,0.1386,0.1497,0.1501,0.1496,0.1497,0.1499,0.1496,0.1502,0.1505
196,Seychelles,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166,0.0166,0.0173,0.0167,0.0166,0.0166,0.0164,0.0157,0.0152,0.0138,0.002,0.0021,0.0022,0.0021,0.0022,0.0022,0.0022,0.0022,0.0022,0.0021
197,Sierra Leone,6621,Arable land,5110,Area,1000 ha,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,486,486,486,486,486,486,485,485,485,484,484,484,490,681.52,910.08,1236.67,1437.73,1472.02,1689.88,1283.72,1372.23,1460.97,1580.38,1652.63,1471.65,1583.65,1584,1584,1584,1584,1584,1584,1584
197,Sierra Leone,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.9034,643.5788,870.4105,1022.4844,1049.7049,1214.8232,924.3929,999.0023,1072.251,1166.2498,1231.8818,1102.0939,1195.5292,1198.9777,1195.575,1196.2984,1198.0282,1194.9774,1200.3945,1202.8286
197,Sierra Leone,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6495,133.0961,189.1077,211.3866,215.808,247.1532,185.7556,189.3852,195.7305,213.3432,215.8863,193.2819,202.1818,198.58,203.4726,204.5757,204.6023,206.9515,200.3987,196.6935
198,Slovenia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,200,200,196,196,191,173,172,171,173,173,168,173,176,176,178,175,183.41,184.25,184.59,184.35,183.7,184.96,184.04,184.24,184.26,184,181.78,181.23,181.03
198,Slovenia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,150,146,157,154,154,155,151,158.3,159,159.3,159.1,158.5,159.6,158.8,159,159,158.8,156.9,156.4,156.2
198,Slovenia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,2.01,2.05,2.09,2.05,2.1,2.06,2.14,2.04,2.06,2.1,1.98,2.03,2.03
199,Slovakia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,1562,1561,1557,1553,1550,1547,1539,1528,1442,1410,1413,1393,1391,1378,1377,1382,1382,1392,1391.2,1392.3,1361.6,1359.2,1350,1347,1343,1348,1349,1346
199,Slovakia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1397.2,1372.2,1369.9,1360.4,1352,1322,1317,1319,1308,1311.6,1300.2,1306,1272,1269,1241,1245,1239,1247,1250,1248
199,Slovakia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,4,5,11,10,14,11,10,13,11.3,12.1,12.5,17,17.4,46,42,45,45,46,44
200,Singapore,6621,Arable land,5110,Area,1000 ha,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,0.7,0.66,0.65,0.7,0.6,0.6,0.64,0.63,0.63,0.57,0.56,0.56,0.56,0.56,0.56,0.56,0.56
200,Singapore,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.4223,0.4978,0.4706,0.4673,0.5041,0.4368,0.4404,0.4723,0.4696,0.4718,0.4303,0.4239,0.4227,0.4229,0.4235,0.4225,0.4244,0.4252
200,Singapore,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.0918,0.1029,0.0968,0.0951,0.1013,0.0828,0.0804,0.0864,0.0823,0.0827,0.0728,0.0702,0.0719,0.0723,0.0723,0.0732,0.0708,0.0695
201,Somalia,6621,Arable land,5110,Area,1000 ha,951,955,960,965,969,974,979,984,989,994,999,1004,1009,1014,1018,1021,1021,1022,1022,1023,1024,1030,1035,1039,1043,1043,1043,1043,1045,1200,1250,1350,1350,1140,1000,1100,1100,1100,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100
201,Somalia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.3871,848.6007,879.7926,960.0926,962.6919,819.5247,720.0892,800.8152,807.3239,811.7508,745.4069,748.8832,830.4121,832.6234,830.2604,830.7628,831.964,829.8454,833.6073,835.2976
201,Somalia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7963,175.4959,191.1461,198.4879,197.919,166.7306,144.701,151.814,147.3703,148.4944,130.632,131.33690000000001,140.4351,137.9028,141.3004,142.0664,142.0849,143.7163,139.1658,136.5927
202,South Africa,6621,Arable land,5110,Area,1000 ha,12272,12281,12290,12299,12308,12317,12326,12335,12344,12355,12355,12355,12355,12600,12550,12600,12700,12800,12900,13163,13426,13450,13500,13650,13700,13700,13760,13812,13685,13700,13600,13300,13175,12600,12600,12800,12660,12533,12033,12000,12000,12000,12000,12000,12000,12000,12000,12000
202,South Africa,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13515,13530,13430,13130,13005,12430,12430,12630,12490,12363,11988,11955,11955,11955,11955,11955,11955,11955,11955,11955
202,South Africa,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.8634,149.0571,149.3099,149.561,149.7007,150.4411,150.4082,149.8739,150.373,150,25,25.066,24.3658,23.9264,24.5159,24.6489,24.6521,24.9351,24.1456,23.6991
203,Spain,6621,Arable land,5110,Area,1000 ha,16054,15918,15821,15657,15630,15640,15578,15558,15569,15565,15592,15651,15564,15565,15584,15577,15512,15335,15258,15201,14982,14806,14045,14450,14285,13684,13463,13400,13064,12909,13017,13025,12913,12720,12586,12488,12497,12528,12429,12570,12181,12278,12278.22,12337.18,12253.767,11884.2519,11812.3146,11639.3981
203,Spain,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8518.8,8749.9,8575,8576,8345,7827,7659,8163,7765,7677,7639,7849,7971,8088,8121.83,7917.72,7895.067,7767.6189,7667.3716,7595.1591
203,Spain,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510,3137,3353,3400,3500,3800,3895,3363,3733,3810,3711,3601,3076,3042,3041.93,3288.65,3173.8,3026.633,2970.977,2870.273
205,Western Sahara,6621,Arable land,5110,Area,1000 ha,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
205,Western Sahara,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8225,2.8287,2.8153,2.8447,2.8524,2.8755,2.8804,2.9121,2.9357,2.9518,2.9816,2.9955,3.0197,3.0277,3.0191,3.021,3.0253,3.0176,3.0313,3.0374
205,Western Sahara,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5849,0.585,0.6117,0.5881,0.5864,0.585,0.5788,0.5521,0.5359,0.54,0.5225,0.5253,0.5107,0.5015,0.5138,0.5166,0.5167,0.5226,0.5061,0.4967
206,Sudan (former),6621,Arable land,5110,Area,1000 ha,11958,12015,12115,12210,12308,12346,12345,12360,12390,12450,12500,12550,12600,12650,12700,12740,12750,12800,12850,12900,14618,15000,16157,16672,16600,16500,16380,16233,16376,16519,18052,18019,18750,18750,19247,19321,19898.8,19877.7,19877.7,,,,,,,,,
206,Sudan (former),6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15751.5,15889,17539,14028,14481,14481,14976,16284,19192.8,19172.1,19172.1,,,,,,,,,
206,Sudan (former),6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.5,630,513,3991,4269,4269,4271,3037,706,705.6,705.6,,,,,,,,,
207,Suriname,6621,Arable land,5110,Area,1000 ha,35,35,35,35,36,36,37,40,43,46,48,50,52,54,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,45,55,53,49,49,46,47,58,55,58,52,60,65,65,65,62,62,62,62
207,Suriname,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2211,31.8225,38.7109,37.6925,34.9421,35.2252,33.1241,34.2166,42.568,40.5875,43.2336,38.9419,45.2952,49.2005,49.0608,49.0905,46.8925,46.7731,46.9851,47.0804
207,Suriname,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3343,6.5811,8.4104,7.7925,7.1837,7.1665,6.6562,6.4866,7.7704,7.4247,7.5767,6.8295,7.6601,8.1488,8.3496,8.3948,8.0084,8.1004,7.8439,7.6989
208,Tajikistan,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,860,869,850,844,811,811,784,784,784,783,781,782,778,757,737,746,741,751.4,746.9,743.2,738.6,769.4,800.2,828.8,856,837.9,839.4,844.2,839.4
208,Tajikistan,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,759.1,758.1,759.3,755.7,733,712,720,714,721,717.2,709.4,707.6,739.4,770.5,799.5,827.5,810.8,813.7,823.6,818.8
208,Tajikistan,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23.9,22.9,22.7,22.3,24,25,26,27,30.4,29.7,33.8,31,30,29.7,29.3,28.5,27.1,25.7,20.6,20.6
209,Eswatini,6621,Arable land,5110,Area,1000 ha,168,155,167,161,149,188,184,183,134,133,133,169,154,154,164,177,192,180,183,179,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,175,175,175,175,175,175,175,175,175,175,175,175
209,Eswatini,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.6028,125.8758,125.2825,126.59,126.9327,127.9609,128.1759,129.5865,128.4379,129.1422,130.4462,131.0546,132.111,132.4628,132.08690000000001,132.1668,132.3579,132.0209,132.6193,132.8883
209,Eswatini,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0265,26.0319,27.2192,26.171,26.096,26.0334,25.7568,24.5663,23.4453,23.6241,22.8606,22.984,22.3419,21.9391,22.4796,22.6015,22.6044,22.864,22.14,21.7307
210,Sweden,6621,Arable land,5110,Area,1000 ha,3014,3015,3002,2999,2990,2996,2981,2975,2956,2946,2937,2929,2918,2904,2886,2868,2849,2841,2787,2765,2777,2777,2764,2809,2796,2781,2744,2599.3,2678.8,2654.5,2641.6,2645.7,2687.1,2645.5,2631.4,2614.7,2627.7,2618.6,2604.1,2593.8,2588.62,2580.73,2575.19,2565.58,2555.11,2541.99,2540.12,2538.55
210,Sweden,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482.7,1451.1,1441.7,1460.5,1370.7,1317.1,1330.3,1410.1,1403.5,1300.68,1309.6,1320.73,1302.47,1335.39,1332.72,1339.64,1355.2,1324.41,1320.66,1332.1
210,Sweden,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.5,268.9,275.9,264,319.8,305.7,279.3,150.5,157.2,180.6,154.8,151.3,161.64,135.4,166.65,172.5,164.8,169.19,134.95,141.65
211,Switzerland,6621,Arable land,5110,Area,1000 ha,362.8,365.4,368.9,369.5,369.9,375.3,376.9,381.1,384.6,388.9,394.5,402.4,405,404.1,398.7,402.2,408.6,403.7,407.5,406.1,409.9,419.2,422.2,420.9,415.5,413.3,410.6,408.8,409.4,408.3,406.9,406.5,406.2,407,406.6,406.3,406,404.5,403.9,403.8,402.9017,399.4418,398.3988,398.6952,398.1839,398.1389,398.7944,399.8415
211,Switzerland,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.4,285.1,280.5,278.4,283.8,283.2,277.4,276.2,273.8,270.4,267.8,267.7,269.3488,268.986,270.0153,269.7813,271.0063,272.4953,269.2025,271.576
211,Switzerland,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.2,3.8,3.6,3.3,3.2,3,2.8,2.4,2.3,2.5,2.5,2.4796,2.5028,2.8395,2.9163,2.9484,2.9438,2.8536,2.8729
212,Syrian Arab Republic,6621,Arable land,5110,Area,1000 ha,5550,5682,5125,5260,5083,5149,5230,5230,5275,5288,5082,5104,5038,5013,4980,4812,4798,4885,4804,4766,4771,4812,4799,4739,4771,4709,4701,4542,4635,4593,4625,4757,4675,4670,4736,4699,4670,4687,4662,4665,4662,4662,4662,4662,4662,4662,4662,4662
212,Syrian Arab Republic,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734,3763,3808,3861,3985,3825,3773,3644,3345,3784,3526,3428,3139,3139,3139,3139,3139,3139,3139,3139
212,Syrian Arab Republic,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,830,817,896,690,845,963,1055,1325,903,1136,1237,1523,1523,1523,1523,1523,1523,1523,1523
