INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
Central America and Caribbean,refining,biomass liquids,corn ethanol,2015,CO,0.01
Central America and Caribbean,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
Central America and Caribbean,refining,biomass liquids,biodiesel,2015,CO,0.01
Central America and Caribbean,H2 central production,coal,coal chemical,2015,CO,0.001
Central America and Caribbean,H2 central production,coal,coal chemical CCS,2015,CO,0.001
Central America and Caribbean,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
Central America and Caribbean,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
Central America and Caribbean,H2 central production,biomass,biomass to H2,2015,CO,0.001
Central America and Caribbean,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
Central America and Caribbean,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
Central America and Caribbean,refining,biomass liquids,FT biofuels,2015,CH4,0.001
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
Central America and Caribbean,electricity,coal,coal (IGCC),2015,CH4,5e-04
Central America and Caribbean,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
Central America and Caribbean,electricity,gas,gas (CC),2015,CH4,5e-04
Central America and Caribbean,electricity,gas,gas (CC CCS),2015,CH4,5e-04
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
Central America and Caribbean,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
Central America and Caribbean,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
Central America and Caribbean,H2 central production,coal,coal chemical,2015,CH4,0.002
Central America and Caribbean,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
Central America and Caribbean,H2 central production,biomass,biomass to H2,2015,CH4,0.001
Central America and Caribbean,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
Central America and Caribbean,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
Central America and Caribbean,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
Central America and Caribbean,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
Central America and Caribbean,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
Central America and Caribbean,refining,biomass liquids,biodiesel,2015,N2O,1e-04
Central America and Caribbean,electricity,coal,coal (IGCC),2015,N2O,1e-04
Central America and Caribbean,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
Central America and Caribbean,electricity,gas,gas (CC),2015,N2O,1e-04
Central America and Caribbean,electricity,gas,gas (CC CCS),2015,N2O,1e-04
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
Central America and Caribbean,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
Central America and Caribbean,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
Central America and Caribbean,electricity,coal,coal (IGCC),2015,BC,4.07e-07
Central America and Caribbean,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
Central America and Caribbean,electricity,gas,gas (CC),2015,BC,4.07e-07
Central America and Caribbean,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
Central America and Caribbean,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
Central America and Caribbean,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
Central America and Caribbean,electricity,coal,coal (IGCC),2015,OC,1e-05
Central America and Caribbean,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
Central America and Caribbean,electricity,gas,gas (CC),2015,OC,1e-05
Central America and Caribbean,electricity,gas,gas (CC CCS),2015,OC,1e-05
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
Central America and Caribbean,electricity,biomass,biomass (IGCC),2015,OC,1e-05
Central America and Caribbean,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
Central America and Caribbean,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
Central America and Caribbean,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
Central America and Caribbean,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
Central America and Caribbean,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
Central America and Caribbean,refining,biomass liquids,biodiesel,2015,VOC,1e-04
Central America and Caribbean,electricity,coal,coal (IGCC),2015,VOC,1e-04
Central America and Caribbean,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
Central America and Caribbean,electricity,gas,gas (CC),2015,VOC,1e-04
Central America and Caribbean,electricity,gas,gas (CC CCS),2015,VOC,1e-04
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
Central America and Caribbean,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
Central America and Caribbean,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
Central America and Caribbean,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
Central America and Caribbean,H2 central production,coal,coal chemical,2015,VOC,5e-04
Central America and Caribbean,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
Central America and Caribbean,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
Central America and Caribbean,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
Central Asia,refining,coal to liquids,coal to liquids,2015,NOx,0.01
Central Asia,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
Central Asia,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
Central Asia,refining,gas to liquids,gas to liquids,2015,NOx,0.01
Central Asia,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
Central Asia,refining,biomass liquids,FT biofuels,2015,NOx,0.01
Central Asia,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
Central Asia,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
Central Asia,refining,biomass liquids,corn ethanol,2015,NOx,0.01
Central Asia,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
Central Asia,refining,biomass liquids,biodiesel,2015,NOx,0.01
Central Asia,electricity,coal,coal (IGCC),2015,NOx,0.03
Central Asia,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
Central Asia,electricity,gas,gas (CC),2015,NOx,0.01
Central Asia,electricity,gas,gas (CC CCS),2015,NOx,0.01
Central Asia,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
Central Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
Central Asia,electricity,biomass,biomass (IGCC),2015,NOx,0.03
Central Asia,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
Central Asia,H2 central production,coal,coal chemical,2015,NOx,0.001
Central Asia,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
Central Asia,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
Central Asia,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
Central Asia,H2 central production,biomass,biomass to H2,2015,NOx,0.001
Central Asia,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
Central Asia,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
Central Asia,refining,coal to liquids,coal to liquids,2015,CO,0.01
Central Asia,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
Central Asia,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
Central Asia,refining,gas to liquids,gas to liquids,2015,CO,0.01
Central Asia,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
Central Asia,refining,biomass liquids,FT biofuels,2015,CO,0.01
Central Asia,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
Central Asia,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
Central Asia,refining,biomass liquids,corn ethanol,2015,CO,0.01
Central Asia,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
Central Asia,refining,biomass liquids,biodiesel,2015,CO,0.01
Central Asia,H2 central production,coal,coal chemical,2015,CO,0.001
Central Asia,H2 central production,coal,coal chemical CCS,2015,CO,0.001
Central Asia,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
Central Asia,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
Central Asia,H2 central production,biomass,biomass to H2,2015,CO,0.001
Central Asia,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
Central Asia,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
Central Asia,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
Central Asia,refining,biomass liquids,FT biofuels,2015,CH4,0.001
Central Asia,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
Central Asia,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
Central Asia,electricity,coal,coal (IGCC),2015,CH4,5e-04
Central Asia,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
Central Asia,electricity,gas,gas (CC),2015,CH4,5e-04
Central Asia,electricity,gas,gas (CC CCS),2015,CH4,5e-04
Central Asia,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
Central Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
Central Asia,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
Central Asia,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
Central Asia,H2 central production,coal,coal chemical,2015,CH4,0.002
Central Asia,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
Central Asia,H2 central production,biomass,biomass to H2,2015,CH4,0.001
Central Asia,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
Central Asia,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
Central Asia,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
Central Asia,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
Central Asia,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
Central Asia,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
Central Asia,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
Central Asia,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
Central Asia,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
Central Asia,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
Central Asia,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
Central Asia,refining,biomass liquids,biodiesel,2015,N2O,1e-04
Central Asia,electricity,coal,coal (IGCC),2015,N2O,1e-04
Central Asia,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
Central Asia,electricity,gas,gas (CC),2015,N2O,1e-04
Central Asia,electricity,gas,gas (CC CCS),2015,N2O,1e-04
Central Asia,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
Central Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
Central Asia,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
Central Asia,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
Central Asia,electricity,coal,coal (IGCC),2015,BC,4.07e-07
Central Asia,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
Central Asia,electricity,gas,gas (CC),2015,BC,4.07e-07
Central Asia,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
Central Asia,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
Central Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
Central Asia,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
Central Asia,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
Central Asia,electricity,coal,coal (IGCC),2015,OC,1e-05
Central Asia,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
Central Asia,electricity,gas,gas (CC),2015,OC,1e-05
Central Asia,electricity,gas,gas (CC CCS),2015,OC,1e-05
Central Asia,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
Central Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
Central Asia,electricity,biomass,biomass (IGCC),2015,OC,1e-05
Central Asia,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
Central Asia,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
Central Asia,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
Central Asia,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
Central Asia,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
Central Asia,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
Central Asia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
Central Asia,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
Central Asia,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
Central Asia,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
Central Asia,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
Central Asia,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
Central Asia,refining,biomass liquids,biodiesel,2015,VOC,1e-04
Central Asia,electricity,coal,coal (IGCC),2015,VOC,1e-04
Central Asia,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
Central Asia,electricity,gas,gas (CC),2015,VOC,1e-04
Central Asia,electricity,gas,gas (CC CCS),2015,VOC,1e-04
Central Asia,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
Central Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
Central Asia,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
Central Asia,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
Central Asia,H2 central production,coal,coal chemical,2015,VOC,5e-04
Central Asia,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
Central Asia,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
Central Asia,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
China,refining,coal to liquids,coal to liquids,2015,NOx,0.01
China,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
China,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
China,refining,gas to liquids,gas to liquids,2015,NOx,0.01
China,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
China,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
China,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
China,refining,biomass liquids,FT biofuels,2015,NOx,0.01
China,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
China,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
China,refining,biomass liquids,corn ethanol,2015,NOx,0.01
China,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
China,refining,biomass liquids,biodiesel,2015,NOx,0.01
China,electricity,coal,coal (IGCC),2015,NOx,0.03
China,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
China,electricity,gas,gas (CC),2015,NOx,0.01
China,electricity,gas,gas (CC CCS),2015,NOx,0.01
China,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
China,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
China,electricity,biomass,biomass (IGCC),2015,NOx,0.03
China,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
China,H2 central production,coal,coal chemical,2015,NOx,0.001
China,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
China,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
China,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
China,H2 central production,biomass,biomass to H2,2015,NOx,0.001
China,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
China,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
China,refining,coal to liquids,coal to liquids,2015,CO,0.01
China,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
China,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
China,refining,gas to liquids,gas to liquids,2015,CO,0.01
