# File: A44.hab_land_flsp.csv
# Title: Habitable land per GCAM region
# Units: pop/km2
# Source: GCAM land data
# Column types: ccinc
# ----------
region,landleaf,year,value,Units
Africa_Northern,rock and desert,2085,4578.00063,thous km2
Africa_Northern,rock and desert,2090,4578.00063,thous km2
Africa_Northern,rock and desert,2095,4578.00063,thous km2
Africa_Northern,rock and desert,2100,4578.00063,thous km2
Africa_Northern,RootTuber,1975,1.288162404,thous km2
Africa_Northern,RootTuber,1990,2.205004827,thous km2
Africa_Northern,RootTuber,2005,2.231055624,thous km2
Africa_Northern,RootTuber,2010,2.670314442,thous km2
Africa_Northern,RootTuber,2015,3.152469862,thous km2
Africa_Northern,RootTuber,2020,3.226191898,thous km2
Africa_Northern,RootTuber,2025,3.292693114,thous km2
Africa_Northern,RootTuber,2030,3.347525302,thous km2
Africa_Northern,RootTuber,2035,3.403597587,thous km2
Africa_Northern,RootTuber,2040,3.445460877,thous km2
Africa_Northern,RootTuber,2045,3.470194647,thous km2
Africa_Northern,RootTuber,2050,3.475650597,thous km2
Africa_Northern,RootTuber,2055,3.484619207,thous km2
Africa_Northern,RootTuber,2060,3.471036695,thous km2
Africa_Northern,RootTuber,2065,3.431726041,thous km2
Africa_Northern,RootTuber,2070,3.375620739,thous km2
Africa_Northern,RootTuber,2075,3.307320178,thous km2
Africa_Northern,RootTuber,2080,3.238640474,thous km2
Africa_Northern,RootTuber,2085,3.171107143,thous km2
Africa_Northern,RootTuber,2090,3.104377142,thous km2
Africa_Northern,RootTuber,2095,3.042562603,thous km2
Africa_Northern,RootTuber,2100,2.981624913,thous km2
Africa_Northern,shrubs,1975,85.09651322,thous km2
Africa_Northern,shrubs,1990,72.546718,thous km2
Africa_Northern,shrubs,2005,68.057232,thous km2
Africa_Northern,shrubs,2010,65.67772311,thous km2
Africa_Northern,shrubs,2015,58.7210211,thous km2
Africa_Northern,shrubs,2020,58.5972046,thous km2
Africa_Northern,shrubs,2025,58.4929603,thous km2
Africa_Northern,shrubs,2030,58.382025,thous km2
Africa_Northern,shrubs,2035,58.2354918,thous km2
Africa_Northern,shrubs,2040,58.1110627,thous km2
Africa_Northern,shrubs,2045,57.98618167,thous km2
Africa_Northern,shrubs,2050,57.87996625,thous km2
Africa_Northern,shrubs,2055,57.83129224,thous km2
Africa_Northern,shrubs,2060,57.80979706,thous km2
Africa_Northern,shrubs,2065,57.80633525,thous km2
Africa_Northern,shrubs,2070,57.82570698,thous km2
Africa_Northern,shrubs,2075,57.85482688,thous km2
Africa_Northern,shrubs,2080,57.8848008,thous km2
Africa_Northern,shrubs,2085,57.9199128,thous km2
Africa_Northern,shrubs,2090,57.9664768,thous km2
Africa_Northern,shrubs,2095,58.0204652,thous km2
Africa_Northern,shrubs,2100,58.0813838,thous km2
Africa_Northern,urban,1975,3.89586812,thous km2
Africa_Northern,urban,1990,6.15732234,thous km2
Africa_Northern,urban,2005,8.71285031,thous km2
Africa_Northern,urban,2010,9.74705062,thous km2
Africa_Northern,urban,2015,10.89136063,thous km2
Africa_Northern,urban,2020,10.89136063,thous km2
Africa_Northern,urban,2025,10.89136063,thous km2
Africa_Northern,urban,2030,10.89136063,thous km2
Africa_Northern,urban,2035,10.89136063,thous km2
Africa_Northern,urban,2040,10.89136063,thous km2
Africa_Northern,urban,2045,10.89136063,thous km2
Africa_Northern,urban,2050,10.89136063,thous km2
Africa_Northern,urban,2055,10.89136063,thous km2
Africa_Northern,urban,2060,10.89136063,thous km2
Africa_Northern,urban,2065,10.89136063,thous km2
Africa_Northern,urban,2070,10.89136063,thous km2
Africa_Northern,urban,2075,10.89136063,thous km2
Africa_Northern,urban,2080,10.89136063,thous km2
Africa_Northern,urban,2085,10.89136063,thous km2
Africa_Northern,urban,2090,10.89136063,thous km2
Africa_Northern,urban,2095,10.89136063,thous km2
Africa_Northern,urban,2100,10.89136063,thous km2
Africa_Southern,biomassGrass,1975,0,thous km2
Africa_Southern,biomassGrass,1990,0,thous km2
Africa_Southern,biomassGrass,2005,0,thous km2
Africa_Southern,biomassGrass,2010,0,thous km2
Africa_Southern,biomassGrass,2015,0,thous km2
Africa_Southern,biomassGrass,2020,16.35285984,thous km2
Africa_Southern,biomassGrass,2025,31.49369696,thous km2
Africa_Southern,biomassGrass,2030,50.48798021,thous km2
Africa_Southern,biomassGrass,2035,68.13720066,thous km2
Africa_Southern,biomassGrass,2040,76.59894915,thous km2
Africa_Southern,biomassGrass,2045,86.78657041,thous km2
Africa_Southern,biomassGrass,2050,96.84062855,thous km2
Africa_Southern,biomassGrass,2055,104.222393,thous km2
Africa_Southern,biomassGrass,2060,109.8526467,thous km2
Africa_Southern,biomassGrass,2065,114.6609081,thous km2
Africa_Southern,biomassGrass,2070,117.5562433,thous km2
Africa_Southern,biomassGrass,2075,119.5966291,thous km2
Africa_Southern,biomassGrass,2080,122.0187543,thous km2
Africa_Southern,biomassGrass,2085,124.4525094,thous km2
Africa_Southern,biomassGrass,2090,125.0324484,thous km2
Africa_Southern,biomassGrass,2095,124.5153782,thous km2
Africa_Southern,biomassGrass,2100,123.9760901,thous km2
Africa_Southern,biomassTree,1975,0,thous km2
Africa_Southern,biomassTree,1990,0,thous km2
Africa_Southern,biomassTree,2005,0,thous km2
Africa_Southern,biomassTree,2010,0,thous km2
Africa_Southern,biomassTree,2015,0,thous km2
Africa_Southern,biomassTree,2020,0.208582312,thous km2
Africa_Southern,biomassTree,2025,0.417556929,thous km2
Africa_Southern,biomassTree,2030,0.702038675,thous km2
Africa_Southern,biomassTree,2035,0.996911939,thous km2
Africa_Southern,biomassTree,2040,1.138953101,thous km2
Africa_Southern,biomassTree,2045,1.306722953,thous km2
Africa_Southern,biomassTree,2050,1.478824567,thous km2
Africa_Southern,biomassTree,2055,1.612432199,thous km2
Africa_Southern,biomassTree,2060,1.72163633,thous km2
Africa_Southern,biomassTree,2065,1.820029512,thous km2
Africa_Southern,biomassTree,2070,1.888548376,thous km2
Africa_Southern,biomassTree,2075,1.94247473,thous km2
Africa_Southern,biomassTree,2080,2.004178139,thous km2
Africa_Southern,biomassTree,2085,2.067850864,thous km2
Africa_Southern,biomassTree,2090,2.098200695,thous km2
Africa_Southern,biomassTree,2095,2.108002784,thous km2
Africa_Southern,biomassTree,2100,2.12104401,thous km2
Africa_Southern,crops,1975,144.0406752,thous km2
Africa_Southern,crops,1990,160.6323568,thous km2
Africa_Southern,crops,2005,206.2630612,thous km2
Africa_Southern,crops,2010,250.5187012,thous km2
Africa_Southern,crops,2015,286.0766279,thous km2
Africa_Southern,crops,2020,299.2181128,thous km2
Africa_Southern,crops,2025,313.0152303,thous km2
Africa_Southern,crops,2030,325.5239117,thous km2
Africa_Southern,crops,2035,336.0206015,thous km2
Africa_Southern,crops,2040,346.9073575,thous km2
Africa_Southern,crops,2045,356.5214537,thous km2
Africa_Southern,crops,2050,363.356461,thous km2
Africa_Southern,crops,2055,374.6394532,thous km2
Africa_Southern,crops,2060,383.3550508,thous km2
Africa_Southern,crops,2065,390.2629687,thous km2
Africa_Southern,crops,2070,395.8112696,thous km2
Africa_Southern,crops,2075,399.9100712,thous km2
Africa_Southern,crops,2080,402.9122426,thous km2
Africa_Southern,crops,2085,404.9218809,thous km2
Africa_Southern,crops,2090,406.0929339,thous km2
Africa_Southern,crops,2095,406.4792658,thous km2
Africa_Southern,crops,2100,407.4656074,thous km2
Africa_Southern,forest (managed),1975,28.6440053,thous km2
Africa_Southern,forest (managed),1990,38.4662443,thous km2
Africa_Southern,forest (managed),2005,52.914348,thous km2
Africa_Southern,forest (managed),2010,56.2660409,thous km2
Africa_Southern,forest (managed),2015,58.8609633,thous km2
Africa_Southern,forest (managed),2020,63.0814499,thous km2
Africa_Southern,forest (managed),2025,66.5929073,thous km2
Africa_Southern,forest (managed),2030,69.6209852,thous km2
Africa_Southern,forest (managed),2035,71.973825,thous km2
Africa_Southern,forest (managed),2040,73.8152673,thous km2
Africa_Southern,forest (managed),2045,75.2955642,thous km2
Africa_Southern,forest (managed),2050,76.2770899,thous km2
Africa_Southern,forest (managed),2055,76.3512376,thous km2
Africa_Southern,forest (managed),2060,75.9374709,thous km2
Africa_Southern,forest (managed),2065,75.2412685,thous km2
Africa_Southern,forest (managed),2070,74.2542836,thous km2
Africa_Southern,forest (managed),2075,73.1686081,thous km2
Africa_Southern,forest (managed),2080,71.9493458,thous km2
Africa_Southern,forest (managed),2085,70.5611519,thous km2
Africa_Southern,forest (managed),2090,69.1006401,thous km2
Africa_Southern,forest (managed),2095,67.6021266,thous km2
Africa_Southern,forest (managed),2100,65.7908346,thous km2
Africa_Southern,forest (unmanaged),1975,591.267385,thous km2
Africa_Southern,forest (unmanaged),1990,572.916243,thous km2
Africa_Southern,forest (unmanaged),2005,549.3152108,thous km2
Africa_Southern,forest (unmanaged),2010,538.4265618,thous km2
Africa_Southern,forest (unmanaged),2015,513.9886805,thous km2
Africa_Southern,forest (unmanaged),2020,510.7797787,thous km2
Africa_Southern,forest (unmanaged),2025,507.577429,thous km2
Africa_Southern,forest (unmanaged),2030,504.2174146,thous km2
Africa_Southern,forest (unmanaged),2035,500.9707964,thous km2
Africa_Southern,forest (unmanaged),2040,498.40772,thous km2
Africa_Southern,forest (unmanaged),2045,495.9277378,thous km2
Africa_Southern,forest (unmanaged),2050,493.7883133,thous km2
Africa_Southern,forest (unmanaged),2055,491.9742567,thous km2
Africa_Southern,forest (unmanaged),2060,490.606698,thous km2
Africa_Southern,forest (unmanaged),2065,489.5222341,thous km2
Africa_Southern,forest (unmanaged),2070,488.7678784,thous km2
Africa_Southern,forest (unmanaged),2075,488.2452546,thous km2
Africa_Southern,forest (unmanaged),2080,487.8369771,thous km2
Africa_Southern,forest (unmanaged),2085,487.56988,thous km2
Africa_Southern,forest (unmanaged),2090,487.56742,thous km2
Africa_Southern,forest (unmanaged),2095,487.7590101,thous km2
Africa_Southern,forest (unmanaged),2100,488.0189878,thous km2
Africa_Southern,grass,1975,2057.074437,thous km2
Africa_Southern,grass,1990,2012.99444,thous km2
Africa_Southern,grass,2005,1966.44152,thous km2
Africa_Southern,grass,2010,1912.79909,thous km2
Africa_Southern,grass,2015,1825.58892,thous km2
Africa_Southern,grass,2020,1817.92543,thous km2
Africa_Southern,grass,2025,1809.758363,thous km2
Africa_Southern,grass,2030,1800.625893,thous km2
Africa_Southern,grass,2035,1791.860306,thous km2
Africa_Southern,grass,2040,1784.896464,thous km2
Africa_Southern,grass,2045,1777.826707,thous km2
Africa_Southern,grass,2050,1771.513107,thous km2
Africa_Southern,grass,2055,1765.601241,thous km2
Africa_Southern,grass,2060,1760.932655,thous km2
Africa_Southern,grass,2065,1757.075542,thous km2
Africa_Southern,grass,2070,1754.209235,thous km2
Africa_Southern,grass,2075,1752.076337,thous km2
Africa_Southern,grass,2080,1750.273136,thous km2
Africa_Southern,grass,2085,1748.879882,thous km2
Africa_Southern,grass,2090,1748.344672,thous km2
Africa_Southern,grass,2095,1748.434679,thous km2
Africa_Southern,grass,2100,1748.630758,thous km2
Africa_Southern,otherarable,1975,92.6859246,thous km2
Africa_Southern,otherarable,1990,105.695076,thous km2
Africa_Southern,otherarable,2005,61.3469384,thous km2
Africa_Southern,otherarable,2010,72.6478852,thous km2
Africa_Southern,otherarable,2015,146.27766,thous km2
Africa_Southern,otherarable,2020,135.5883226,thous km2
Africa_Southern,otherarable,2025,124.9218516,thous km2
Africa_Southern,otherarable,2030,113.7192432,thous km2
Africa_Southern,otherarable,2035,103.5742879,thous km2
Africa_Southern,otherarable,2040,96.0085386,thous km2
Africa_Southern,otherarable,2045,88.6639948,thous km2
Africa_Southern,otherarable,2050,82.4159786,thous km2
Africa_Southern,otherarable,2055,76.2998276,thous km2
Africa_Southern,otherarable,2060,71.6430986,thous km2
Africa_Southern,otherarable,2065,67.907317,thous km2
Africa_Southern,otherarable,2070,65.1855044,thous km2
Africa_Southern,otherarable,2075,63.1917797,thous km2
Africa_Southern,otherarable,2080,61.5241177,thous km2
Africa_Southern,otherarable,2085,60.2423808,thous km2
Africa_Southern,otherarable,2090,59.7351262,thous km2
Africa_Southern,otherarable,2095,59.7851432,thous km2
Africa_Southern,otherarable,2100,59.910723,thous km2
Africa_Southern,pasture (grazed),1975,36.7941308,thous km2
Africa_Southern,pasture (grazed),1990,41.2399258,thous km2
Africa_Southern,pasture (grazed),2005,55.258827,thous km2
Africa_Southern,pasture (grazed),2010,58.4730489,thous km2
Africa_Southern,pasture (grazed),2015,62.1860063,thous km2
Africa_Southern,pasture (grazed),2020,68.1153904,thous km2
Africa_Southern,pasture (grazed),2025,75.2488898,thous km2
Africa_Southern,pasture (grazed),2030,82.8929312,thous km2
Africa_Southern,pasture (grazed),2035,91.0120506,thous km2
Africa_Southern,pasture (grazed),2040,99.1009538,thous km2
Africa_Southern,pasture (grazed),2045,106.7248597,thous km2
Africa_Southern,pasture (grazed),2050,113.8865245,thous km2
Africa_Southern,pasture (grazed),2055,117.0475154,thous km2
Africa_Southern,pasture (grazed),2060,119.7875978,thous km2
Africa_Southern,pasture (grazed),2065,122.158841,thous km2
Africa_Southern,pasture (grazed),2070,124.273208,thous km2
Africa_Southern,pasture (grazed),2075,126.128412,thous km2
Africa_Southern,pasture (grazed),2080,127.654769,thous km2
Africa_Southern,pasture (grazed),2085,128.888155,thous km2
Africa_Southern,pasture (grazed),2090,129.942161,thous km2
Africa_Southern,pasture (grazed),2095,130.790525,thous km2
Africa_Southern,pasture (grazed),2100,131.185711,thous km2
Africa_Southern,pasture (other),1975,2123.876941,thous km2
Africa_Southern,pasture (other),1990,2138.715155,thous km2
Africa_Southern,pasture (other),2005,2166.290647,thous km2
Africa_Southern,pasture (other),2010,2163.081813,thous km2
Africa_Southern,pasture (other),2015,2159.456501,thous km2
Africa_Southern,pasture (other),2020,2140.452389,thous km2
Africa_Southern,pasture (other),2025,2121.365091,thous km2
Africa_Southern,pasture (other),2030,2101.323166,thous km2
Africa_Southern,pasture (other),2035,2083.020683,thous km2
Africa_Southern,pasture (other),2040,2069.200319,thous km2
Africa_Southern,pasture (other),2045,2055.979969,thous km2
Africa_Southern,pasture (other),2050,2044.673301,thous km2
Africa_Southern,pasture (other),2055,2035.363871,thous km2
Africa_Southern,pasture (other),2060,2028.270113,thous km2
Africa_Southern,pasture (other),2065,2022.589173,thous km2
Africa_Southern,pasture (other),2070,2018.438493,thous km2
Africa_Southern,pasture (other),2075,2015.376172,thous km2
Africa_Southern,pasture (other),2080,2012.831113,thous km2
Africa_Southern,pasture (other),2085,2010.878454,thous km2
Africa_Southern,pasture (other),2090,2010.05404,thous km2
Africa_Southern,pasture (other),2095,2010.047083,thous km2
Africa_Southern,pasture (other),2100,2010.235555,thous km2
Africa_Southern,rock and desert,1975,154.48935,thous km2
Africa_Southern,rock and desert,1990,154.20533,thous km2
Africa_Southern,rock and desert,2005,153.72742,thous km2
Africa_Southern,rock and desert,2010,153.48168,thous km2
Africa_Southern,rock and desert,2015,153.2396091,thous km2
Africa_Southern,rock and desert,2020,153.2396091,thous km2
Africa_Southern,rock and desert,2025,153.2396091,thous km2
Africa_Southern,rock and desert,2030,153.2396091,thous km2
Africa_Southern,rock and desert,2035,153.2396091,thous km2
Africa_Southern,rock and desert,2040,153.2396091,thous km2
Africa_Southern,rock and desert,2045,153.2396091,thous km2
Africa_Southern,rock and desert,2050,153.2396091,thous km2
Africa_Southern,rock and desert,2055,153.2396091,thous km2
Africa_Southern,rock and desert,2060,153.2396091,thous km2
Africa_Southern,rock and desert,2065,153.2396091,thous km2
Africa_Southern,rock and desert,2070,153.2396091,thous km2
Africa_Southern,rock and desert,2075,153.2396091,thous km2
Africa_Southern,rock and desert,2080,153.2396091,thous km2
Africa_Southern,rock and desert,2085,153.2396091,thous km2
Africa_Southern,rock and desert,2090,153.2396091,thous km2
Africa_Southern,rock and desert,2095,153.2396091,thous km2
Africa_Southern,rock and desert,2100,153.2396091,thous km2
Africa_Southern,RootTuber,1975,22.128443,thous km2
Africa_Southern,RootTuber,1990,25.6873298,thous km2
Africa_Southern,RootTuber,2005,36.513042,thous km2
Africa_Southern,RootTuber,2010,42.390492,thous km2
Africa_Southern,RootTuber,2015,44.47990873,thous km2
Africa_Southern,RootTuber,2020,45.96250545,thous km2
Africa_Southern,RootTuber,2025,48.19124426,thous km2
Africa_Southern,RootTuber,2030,50.54258685,thous km2
Africa_Southern,RootTuber,2035,53.24072958,thous km2
Africa_Southern,RootTuber,2040,55.74398816,thous km2
Africa_Southern,RootTuber,2045,57.8530234,thous km2
Africa_Southern,RootTuber,2050,59.68900635,thous km2
Africa_Southern,RootTuber,2055,61.61086024,thous km2
Africa_Southern,RootTuber,2060,63.29036029,thous km2
Africa_Southern,RootTuber,2065,64.74261618,thous km2
Africa_Southern,RootTuber,2070,66.05630161,thous km2
Africa_Southern,RootTuber,2075,67.16679734,thous km2
Africa_Southern,RootTuber,2080,68.10996962,thous km2
Africa_Southern,RootTuber,2085,68.90112362,thous km2
Africa_Southern,RootTuber,2090,69.51867917,thous km2
Africa_Southern,RootTuber,2095,69.99146981,thous km2
Africa_Southern,RootTuber,2100,70.16824274,thous km2
Africa_Southern,shrubs,1975,338.620447,thous km2
Africa_Southern,shrubs,1990,337.257697,thous km2
Africa_Southern,shrubs,2005,336.972767,thous km2
Africa_Southern,shrubs,2010,335.837817,thous km2
Africa_Southern,shrubs,2015,332.194113,thous km2
Africa_Southern,shrubs,2020,331.4247191,thous km2
Africa_Southern,shrubs,2025,330.5269887,thous km2
Africa_Southern,shrubs,2030,329.453119,thous km2
Africa_Southern,shrubs,2035,328.3019961,thous km2
Africa_Southern,shrubs,2040,327.2906725,thous km2
Africa_Southern,shrubs,2045,326.22305,thous km2
Africa_Southern,shrubs,2050,325.1904522,thous km2
Africa_Southern,shrubs,2055,324.386355,thous km2
Africa_Southern,shrubs,2060,323.7119299,thous km2
Africa_Southern,shrubs,2065,323.1287906,thous km2
Africa_Southern,shrubs,2070,322.6689246,thous km2
Africa_Southern,shrubs,2075,322.3067785,thous km2
Africa_Southern,shrubs,2080,321.9950554,thous km2
Africa_Southern,shrubs,2085,321.746313,thous km2
Africa_Southern,shrubs,2090,321.6235764,thous km2
Africa_Southern,shrubs,2095,321.5968761,thous km2
Africa_Southern,shrubs,2100,321.6059223,thous km2
Africa_Southern,urban,1975,1.908495,thous km2
Africa_Southern,urban,1990,3.71976,thous km2
Africa_Southern,urban,2005,6.48591,thous km2
Africa_Southern,urban,2010,7.60729,thous km2
Africa_Southern,urban,2015,9.1794104,thous km2
Africa_Southern,urban,2020,9.1794104,thous km2
Africa_Southern,urban,2025,9.1794104,thous km2
Africa_Southern,urban,2030,9.1794104,thous km2
