# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
208,22008,Gross Domestic Product,6110,Value US$,million USD,Tajikistan,1136.8509781047674,1194.9876656000745,1352.948777833825,1620.4444717482406,1617.3379703575945,1799.3194078332642,1806.030657908833,1936.8837643945744,2203.7032048615197,2364.959365142771,2465.7412632868113,2378.7262803671097,2517.9655015343947,2604.787769233552,2461.089115110588,2397.7518744128415,2232.836341435273,2099.693657439548,2055.910055699785,2051.361891288129,4913.201853796607,2726.584206,1979.991607,1694.508578,1362.055831,1218.180303,1032.552528,911.770707,1305.60469,1074.704829,860.686334,1080.899168,1221.033718,1555.024444,2076.109308,2312.320181,2830.152927,3719.437034,5161.241429,4979.375409,5642.175856,6522.755783,7698.884167,8653.589037,9477.768271,8271.431932,6992.416097,7536.403147,7765.000282,8300.81389,8133.963813,8937.805347,10492.119852,11912.315471
208,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Tajikistan,2176.113101128499,2289.460144340692,2354.0154139811843,2535.6709401917415,2657.2750527737817,2727.0848211105913,2895.228779248265,3044.6066706368956,3199.9897033793072,3307.331605231,3469.4704220115336,3653.3778762314387,3932.616949568597,4115.7737611209595,4282.416433916828,4342.467847541986,4409.275045195185,4500.853450968007,4735.053964098057,5057.079669646417,12958.996913688596,6945.485415,4931.294571,4122.562269,3244.456588,2842.143959,2365.738739,2405.615049,2532.763684,2626.395895,2844.31841,3115.698538,3452.652325,3836.47359,4231.121446,4515.36422,4813.109461,5186.454138,5579.769324,5804.040328,6183.46201,6332.599498,6810.443725,7316.380911,7805.529779,8271.431932,8846.227311,9470.44223,10187.343462,10945.596574,11426.921788,12505.873154,13506.343006,14181.660156
209,22008,Gross Domestic Product,6110,Value US$,million USD,Eswatini,154.722302,192.226877,211.23063,274.148157,339.271266,396.139644,405.063304,450.391386,504.478083,598.255665,806.255186,891.434222,827.560885,878.968286,718.71996,538.71475,679.581469,898.369184,1048.955056,1084.195583,1254.402646,1330.61784,1474.649319,1492.49647,1590.577715,1901.65223,1793.68357,1927.098015,1774.168644,1730.527901,1738.093759,1542.46283,1432.221789,2197.598421,2770.043119,3178.112337,3291.32994,3469.381233,3294.084181,3580.427986,4438.765108,4820.478599,4886.551701,4597.55295,4422.986444,4059.223205,3816.015732,4401.526105,4664.951624,4495.26751,3982.236725,4743.323881,4326.776852,4256.478221
209,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Eswatini,432.102408,448.187378,505.032048,522.456796,622.43486,828.675323,937.508587,946.973599,959.541159,980.521325,1003.551277,1072.815265,1088.258014,1082.303018,1109.15426,1130.49788,1340.590396,1474.858042,1586.520416,1735.780031,1906.902932,1940.469451,2003.083599,2065.292804,2114.876281,2216.93714,2302.113488,2373.537565,2435.351827,2507.220201,2482.524463,2508.709088,2618.5929,2720.200093,2818.777659,2987.869943,3166.908289,3307.372352,3334.547732,3386.735278,3515.219421,3594.214647,3788.181133,3934.450908,3970.774953,4059.223205,4102.360578,4185.498158,4284.637957,4400.475615,4331.843915,4673.336449,4600.449094,4729.629705
210,22008,Gross Domestic Product,6110,Value US$,million USD,Sweden,38092.378396,41566.37037,48953.974498,59405.646817,66012.967235,82885.563989,89362.242654,94467.862579,104442.929109,123386.889872,142092.908186,129685.871065,114380.406033,105014.242541,109201.362589,114123.205983,150498.409836,183008.43569,206988.363595,217949.132623,261846.636897,274230.545848,284319.488252,212952.606992,229034.457106,267307.06191,291745.732991,268146.349551,270810.15117,274071.242575,262834.187367,242395.011587,266848.422378,334337.040047,385118.74361,392218.701193,423090.618043,491254.769729,517706.214656,436535.921119,495812.558843,574094.112973,552483.727283,586841.821797,581964.017237,505103.78135,515654.67147,541018.749769,555455.371487,533879.529188,547054.174236,639714.956069,591188.594777,601074.520919
210,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Sweden,196150.229233,198003.155009,202534.930031,210571.477885,217305.965722,222853.488541,225211.512171,221616.554116,225498.274548,234157.41613,238138.025327,239221.1495,242208.219499,246811.722727,257250.711528,262808.28836,269881.308727,278932.704065,286070.699813,293665.324568,295881.542677,292490.814557,289102.037156,283130.298151,294257.241961,305836.832131,310667.39157,320206.516444,334013.297425,348199.457231,364795.858132,370083.569054,378214.01293,386950.040255,403731.506888,415273.396287,434636.654377,449584.772841,447559.12703,428135.998219,453619.110971,468113.753184,465359.818586,470887.249503,483402.482698,505103.78135,515562.425649,528801.679621,539113.433182,549821.281947,537888.988026,570953.156694,587121.570858,584297.516104
211,22008,Gross Domestic Product,6110,Value US$,million USD,Switzerland,24998.35258,30040.504803,36844.801214,49549.484453,57103.96981,65466.50454,68475.38323,73135.010474,102279.042003,114968.365848,122557.234458,112242.424558,115044.782163,114632.083163,109456.088574,110979.185023,159088.447136,199237.483444,215540.625299,208102.666687,265771.54536,268903.256528,279917.7764,272234.456388,301376.707849,352845.00667,340101.207919,294785.659877,303456.228792,297882.566712,279209.007353,286580.125206,309299.934076,362088.305989,403914.244452,418292.704114,441619.409123,490754.683815,567273.005013,554191.679309,598851.028907,715888.126682,686420.221558,706234.937371,726537.808338,694118.18638,687895.460903,695200.833086,725568.717468,721320.891462,741999.406006,813408.787222,818426.550206,898852.499014
211,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Switzerland,333700.361442,347300.127584,358415.49806,369346.839612,374720.496446,347428.948661,342552.171792,350888.699909,352324.1278,361102.326996,377720.174345,383768.742444,378743.607543,381164.080522,392631.23567,407054.92054,414620.576469,421194.29607,434999.343626,453838.270019,470515.127241,466206.071278,466002.18536,465415.099988,471324.743946,473591.186505,475823.127148,486583.035615,501326.351583,509661.911269,529837.997852,538186.453673,537792.409245,537618.172698,552143.052382,567325.324289,590436.050103,613559.744789,630788.401993,616296.829272,636285.784212,647822.33389,655461.803595,667208.623355,682887.233861,694118.18638,708477.337579,718132.463597,738674.253452,747109.782866,731108.654673,770529.214794,790318.93374,796846.968137
212,22008,Gross Domestic Product,6110,Value US$,million USD,Syrian Arab Republic,1755.897436,2062.564103,2381.025641,2550,4090,5310.512821,6388.461538,6991.025641,8383.589744,10077.435897,13146.153846,16865.897436,17637.948718,18792.564103,19318.461538,10044.220208,9739.746956,10170.971667,11926.648865,10284.448584,11158.853562,12447.727305,14446.361899,15554.699248,12390.229508,13538.887575,15141.428145,16176.33773,17468.375691,17806.347826,19665.717391,21008.326087,21782.045455,20857.553398,24545.808577,28397.034198,33108.815445,40271.781586,52557.913193,54111.735242,61390.831318,67293.014275,46838.076313,27016.195586,23434.859213,20181.739941,13313.851296,16946.722311,22075.407834,25963.420307,17355.638699,11856.825143,18595.794717,
212,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Syrian Arab Republic,5083.30294,5587.361551,6985.747016,6388.802018,7930.243425,9478.592234,10517.610993,10383.643739,11289.785887,11699.867468,13101.888408,14347.583922,14652.054955,14861.458315,14256.333499,15128.120408,14379.93965,14654.23624,16598.306504,13772.911754,14404.697715,15542.851876,17636.525899,18549.919301,19887.928368,21285.341345,23376.775472,24551.205699,26217.075951,25285.411019,25456.250025,26421.908289,28498.259282,28666.650092,30645.410957,32550.106879,34192.620785,36132.97031,37750.49574,39982.490044,42058.165673,43256.824591,31863.402175,23483.286037,21062.091474,20181.739941,18888.980276,18752.359724,19013.613113,19245.713281,19210.622482,19460.31026,19285.167468,19609.785012
213,22008,Gross Domestic Product,6110,Value US$,million USD,Turkmenistan,1794.275885957416,1886.0322009637775,2135.339999486789,2557.524685458753,2552.6217380696226,2839.8404775906174,2850.4327490555174,3056.9563639284133,3478.0737286094077,3732.5820550543435,3891.644705360832,3754.310183443018,3974.069484997604,4111.099847197266,3884.302285420785,3784.3380105459,3524.0541477174006,3313.91692490968,3244.8138829850586,3237.6355791559945,6344.315314797472,3028.218031,2633.697616,2736.567072,2311.472523,2190.025022,2379.541799,2681.068281,2861.812276,3856.923077,4932.307692,6753.648654,8699.983269,11276.527605,12158.238423,14173.89661,16214.578988,18494.116627,21628.51703,20214.385965,22583.157895,29233.333333,35164.280702,39197.54386,43524.210526,36051.602135,36169.428571,40217.589376,42230.880574,45938.938524,46141.239776,55832.481498,67009.479866,
213,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Turkmenistan,6805.780640784373,7160.272836977506,7362.169054665841,7930.295620759386,8310.611751764445,8528.941382534977,9054.810600713387,9521.989057957508,10007.94855868211,10343.65971137375,10850.747886061174,11425.917343465151,12299.235866515752,12872.057693489925,13393.231650787706,13581.042085865683,13789.98119487496,14076.39210835154,14808.852805130433,15815.986263184339,33213.10655471781,15326.131609,13032.424806,13227.911178,10939.501031,10151.852437,10832.025803,9597.174799,10278.574241,11974.538965,12629.434179,13178.037291,13211.928614,13644.033585,14326.290855,16193.584602,17970.556569,19957.592612,22900.798301,24305.306528,28241.234537,31870.822527,33825.332183,33711.189946,35006.349985,36051.602135,35699.47193,37379.813383,37709.354891,36431.316056,35361.231881,36994.788706,37595.619556,38471.221536
215,22008,Gross Domestic Product,6110,Value US$,million USD,United Republic of Tanzania,2314.168968,2475.880767,2818.461894,3363.300741,4039.509155,4650.315133,5036.368228,6016.862581,7206.662358,7629.150342,8877.708711,10241.211131,10837.12694,10932.445486,10042.867649,11074.740716,7823.54018,5482.046564,6388.88134,6823.580232,6658.735945,7525.987919,6715.686458,6137.23914,6331.157794,7384.167137,9138.43975,10803.493818,11761.689145,12055.660378,12667.236177,12927.070589,13453.431193,14503.985345,15970.895192,17611.287029,19388.032363,22401.47865,28517.095864,29743.735968,32373.467858,34914.501203,40379.782996,46749.830038,51239.544492,48561.091864,51038.388307,54698.243324,56420.020457,60535.443898,65231.197254,70120.671338,75896.508973,
215,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,United Republic of Tanzania,6694.478579,6974.286863,7443.249034,7670.756705,7862.525622,8327.129409,8858.852317,8894.448112,9002.053791,9303.59518,9581.815186,9533.535832,9589.998128,9362.103211,9678.783041,10123.116757,10314.597585,10823.167391,11262.591342,11712.24397,12504.378411,13217.325348,13692.425087,14269.898026,14708.044448,15232.057903,15912.871597,16451.001657,17052.481245,17890.089179,18766.410136,19907.988522,21341.510413,22805.505574,24582.844486,26378.215707,27616.500991,29939.707161,31595.887782,33303.440479,35403.426143,38197.233888,40162.317987,42860.763537,45742.942046,48561.091864,51884.301243,55403.753979,59283.336367,63404.095182,66422.256618,69684.644742,72996.133738,76801.42219
216,22008,Gross Domestic Product,6110,Value US$,million USD,Thailand,7387.400693,7689.743551,8524.733046,11300.410047,14286.526257,15517.176809,17708.942972,20622.632284,25029.656224,28534.639725,33528.24381,36111.268395,37918.31586,41496.718398,43315.284,40313.009996,44661.581596000004,52370.346053,63906.341299,74874.431698,88460.359717,101246.679918,115577.276804,128889.262555,146683.779609,169278.918603,183035.238433,150180.45439,113675.595413,126669.212337,126392.223203,120296.47618,134300.903358,152280.616469,172895.635786,189318.457214,221758.373918,262942.682506,291382.985569,281710.541673,341104.766329,370818.932345,397558.554745,420333.724244,407339.189959,401296.154537,413366.260849,456356.871702,506754.119583,543976.534596,500457.389369,505568.088277,495340.592811,515046.976381
216,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Thailand,34708.290615,36430.619371,37914.416963,41652.668439,43465.951134,45572.38194,49844.987808,54779.01607,60497.299128,63711.67375,66760.191189,70703.6274,74487.932118,78647.489061,83171.631014,87036.816614,91853.284142,100596.748676,113964.159397,127860.474101,142107.784072,154075.306896,168327.875123,182959.678576,197591.096866,213636.029312,225710.663575,219495.550825,202739.267317,212009.042404,221454.737584,229082.057943,243168.351537,260650.231672,277043.506133,288645.086461,302984.38636,319452.091794,324964.830718,322720.606204,346967.823531,349882.896181,375224.1561,385307.867181,389101.570925,401296.154537,415081.310357,432422.083528,450682.665063,460212.653531,432291.892544,438742.099275,450126.287212,465453.087291
217,22008,Gross Domestic Product,6110,Value US$,million USD,Togo,307.572754,346.619961,403.631117,471.165652,630.555839,695.563767,662.783401,798.279601,989.000276,1181.022344,1313.589323,1103.142544,953.579623,857.67219,810.454116,859.889946,1219.876368,1436.261542,1740.986708,1708.225552,2057.077763,2032.468342,2131.363215,1624.510801,1259.116885,1662.902166,1817.561884,1850.962627,1751.7869,1754.98677,1488.185826,1481.141836,1698.678678,2111.093148,2255.94221,2558.603708,2957.27504,3754.99631,4560.388639,4702.959496,4741.760465,5415.343301,5413.851303,6020.018166,6384.81094,5751.103221,6071.167584,6387.424244,7029.215761,6992.654017,7353.54572,8293.688907,8087.086268,9001.782714
217,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Togo,1522.987339,1632.26128,1689.000473,1618.628055,1687.439417,1676.969933,1669.060581,1761.849767,1939.393904,2055.536492,1962.393466,1840.901658,1772.649304,1681.245828,1780.121295,1846.291179,1906.488351,1859.131731,2047.352734,2131.294196,2256.98181,2262.091398,2187.910169,1830.657907,2085.74822,2226.970867,2397.620474,2488.940019,2431.85836,2495.60835,2471.567341,2491.919184,2587.275526,2761.144877,2734.122509,2924.307006,3367.759116,3733.927294,3884.615354,4096.475439,4336.297559,4588.811103,4878.029891,5162.139319,5452.935027,5751.103221,6080.877439,6324.593692,6627.869554,6954.148518,7031.789478,7453.104211,7886.169809,8319.909148
219,22008,Gross Domestic Product,6110,Value US$,million USD,Tonga,17.097198,19.366563,23.258038,34.394956,46.020017,42.52106,39.373459,44.730218,54.417315,58.411277,78.888352,81.87383,85.288622,85.778437,85.626305,73.173087,87.548452,105.276516,145.152959,151.616881,162.077481,195.233213,192.695249,190.205063,195.988057,208.864682,222.087133,214.988342,191.497793,197.167531,190.940275,166.927103,181.482577,206.922433,239.33145,261.159455,289.782657,303.324921,337.044351,320.239639,371.252194,439.253736,463.977936,440.503056,431.667587,403.249057,420.908335,461.324081,479.553601,507.914009,486.923745,471.831997,488.40794,
219,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Tonga,130.156279,133.22154,136.404304,139.120258,142.857294,146.416137,147.596913,154.681564,157.633503,160.585441,185.972109,211.949166,243.239712,257.409016,261.883793,279.059346,284.971667,293.479889,287.956973,289.079737,283.170683,301.335912,302.095235,313.387697,328.908307,338.428032,338.73253,336.579696,344.341085,352.246816,365.51191,370.848299,387.51919,387.736074,380.426776,378.864818,370.534349,361.269697,378.432078,358.762003,361.639811,386.295117,389.474822,390.691235,398.569082,403.249057,429.746586,444.024576,445.095671,448.240106,450.430428,438.415199,429.814466,440.585616
220,22008,Gross Domestic Product,6110,Value US$,million USD,Trinidad and Tobago,867.670043,946.589062,1143.859514,1381.393736,2155.608337,2578.335523,2639.563891,3313.137896,3760.431303,4858.213354,6582.294139,7380.561135,8592.695482,8195.101342,8188.064276,7785.721911,5060.822165,5064.340698,4746.757408,4563.246518,5349.576376,5602.910695,5741.747836,4831.105348,5222.098694,5625.289704,6079.640607,6056.61051,6379.472358,7187.270542,8607.445343,9321.191948,9521.193156,11956.933179,14054.726266,16925.40859,19465.62588,22949.122208,29572.252492,20359.526696,23504.712865,27039.164783,27334.570275,28709.857704,29697.676869,27026.751961,23722.67962,24040.211322,24569.430606,23775.961874,20807.717141,24496.397033,30053.446269,30437.380293
