# File: EPA_2019_MACC_Ag_updated_baseline.csv
# Title: nonCO2 GHG emissions MACC in EPA 2019 updated agriculture baseline data
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Units: MMTCO2e
# Description: this is the original raw data tap containing all species eventually should be only read in this file for all processes
# Column types: cciccn
source,country,year,gas,unit,value
RICE,Ghana,2050,CH4,MMTCO2e,0.176524803
RICE,Ghana,2050,N2O,MMTCO2e,0.086387135
RICE,Ghana,2050,dSOC,MMTCO2e,-0.008653675
RICE,Ghana,2055,CH4,MMTCO2e,0.182158872
RICE,Ghana,2055,N2O,MMTCO2e,0.089144319
RICE,Ghana,2055,dSOC,MMTCO2e,-0.00892987
RICE,Ghana,2060,CH4,MMTCO2e,0.187972769
RICE,Ghana,2060,N2O,MMTCO2e,0.091989502
RICE,Ghana,2060,dSOC,MMTCO2e,-0.009214881
RICE,Ghana,2065,CH4,MMTCO2e,0.193972215
RICE,Ghana,2065,N2O,MMTCO2e,0.094925493
RICE,Ghana,2065,dSOC,MMTCO2e,-0.009508989
RICE,Ghana,2070,CH4,MMTCO2e,0.200163141
RICE,Ghana,2070,N2O,MMTCO2e,0.09795519
RICE,Ghana,2070,dSOC,MMTCO2e,-0.009812484
RICE,Ghana,2075,CH4,MMTCO2e,0.206551671
RICE,Ghana,2075,N2O,MMTCO2e,0.101081587
RICE,Ghana,2075,dSOC,MMTCO2e,-0.010125665
RICE,Ghana,2080,CH4,MMTCO2e,0.213144094
RICE,Ghana,2080,N2O,MMTCO2e,0.104307771
RICE,Ghana,2080,dSOC,MMTCO2e,-0.010448842
RICE,Greece,2010,CH4,MMTCO2e,0.196572527
RICE,Greece,2010,N2O,MMTCO2e,0.004417509
RICE,Greece,2010,dSOC,MMTCO2e,-0.064845122
RICE,Greece,2015,CH4,MMTCO2e,0.221789896
RICE,Greece,2015,N2O,MMTCO2e,0.00471967
RICE,Greece,2015,dSOC,MMTCO2e,-0.040632296
RICE,Greece,2020,CH4,MMTCO2e,0.2418852
RICE,Greece,2020,N2O,MMTCO2e,0.00517605
RICE,Greece,2020,dSOC,MMTCO2e,-0.029555909
RICE,Greece,2025,CH4,MMTCO2e,0.255747885
RICE,Greece,2025,N2O,MMTCO2e,0.005570041
RICE,Greece,2025,dSOC,MMTCO2e,-0.023797037
RICE,Greece,2030,CH4,MMTCO2e,0.266393632
RICE,Greece,2030,N2O,MMTCO2e,0.005930719
RICE,Greece,2030,dSOC,MMTCO2e,-0.020602958
RICE,Greece,2035,CH4,MMTCO2e,0.272891015
RICE,Greece,2035,N2O,MMTCO2e,0.00607537
RICE,Greece,2035,dSOC,MMTCO2e,-0.021105466
RICE,Greece,2040,CH4,MMTCO2e,0.278379083
RICE,Greece,2040,N2O,MMTCO2e,0.00619755
RICE,Greece,2040,dSOC,MMTCO2e,-0.021529915
RICE,Greece,2045,CH4,MMTCO2e,0.28307265
RICE,Greece,2045,N2O,MMTCO2e,0.006302044
RICE,Greece,2045,dSOC,MMTCO2e,-0.021892916
RICE,Greece,2050,CH4,MMTCO2e,0.286394417
RICE,Greece,2050,N2O,MMTCO2e,0.006375996
RICE,Greece,2050,dSOC,MMTCO2e,-0.022149822
RICE,Greece,2055,CH4,MMTCO2e,0.289755136
RICE,Greece,2055,N2O,MMTCO2e,0.006450815
RICE,Greece,2055,dSOC,MMTCO2e,-0.022409741
RICE,Greece,2060,CH4,MMTCO2e,0.293155283
RICE,Greece,2060,N2O,MMTCO2e,0.006526513
RICE,Greece,2060,dSOC,MMTCO2e,-0.022672711
RICE,Greece,2065,CH4,MMTCO2e,0.296595365
RICE,Greece,2065,N2O,MMTCO2e,0.006603099
RICE,Greece,2065,dSOC,MMTCO2e,-0.022938766
RICE,Greece,2070,CH4,MMTCO2e,0.300075769
RICE,Greece,2070,N2O,MMTCO2e,0.006680584
RICE,Greece,2070,dSOC,MMTCO2e,-0.023207944
RICE,Greece,2075,CH4,MMTCO2e,0.303597063
RICE,Greece,2075,N2O,MMTCO2e,0.006758978
RICE,Greece,2075,dSOC,MMTCO2e,-0.023480279
RICE,Greece,2080,CH4,MMTCO2e,0.307159632
RICE,Greece,2080,N2O,MMTCO2e,0.006838292
RICE,Greece,2080,dSOC,MMTCO2e,-0.023755811
RICE,Guatemala,2010,CH4,MMTCO2e,0.120190576
RICE,Guatemala,2010,N2O,MMTCO2e,0.004914977
RICE,Guatemala,2010,dSOC,MMTCO2e,-0.019741392
RICE,Guatemala,2015,CH4,MMTCO2e,0.127994269
RICE,Guatemala,2015,N2O,MMTCO2e,0.00446776
RICE,Guatemala,2015,dSOC,MMTCO2e,-0.015990041
RICE,Guatemala,2020,CH4,MMTCO2e,0.135127112
RICE,Guatemala,2020,N2O,MMTCO2e,0.004652924
RICE,Guatemala,2020,dSOC,MMTCO2e,-0.011808727
RICE,Guatemala,2025,CH4,MMTCO2e,0.138123795
RICE,Guatemala,2025,N2O,MMTCO2e,0.004896385
RICE,Guatemala,2025,dSOC,MMTCO2e,-0.009183795
RICE,Guatemala,2030,CH4,MMTCO2e,0.138363555
RICE,Guatemala,2030,N2O,MMTCO2e,0.005188935
RICE,Guatemala,2030,dSOC,MMTCO2e,-0.007465151
RICE,Guatemala,2035,CH4,MMTCO2e,0.135398433
RICE,Guatemala,2035,N2O,MMTCO2e,0.005077736
RICE,Guatemala,2035,dSOC,MMTCO2e,-0.007305174
RICE,Guatemala,2040,CH4,MMTCO2e,0.13192299
RICE,Guatemala,2040,N2O,MMTCO2e,0.0049474
RICE,Guatemala,2040,dSOC,MMTCO2e,-0.007117663
RICE,Guatemala,2045,CH4,MMTCO2e,0.128144175
RICE,Guatemala,2045,N2O,MMTCO2e,0.004805686
RICE,Guatemala,2045,dSOC,MMTCO2e,-0.006913784
RICE,Guatemala,2050,CH4,MMTCO2e,0.123800278
RICE,Guatemala,2050,N2O,MMTCO2e,0.00464278
RICE,Guatemala,2050,dSOC,MMTCO2e,-0.006679417
RICE,Guatemala,2055,CH4,MMTCO2e,0.119603619
RICE,Guatemala,2055,N2O,MMTCO2e,0.004485396
RICE,Guatemala,2055,dSOC,MMTCO2e,-0.006452994
RICE,Guatemala,2060,CH4,MMTCO2e,0.115549229
RICE,Guatemala,2060,N2O,MMTCO2e,0.004333348
RICE,Guatemala,2060,dSOC,MMTCO2e,-0.006234247
RICE,Guatemala,2065,CH4,MMTCO2e,0.111632273
RICE,Guatemala,2065,N2O,MMTCO2e,0.004186453
RICE,Guatemala,2065,dSOC,MMTCO2e,-0.006022914
RICE,Guatemala,2070,CH4,MMTCO2e,0.1078481
RICE,Guatemala,2070,N2O,MMTCO2e,0.004044539
RICE,Guatemala,2070,dSOC,MMTCO2e,-0.005818746
RICE,Guatemala,2075,CH4,MMTCO2e,0.104192197
RICE,Guatemala,2075,N2O,MMTCO2e,0.003907435
RICE,Guatemala,2075,dSOC,MMTCO2e,-0.005621499
RICE,Guatemala,2080,CH4,MMTCO2e,0.100660235
RICE,Guatemala,2080,N2O,MMTCO2e,0.003774978
RICE,Guatemala,2080,dSOC,MMTCO2e,-0.005430938
RICE,Guinea,2010,CH4,MMTCO2e,0.196597859
RICE,Guinea,2010,N2O,MMTCO2e,0.07093177
RICE,Guinea,2010,dSOC,MMTCO2e,0.00162013
RICE,Guinea,2015,CH4,MMTCO2e,0.194165334
RICE,Guinea,2015,N2O,MMTCO2e,0.08073426
RICE,Guinea,2015,dSOC,MMTCO2e,-0.148379177
RICE,Guinea,2020,CH4,MMTCO2e,0.225290298
RICE,Guinea,2020,N2O,MMTCO2e,0.092652068
RICE,Guinea,2020,dSOC,MMTCO2e,-0.107735939
RICE,Guinea,2025,CH4,MMTCO2e,0.246521443
RICE,Guinea,2025,N2O,MMTCO2e,0.100000091
RICE,Guinea,2025,dSOC,MMTCO2e,-0.075201601
RICE,Guinea,2030,CH4,MMTCO2e,0.259659976
RICE,Guinea,2030,N2O,MMTCO2e,0.104692757
RICE,Guinea,2030,dSOC,MMTCO2e,-0.056545828
RICE,Guinea,2035,CH4,MMTCO2e,0.256080598
RICE,Guinea,2035,N2O,MMTCO2e,0.10324958
RICE,Guinea,2035,dSOC,MMTCO2e,-0.055766352
RICE,Guinea,2040,CH4,MMTCO2e,0.257070899
RICE,Guinea,2040,N2O,MMTCO2e,0.103648856
RICE,Guinea,2040,dSOC,MMTCO2e,-0.055982005
RICE,Guinea,2045,CH4,MMTCO2e,0.254565686
RICE,Guinea,2045,N2O,MMTCO2e,0.102638774
RICE,Guinea,2045,dSOC,MMTCO2e,-0.055436447
RICE,Guinea,2050,CH4,MMTCO2e,0.252319187
RICE,Guinea,2050,N2O,MMTCO2e,0.101733014
RICE,Guinea,2050,dSOC,MMTCO2e,-0.054947235
RICE,Guinea,2055,CH4,MMTCO2e,0.250092536
RICE,Guinea,2055,N2O,MMTCO2e,0.100835241
RICE,Guinea,2055,dSOC,MMTCO2e,-0.05446234
RICE,Guinea,2060,CH4,MMTCO2e,0.247885525
RICE,Guinea,2060,N2O,MMTCO2e,0.099945396
RICE,Guinea,2060,dSOC,MMTCO2e,-0.053981721
RICE,Guinea,2065,CH4,MMTCO2e,0.24569799
RICE,Guinea,2065,N2O,MMTCO2e,0.099063396
RICE,Guinea,2065,dSOC,MMTCO2e,-0.053505342
RICE,Guinea,2070,CH4,MMTCO2e,0.243529767
RICE,Guinea,2070,N2O,MMTCO2e,0.09818919
RICE,Guinea,2070,dSOC,MMTCO2e,-0.053033173
RICE,Guinea,2075,CH4,MMTCO2e,0.241380677
RICE,Guinea,2075,N2O,MMTCO2e,0.097322688
RICE,Guinea,2075,dSOC,MMTCO2e,-0.052565165
RICE,Guinea,2080,CH4,MMTCO2e,0.239250541
RICE,Guinea,2080,N2O,MMTCO2e,0.096463837
RICE,Guinea,2080,dSOC,MMTCO2e,-0.052101292
RICE,Guinea-Bissau,2010,CH4,MMTCO2e,0.172437042
RICE,Guinea-Bissau,2010,N2O,MMTCO2e,0.470352829
RICE,Guinea-Bissau,2010,dSOC,MMTCO2e,-0.051194914
RICE,Guinea-Bissau,2015,CH4,MMTCO2e,0.181162313
RICE,Guinea-Bissau,2015,N2O,MMTCO2e,0.609865844
RICE,Guinea-Bissau,2015,dSOC,MMTCO2e,-0.057025701
RICE,Guinea-Bissau,2020,CH4,MMTCO2e,0.197238892
RICE,Guinea-Bissau,2020,N2O,MMTCO2e,0.723711431
RICE,Guinea-Bissau,2020,dSOC,MMTCO2e,-0.038822435
RICE,Guinea-Bissau,2025,CH4,MMTCO2e,0.205694348
RICE,Guinea-Bissau,2025,N2O,MMTCO2e,0.77236563
RICE,Guinea-Bissau,2025,dSOC,MMTCO2e,-0.029157149
RICE,Guinea-Bissau,2030,CH4,MMTCO2e,0.211604983
RICE,Guinea-Bissau,2030,N2O,MMTCO2e,0.8016873
RICE,Guinea-Bissau,2030,dSOC,MMTCO2e,-0.024819085
RICE,Guinea-Bissau,2035,CH4,MMTCO2e,0.213015571
RICE,Guinea-Bissau,2035,N2O,MMTCO2e,0.807031453
RICE,Guinea-Bissau,2035,dSOC,MMTCO2e,-0.024984533
RICE,Guinea-Bissau,2040,CH4,MMTCO2e,0.214186385
RICE,Guinea-Bissau,2040,N2O,MMTCO2e,0.811467171
RICE,Guinea-Bissau,2040,dSOC,MMTCO2e,-0.025121856
RICE,Guinea-Bissau,2045,CH4,MMTCO2e,0.217001081
RICE,Guinea-Bissau,2045,N2O,MMTCO2e,0.822130978
RICE,Guinea-Bissau,2045,dSOC,MMTCO2e,-0.025451994
RICE,Guinea-Bissau,2050,CH4,MMTCO2e,0.216326624
RICE,Guinea-Bissau,2050,N2O,MMTCO2e,0.819575727
RICE,Guinea-Bissau,2050,dSOC,MMTCO2e,-0.025372885
RICE,Guinea-Bissau,2055,CH4,MMTCO2e,0.215654254
RICE,Guinea-Bissau,2055,N2O,MMTCO2e,0.817028403
RICE,Guinea-Bissau,2055,dSOC,MMTCO2e,-0.025294024
RICE,Guinea-Bissau,2060,CH4,MMTCO2e,0.214983985
RICE,Guinea-Bissau,2060,N2O,MMTCO2e,0.814489007
RICE,Guinea-Bissau,2060,dSOC,MMTCO2e,-0.025215408
RICE,Guinea-Bissau,2065,CH4,MMTCO2e,0.214315802
RICE,Guinea-Bissau,2065,N2O,MMTCO2e,0.811957538
RICE,Guinea-Bissau,2065,dSOC,MMTCO2e,-0.025137037
RICE,Guinea-Bissau,2070,CH4,MMTCO2e,0.21364969
RICE,Guinea-Bissau,2070,N2O,MMTCO2e,0.809433877
RICE,Guinea-Bissau,2070,dSOC,MMTCO2e,-0.025058908
RICE,Guinea-Bissau,2075,CH4,MMTCO2e,0.21298565
RICE,Guinea-Bissau,2075,N2O,MMTCO2e,0.806918085
RICE,Guinea-Bissau,2075,dSOC,MMTCO2e,-0.024981024
RICE,Guinea-Bissau,2080,CH4,MMTCO2e,0.212323666
RICE,Guinea-Bissau,2080,N2O,MMTCO2e,0.8044101
RICE,Guinea-Bissau,2080,dSOC,MMTCO2e,-0.024903379
RICE,Guyana,2010,CH4,MMTCO2e,3.184071541
RICE,Guyana,2010,N2O,MMTCO2e,0.454020202
RICE,Guyana,2010,dSOC,MMTCO2e,0.980280638
RICE,Guyana,2015,CH4,MMTCO2e,2.610912323
RICE,Guyana,2015,N2O,MMTCO2e,0.369041473
RICE,Guyana,2015,dSOC,MMTCO2e,0.700498402
RICE,Guyana,2020,CH4,MMTCO2e,2.502470732
RICE,Guyana,2020,N2O,MMTCO2e,0.294473708
RICE,Guyana,2020,dSOC,MMTCO2e,0.597274423
RICE,Guyana,2025,CH4,MMTCO2e,2.408269882
RICE,Guyana,2025,N2O,MMTCO2e,0.238794953
RICE,Guyana,2025,dSOC,MMTCO2e,0.517424405
RICE,Guyana,2030,CH4,MMTCO2e,2.304013491
RICE,Guyana,2030,N2O,MMTCO2e,0.194881037
RICE,Guyana,2030,dSOC,MMTCO2e,0.448065668
RICE,Guyana,2035,CH4,MMTCO2e,2.253199816
RICE,Guyana,2035,N2O,MMTCO2e,0.190583065
RICE,Guyana,2035,dSOC,MMTCO2e,0.438183844
RICE,Guyana,2040,CH4,MMTCO2e,2.193964481
RICE,Guyana,2040,N2O,MMTCO2e,0.185572758
RICE,Guyana,2040,dSOC,MMTCO2e,0.426664263
RICE,Guyana,2045,CH4,MMTCO2e,2.129762888
RICE,Guyana,2045,N2O,MMTCO2e,0.180142373
RICE,Guyana,2045,dSOC,MMTCO2e,0.414178848
RICE,Guyana,2050,CH4,MMTCO2e,2.056257486
RICE,Guyana,2050,N2O,MMTCO2e,0.173925042
RICE,Guyana,2050,dSOC,MMTCO2e,0.399884135
RICE,Guyana,2055,CH4,MMTCO2e,1.985289097
RICE,Guyana,2055,N2O,MMTCO2e,0.167922288
RICE,Guyana,2055,dSOC,MMTCO2e,0.386082768
RICE,Guyana,2060,CH4,MMTCO2e,1.916769981
RICE,Guyana,2060,N2O,MMTCO2e,0.16212672
RICE,Guyana,2060,dSOC,MMTCO2e,0.372757733
RICE,Guyana,2065,CH4,MMTCO2e,1.850615621
RICE,Guyana,2065,N2O,MMTCO2e,0.15653117
RICE,Guyana,2065,dSOC,MMTCO2e,0.359892577
RICE,Guyana,2070,CH4,MMTCO2e,1.786744595
RICE,Guyana,2070,N2O,MMTCO2e,0.151128739
RICE,Guyana,2070,dSOC,MMTCO2e,0.347471446
RICE,Guyana,2075,CH4,MMTCO2e,1.725077987
RICE,Guyana,2075,N2O,MMTCO2e,0.145912781
RICE,Guyana,2075,dSOC,MMTCO2e,0.335479021
RICE,Guyana,2080,CH4,MMTCO2e,1.665539622
RICE,Guyana,2080,N2O,MMTCO2e,0.14087683
RICE,Guyana,2080,dSOC,MMTCO2e,0.323900491
RICE,Haiti,2010,CH4,MMTCO2e,0.05366946
RICE,Haiti,2010,N2O,MMTCO2e,0.006722238
RICE,Haiti,2010,dSOC,MMTCO2e,-0.095046818
RICE,Haiti,2015,CH4,MMTCO2e,0.067521788
RICE,Haiti,2015,N2O,MMTCO2e,0.007580891
RICE,Haiti,2015,dSOC,MMTCO2e,-0.085987076
RICE,Haiti,2020,CH4,MMTCO2e,0.088008828
RICE,Haiti,2020,N2O,MMTCO2e,0.008460752
RICE,Haiti,2020,dSOC,MMTCO2e,-0.067032561
RICE,Haiti,2025,CH4,MMTCO2e,0.100100905
RICE,Haiti,2025,N2O,MMTCO2e,0.008947834
RICE,Haiti,2025,dSOC,MMTCO2e,-0.055765413
RICE,Haiti,2030,CH4,MMTCO2e,0.1059203
RICE,Haiti,2030,N2O,MMTCO2e,0.009243085
RICE,Haiti,2030,dSOC,MMTCO2e,-0.04894324
RICE,Haiti,2035,CH4,MMTCO2e,0.103650436
RICE,Haiti,2035,N2O,MMTCO2e,0.009045006
RICE,Haiti,2035,dSOC,MMTCO2e,-0.047894392
RICE,Haiti,2040,CH4,MMTCO2e,0.100989915
RICE,Haiti,2040,N2O,MMTCO2e,0.008812837
RICE,Haiti,2040,dSOC,MMTCO2e,-0.046665028
RICE,Haiti,2045,CH4,MMTCO2e,0.098097146
RICE,Haiti,2045,N2O,MMTCO2e,0.008560402
RICE,Haiti,2045,dSOC,MMTCO2e,-0.045328353
RICE,Haiti,2050,CH4,MMTCO2e,0.094771795
RICE,Haiti,2050,N2O,MMTCO2e,0.008270216
RICE,Haiti,2050,dSOC,MMTCO2e,-0.043791786
RICE,Haiti,2055,CH4,MMTCO2e,0.091559164
RICE,Haiti,2055,N2O,MMTCO2e,0.007989868
RICE,Haiti,2055,dSOC,MMTCO2e,-0.042307306
RICE,Haiti,2060,CH4,MMTCO2e,0.088455439
RICE,Haiti,2060,N2O,MMTCO2e,0.007719022
RICE,Haiti,2060,dSOC,MMTCO2e,-0.040873148
RICE,Haiti,2065,CH4,MMTCO2e,0.085456923
RICE,Haiti,2065,N2O,MMTCO2e,0.007457358
RICE,Haiti,2065,dSOC,MMTCO2e,-0.039487608
RICE,Haiti,2070,CH4,MMTCO2e,0.082560055
RICE,Haiti,2070,N2O,MMTCO2e,0.007204565
RICE,Haiti,2070,dSOC,MMTCO2e,-0.038149033
RICE,Haiti,2075,CH4,MMTCO2e,0.079761386
RICE,Haiti,2075,N2O,MMTCO2e,0.00696034
RICE,Haiti,2075,dSOC,MMTCO2e,-0.036855835
RICE,Haiti,2080,CH4,MMTCO2e,0.077057593
RICE,Haiti,2080,N2O,MMTCO2e,0.006724394
RICE,Haiti,2080,dSOC,MMTCO2e,-0.035606474
RICE,Honduras,2010,CH4,MMTCO2e,0.06484139
RICE,Honduras,2010,N2O,MMTCO2e,0.005000511
RICE,Honduras,2010,dSOC,MMTCO2e,-0.001710641
RICE,Honduras,2015,CH4,MMTCO2e,0.065948457
RICE,Honduras,2015,N2O,MMTCO2e,0.004524617
RICE,Honduras,2015,dSOC,MMTCO2e,-0.002020496
RICE,Honduras,2020,CH4,MMTCO2e,0.068622552
RICE,Honduras,2020,N2O,MMTCO2e,0.004281079
RICE,Honduras,2020,dSOC,MMTCO2e,-0.000938164
RICE,Honduras,2025,CH4,MMTCO2e,0.069504432
RICE,Honduras,2025,N2O,MMTCO2e,0.004049682
RICE,Honduras,2025,dSOC,MMTCO2e,-0.000351506
RICE,Honduras,2030,CH4,MMTCO2e,0.069082886
RICE,Honduras,2030,N2O,MMTCO2e,0.003752659
RICE,Honduras,2030,dSOC,MMTCO2e,-0.000104417
RICE,Honduras,2035,CH4,MMTCO2e,0.067602441
RICE,Honduras,2035,N2O,MMTCO2e,0.00367224
RICE,Honduras,2035,dSOC,MMTCO2e,-0.00010218
RICE,Honduras,2040,CH4,MMTCO2e,0.065867215
RICE,Honduras,2040,N2O,MMTCO2e,0.00357798
RICE,Honduras,2040,dSOC,MMTCO2e,-9.96E-05
RICE,Honduras,2045,CH4,MMTCO2e,0.063980505
RICE,Honduras,2045,N2O,MMTCO2e,0.003475492
RICE,Honduras,2045,dSOC,MMTCO2e,-9.67E-05
RICE,Honduras,2050,CH4,MMTCO2e,0.061811656
RICE,Honduras,2050,N2O,MMTCO2e,0.003357678
RICE,Honduras,2050,dSOC,MMTCO2e,-9.34E-05
RICE,Honduras,2055,CH4,MMTCO2e,0.059716329
RICE,Honduras,2055,N2O,MMTCO2e,0.003243857
RICE,Honduras,2055,dSOC,MMTCO2e,-9.03E-05
RICE,Honduras,2060,CH4,MMTCO2e,0.057692029
RICE,Honduras,2060,N2O,MMTCO2e,0.003133895
RICE,Honduras,2060,dSOC,MMTCO2e,-8.72E-05
RICE,Honduras,2065,CH4,MMTCO2e,0.055736352
RICE,Honduras,2065,N2O,MMTCO2e,0.003027661
RICE,Honduras,2065,dSOC,MMTCO2e,-8.42E-05
RICE,Honduras,2070,CH4,MMTCO2e,0.05384697
RICE,Honduras,2070,N2O,MMTCO2e,0.002925027
RICE,Honduras,2070,dSOC,MMTCO2e,-8.14E-05
RICE,Honduras,2075,CH4,MMTCO2e,0.052021634
RICE,Honduras,2075,N2O,MMTCO2e,0.002825873
RICE,Honduras,2075,dSOC,MMTCO2e,-7.86E-05
RICE,Honduras,2080,CH4,MMTCO2e,0.050258175
RICE,Honduras,2080,N2O,MMTCO2e,0.00273008
RICE,Honduras,2080,dSOC,MMTCO2e,-7.6E-05
RICE,Hungary,2010,CH4,MMTCO2e,0.076320879
RICE,Hungary,2010,N2O,MMTCO2e,0.002243492
RICE,Hungary,2010,dSOC,MMTCO2e,-0.076677866
RICE,Hungary,2015,CH4,MMTCO2e,0.084271036
RICE,Hungary,2015,N2O,MMTCO2e,0.002385164
RICE,Hungary,2015,dSOC,MMTCO2e,-0.032849107
RICE,Hungary,2020,CH4,MMTCO2e,0.090277582
RICE,Hungary,2020,N2O,MMTCO2e,0.002516829
RICE,Hungary,2020,dSOC,MMTCO2e,-0.026203794
RICE,Hungary,2025,CH4,MMTCO2e,0.095160678
RICE,Hungary,2025,N2O,MMTCO2e,0.002615045
RICE,Hungary,2025,dSOC,MMTCO2e,-0.022114951
RICE,Hungary,2030,CH4,MMTCO2e,0.099113099
RICE,Hungary,2030,N2O,MMTCO2e,0.002685259
RICE,Hungary,2030,dSOC,MMTCO2e,-0.018935733
RICE,Hungary,2035,CH4,MMTCO2e,0.101935469
RICE,Hungary,2035,N2O,MMTCO2e,0.002761725
RICE,Hungary,2035,dSOC,MMTCO2e,-0.019474952
RICE,Hungary,2040,CH4,MMTCO2e,0.104543582
RICE,Hungary,2040,N2O,MMTCO2e,0.002832386
RICE,Hungary,2040,dSOC,MMTCO2e,-0.019973235
RICE,Hungary,2045,CH4,MMTCO2e,0.10725905
RICE,Hungary,2045,N2O,MMTCO2e,0.002905956
RICE,Hungary,2045,dSOC,MMTCO2e,-0.02049203
RICE,Hungary,2050,CH4,MMTCO2e,0.109437473
RICE,Hungary,2050,N2O,MMTCO2e,0.002964976
RICE,Hungary,2050,dSOC,MMTCO2e,-0.020908222
RICE,Hungary,2055,CH4,MMTCO2e,0.111660138
RICE,Hungary,2055,N2O,MMTCO2e,0.003025194
RICE,Hungary,2055,dSOC,MMTCO2e,-0.021332866
RICE,Hungary,2060,CH4,MMTCO2e,0.113927945
RICE,Hungary,2060,N2O,MMTCO2e,0.003086636
RICE,Hungary,2060,dSOC,MMTCO2e,-0.021766134
RICE,Hungary,2065,CH4,MMTCO2e,0.116241805
RICE,Hungary,2065,N2O,MMTCO2e,0.003149325
RICE,Hungary,2065,dSOC,MMTCO2e,-0.022208203
RICE,Hungary,2070,CH4,MMTCO2e,0.118602663
RICE,Hungary,2070,N2O,MMTCO2e,0.003213287
RICE,Hungary,2070,dSOC,MMTCO2e,-0.022659248
RICE,Hungary,2075,CH4,MMTCO2e,0.121011473
RICE,Hungary,2075,N2O,MMTCO2e,0.003278549
RICE,Hungary,2075,dSOC,MMTCO2e,-0.023119455
RICE,Hungary,2080,CH4,MMTCO2e,0.123469204
RICE,Hungary,2080,N2O,MMTCO2e,0.003345136
RICE,Hungary,2080,dSOC,MMTCO2e,-0.023589009
RICE,India,2010,CH4,MMTCO2e,108.5998917
RICE,India,2010,N2O,MMTCO2e,73.76412201
RICE,India,2010,dSOC,MMTCO2e,-49.97595596
RICE,India,2015,CH4,MMTCO2e,110.6915741
RICE,India,2015,N2O,MMTCO2e,82.41697693
RICE,India,2015,dSOC,MMTCO2e,-37.74711227
RICE,India,2020,CH4,MMTCO2e,111.8749466
RICE,India,2020,N2O,MMTCO2e,89.61644745
RICE,India,2020,dSOC,MMTCO2e,-27.53729439
RICE,India,2025,CH4,MMTCO2e,109.765358
RICE,India,2025,N2O,MMTCO2e,91.49736023
RICE,India,2025,dSOC,MMTCO2e,-21.89737701
RICE,India,2030,CH4,MMTCO2e,105.8939438
RICE,India,2030,N2O,MMTCO2e,90.49411011
RICE,India,2030,dSOC,MMTCO2e,-18.56809616
RICE,India,2035,CH4,MMTCO2e,102.3070526
RICE,India,2035,N2O,MMTCO2e,87.42884827
RICE,India,2035,dSOC,MMTCO2e,-17.93914986
RICE,India,2040,CH4,MMTCO2e,98.47548676
RICE,India,2040,N2O,MMTCO2e,84.15449524
RICE,India,2040,dSOC,MMTCO2e,-17.26729774
RICE,India,2045,CH4,MMTCO2e,95.38981628
RICE,India,2045,N2O,MMTCO2e,81.51756287
RICE,India,2045,dSOC,MMTCO2e,-16.72623825
RICE,India,2050,CH4,MMTCO2e,92.48403168
RICE,India,2050,N2O,MMTCO2e,79.03436279
RICE,India,2050,dSOC,MMTCO2e,-16.21672058
RICE,India,2055,CH4,MMTCO2e,89.66676331
RICE,India,2055,N2O,MMTCO2e,76.62680054
RICE,India,2055,dSOC,MMTCO2e,-15.72272301
RICE,India,2060,CH4,MMTCO2e,86.93531799
RICE,India,2060,N2O,MMTCO2e,74.29257965
RICE,India,2060,dSOC,MMTCO2e,-15.24377441
RICE,India,2065,CH4,MMTCO2e,84.28707886
RICE,India,2065,N2O,MMTCO2e,72.02946472
RICE,India,2065,dSOC,MMTCO2e,-14.77941608
RICE,India,2070,CH4,MMTCO2e,81.71951294
RICE,India,2070,N2O,MMTCO2e,69.835289
RICE,India,2070,dSOC,MMTCO2e,-14.32920265
RICE,India,2075,CH4,MMTCO2e,79.23015594
RICE,India,2075,N2O,MMTCO2e,67.70795441
RICE,India,2075,dSOC,MMTCO2e,-13.89270306
RICE,India,2080,CH4,MMTCO2e,76.8166275
RICE,India,2080,N2O,MMTCO2e,65.64541626
RICE,India,2080,dSOC,MMTCO2e,-13.4695015
RICE,Indonesia,2010,CH4,MMTCO2e,97.2362442
RICE,Indonesia,2010,N2O,MMTCO2e,24.47324181
RICE,Indonesia,2010,dSOC,MMTCO2e,2.207249403
RICE,Indonesia,2015,CH4,MMTCO2e,92.82073212
RICE,Indonesia,2015,N2O,MMTCO2e,23.21590805
RICE,Indonesia,2015,dSOC,MMTCO2e,0.306459278
RICE,Indonesia,2020,CH4,MMTCO2e,89.78250885
RICE,Indonesia,2020,N2O,MMTCO2e,22.46333694
RICE,Indonesia,2020,dSOC,MMTCO2e,-0.517056048
RICE,Indonesia,2025,CH4,MMTCO2e,86.95327759
RICE,Indonesia,2025,N2O,MMTCO2e,21.85495758
RICE,Indonesia,2025,dSOC,MMTCO2e,-0.952678919
RICE,Indonesia,2030,CH4,MMTCO2e,84.14474487
RICE,Indonesia,2030,N2O,MMTCO2e,21.26686668
RICE,Indonesia,2030,dSOC,MMTCO2e,-1.265792727
RICE,Indonesia,2035,CH4,MMTCO2e,82.58111572
RICE,Indonesia,2035,N2O,MMTCO2e,20.87167358
RICE,Indonesia,2035,dSOC,MMTCO2e,-1.242271066
RICE,Indonesia,2040,CH4,MMTCO2e,80.66773987
RICE,Indonesia,2040,N2O,MMTCO2e,20.38808441
