Country,AEZ,crop,bl (1000m3),Area (km2),gn (1000m3),Area (km2)
CHL,14,Maize,66.8,7.181999485,286.3,7.181999485
CHL,15,Maize,0,1.422426797,0,1.422426797
CHL,16,Maize,0,2.110364374,87.98,2.110364374
CHL,17,Maize,0,0.251509943,0,0.251509943
CHL,18,Maize,0,0.046004589,0,0.046004589
CMR,2,Maize,304.44,91.13584873,52219.57,91.13584873
CMR,3,Maize,879.81,396.5909119,238973.92,396.5909119
CMR,4,Maize,0.01,309.3630692,152377.21,309.3630692
CMR,5,Maize,0,2149.79999,885212.17,2149.79999
CMR,6,Maize,0.08,262.1405447,114321.64,262.1405447
TCD,1,Maize,1928.77,314.8638065,119969.2,314.8638065
TCD,2,Maize,999.12,214.9137517,94695.59,214.9137517
TCD,3,Maize,216.25,311.8261307,136325.15,311.8261307
TCD,4,Maize,0,128.1099793,48442.1,128.1099793
TCD,7,Maize,0,0,0,0
COL,2,Maize,0,0.003400442,0,0.003400442
COL,3,Maize,0.08,0.183369509,29.77,0.183369509
COL,4,Maize,7.39,65.05711891,39192.85,65.05711891
COL,5,Maize,633.75,1211.472803,744964.88,1211.472803
COL,6,Maize,13389.58,3449.567443,1939928.83,3449.567443
COL,11,Maize,293.33,99.18841551,45169.04,99.18841551
COL,12,Maize,230.71,252.8846969,141565.09,252.8846969
CRI,4,Maize,0,30.86602644,13112.61,30.86602644
CRI,5,Maize,0,35.46708521,15110.68,35.46708521
CRI,6,Maize,0,30.03960664,12221.48,30.03960664
CAF,3,Maize,0,2.014954173,28.02,2.014954173
CAF,4,Maize,0,155.4793449,65024.57,155.4793449
CAF,5,Maize,0,646.6980116,269327.6,646.6980116
CAF,6,Maize,0,140.6156646,57928.51,140.6156646
CUB,4,Maize,479.02,253.5112041,128244.93,253.5112041
CUB,5,Maize,901.59,900.1219271,262151.18,900.1219271
CUB,6,Maize,524.78,95.84252215,64555.09,95.84252215
DNK,10,Maize,0,659.1700803,0,659.1700803
DJI,1,Maize,4.68,0.015716385,13.22,0.015716385
DOM,4,Maize,343.23,24.28024022,8255.87,24.28024022
DOM,5,Maize,0,109.4800026,46121.03,109.4800026
DOM,6,Maize,0,135.0869258,59419.45,135.0869258
ECU,1,Maize,12427.05,32.36467933,9024.58,32.36467933
ECU,2,Maize,34431.74,183.7553741,40543.88,183.7553741
ECU,3,Maize,112421.56,475.2866536,144182.16,475.2866536
ECU,4,Maize,11185.01,446.2841845,102606.15,446.2841845
ECU,5,Maize,19158.91,538.8292502,131070.91,538.8292502
ECU,6,Maize,27271.69,1544.12418,497446.63,1544.12418
ECU,8,Maize,4451.76,80.61160645,20021.9,80.61160645
ECU,9,Maize,10175.19,116.7208096,33414.9,116.7208096
ECU,10,Maize,15318.59,263.2441637,69409.45,263.2441637
ECU,11,Maize,54106.03,438.7282846,152934.91,438.7282846
ECU,12,Maize,10450.9,174.7935597,70483.3,174.7935597
EGY,1,Maize,4447399.68,5586.158456,541890.02,5586.158456
EGY,2,Maize,200062.81,202.8580182,28142.59,202.8580182
EGY,7,Maize,1992642.88,2300.00072,293234.25,2300.00072
IRL,10,Maize,0,0,0,0
IRL,11,Maize,0,0.222278487,0,0.222278487
IRL,12,Maize,0,0,0,0
GNQ,6,Maize,0,0,0,0
EST,10,Maize,0,3.021183017,0,3.021183017
EST,16,Maize,0,0.365142697,0,0.365142697
ERI,1,Maize,0,44.21875469,14654.17,44.21875469
ERI,2,Maize,0.22,141.9524373,50256.55,141.9524373
SLV,4,Maize,1.01,2007.816489,783620.2,2007.816489
SLV,5,Maize,0.03,763.5997254,306774.66,763.5997254
ETH,1,Maize,2838.05,86.92471135,55386.02,86.92471135
ETH,2,Maize,24566.92,2153.544905,1751628.37,2153.544905
ETH,3,Maize,5126.47,1211.144621,1072576.22,1211.144621
ETH,4,Maize,12317.01,1972.15776,2215401.06,1972.15776
ETH,5,Maize,34634.38,2369.216217,2415707.23,2369.216217
ETH,6,Maize,104,103.0752722,111399.14,103.0752722
ETH,8,Maize,3353.15,144.4484473,127900.71,144.4484473
ETH,9,Maize,1576.1,1141.018632,1338040,1141.018632
ETH,10,Maize,12361.85,1236.736827,1392037.24,1236.736827
ETH,11,Maize,840.45,1360.252123,1436555.49,1360.252123
ETH,12,Maize,96.07,40.37673669,41210.56,40.37673669
AUT,10,Maize,7.49,1938.01256,548832.22,1938.01256
AUT,11,Maize,43.04,248.5193786,71425.19,248.5193786
AUT,13,Maize,0,0.097173993,18.59,0.097173993
AUT,14,Maize,0,11.18599237,2658.16,11.18599237
AUT,15,Maize,0,184.1753963,54837.53,184.1753963
AUT,16,Maize,0,196.8274969,59203.55,196.8274969
CZE,10,Maize,0.03,2619.693936,230393.23,2619.693936
GUF,6,Maize,0,0.393125565,119.93,0.393125565
FIN,9,Maize,1.41,0.22891974,9.29,0.22891974
FIN,10,Maize,0,0,0,0
FIN,14,Maize,0,0,0,0
FIN,15,Maize,0,2.66171E-23,0,2.66171E-23
FRA,9,Maize,0,0.141205644,32.06,0.141205644
FRA,10,Maize,308098.37,6951.562931,1373317.22,6951.562931
FRA,11,Maize,848282.81,18095.51387,3613625.13,18095.51387
FRA,12,Maize,245069.58,5741.311385,1329109.67,5741.311385
FRA,15,Maize,107.05,50.86331236,8888.84,50.86331236
FRA,16,Maize,177.6,49.45466948,8610.96,49.45466948
GMB,3,Maize,0,125.9883603,62442.76,125.9883603
GAB,5,Maize,0,21.92084163,8011.59,21.92084163
GAB,6,Maize,0,144.7046739,42447.99,144.7046739
GEO,9,Maize,1366.96,278.1127153,79961.96,278.1127153
GEO,10,Maize,6186.96,790.7960525,246586.77,790.7960525
GEO,11,Maize,819.58,137.8645448,42922.74,137.8645448
GEO,12,Maize,199.81,279.6684933,90231.28,279.6684933
GEO,14,Maize,0,3.17555452,1015.91,3.17555452
GEO,15,Maize,0,256.6496334,78020.76,256.6496334
GEO,16,Maize,216.97,237.6669924,73147.2,237.6669924
GHA,3,Maize,0,108.3922016,36723.33,108.3922016
GHA,4,Maize,0,1247.53507,395953,1247.53507
GHA,5,Maize,0,4390.292988,1976077.85,4390.292988
GHA,6,Maize,0,1284.198679,574585.28,1284.198679
DEU,10,Maize,5511.66,11315.69993,998310.61,11315.69993
DEU,11,Maize,2262.85,2670.006581,527749.94,2670.006581
DEU,15,Maize,0,0.318034862,45.01,0.318034862
DEU,16,Maize,0,5.693708519,855.51,5.693708519
GRC,9,Maize,228883.91,957.6565666,295321.25,957.6565666
GRC,10,Maize,286562.91,837.1055161,211917.4,837.1055161
GRC,11,Maize,47537.15,152.6885836,40448.2,152.6885836
GTM,5,Maize,0,2768.577014,1424019.53,2768.577014
GTM,6,Maize,0.55,2461.190337,1349759.43,2461.190337
GTM,12,Maize,0,798.2187379,414558.31,798.2187379
GIN,3,Maize,0,4.381331333,6451.96,4.381331333
GIN,4,Maize,0.02,551.9761462,995864.23,551.9761462
GIN,5,Maize,0,120.288675,178339.51,120.288675
GIN,6,Maize,0,73.56482998,108578.04,73.56482998
GUY,4,Maize,0,2.178160097,505.79,2.178160097
GUY,5,Maize,0,0.32770652,0,0.32770652
GUY,6,Maize,0,23.59699984,14875.63,23.59699984
HTI,4,Maize,2695.45,190.163635,55591.58,190.163635
HTI,5,Maize,1859.69,1474.848727,572703.1,1474.848727
HTI,6,Maize,1494.28,837.2901574,307072.42,837.2901574
HND,4,Maize,6169.65,964.5411645,341157.94,964.5411645
HND,5,Maize,7102.93,1484.211482,578369.28,1484.211482
HND,6,Maize,2672.43,1216.527103,491922.79,1216.527103
HRV,10,Maize,8.89,391.3771137,155125.46,391.3771137
HRV,11,Maize,573.47,3519.485241,1369383.34,3519.485241
HRV,12,Maize,33.75,153.914455,59647,153.914455
HUN,9,Maize,829.71,361.6803721,115028.08,361.6803721
HUN,10,Maize,5810.7,8235.931872,2772415.5,8235.931872
HUN,11,Maize,846.3,3752.489394,1310106.04,3752.489394
ISL,13,Maize,0,0,0,0
ISL,14,Maize,0,0,0,0
ISL,15,Maize,0,0,0,0
IND,1,Maize,0.75,1.237768283,271.44,1.237768283
IND,2,Maize,198742.07,5125.215605,1906080.21,5125.215605
IND,3,Maize,595898.1,23869.08324,10115722.28,23869.08324
IND,4,Maize,144716.81,10366.88763,4659712.5,10366.88763
IND,5,Maize,13494.73,1330.303146,638696.29,1330.303146
IND,6,Maize,0.02,445.1908336,156932.55,445.1908336
IND,7,Maize,7074.7,44.86114364,11559.06,44.86114364
IND,8,Maize,139120.05,5871.922522,2217071.68,5871.922522
IND,9,Maize,128229.1,10800.6856,4404344.2,10800.6856
IND,10,Maize,56327.12,3778.41803,1739604.93,3778.41803
IND,11,Maize,4056.05,2177.610484,1007126.18,2177.610484
IND,12,Maize,33.1,847.902608,316241.47,847.902608
IND,13,Maize,0,11.48859589,4347.69,11.48859589
IND,14,Maize,107.18,17.71278669,6492.52,17.71278669
IND,15,Maize,801.71,159.9303117,62188.48,159.9303117
IND,16,Maize,565.9,33.38220585,12608.04,33.38220585
IRN,1,Maize,365.39,10.58149594,1387.92,10.58149594
IRN,7,Maize,214171.94,458.3056876,74104.75,458.3056876
IRN,8,Maize,531074.79,1105.243246,206541.3,1105.243246
IRN,9,Maize,55584.55,172.1404802,28888.67,172.1404802
ISR,1,Maize,0,0.018711786,0,0.018711786
ISR,2,Maize,2059.94,1.05150561,395.31,1.05150561
ISR,3,Maize,4013.88,3.611688821,794.72,3.611688821
ISR,7,Maize,0,0.008384435,0,0.008384435
ISR,8,Maize,3366.39,3.818023414,648.94,3.818023414
ISR,9,Maize,19905.02,21.23293056,3850.29,21.23293056
ISR,10,Maize,980,0.986675886,175.74,0.986675886
ITA,9,Maize,3.9,28.22555924,6847.17,28.22555924
ITA,10,Maize,112699.37,1684.319491,438344.72,1684.319491
ITA,11,Maize,923855.93,10289.65685,3338812.18,10289.65685
ITA,12,Maize,13222.11,334.1128696,127799.94,334.1128696
ITA,13,Maize,0,0.020556554,0,0.020556554
ITA,14,Maize,0,74.01714085,12233.82,74.01714085
ITA,15,Maize,0.67,434.7930877,87694.12,434.7930877
ITA,16,Maize,0.05,0.652177172,135.51,0.652177172
CIV,4,Maize,0,961.4163062,207535.91,961.4163062
CIV,5,Maize,0,4654.322139,913656.16,4654.322139
CIV,6,Maize,0,1961.663683,372415.74,1961.663683
IRQ,7,Maize,254375.25,367.6971259,43029.57,367.6971259
IRQ,8,Maize,68230.89,177.7353798,32228.88,177.7353798
IRQ,9,Maize,54293.97,196.7746825,42051.37,196.7746825
IRQ,10,Maize,1294.78,15.64612707,4147.23,15.64612707
JPN,9,Maize,0,31.74889654,1.51,31.74889654
JPN,10,Maize,0.11,358.6647625,82.25,358.6647625
JPN,11,Maize,2.93,280.077226,123.55,280.077226
JPN,12,Maize,3.41,122.1013993,43.81,122.1013993
JPN,15,Maize,0,16.50269344,0.22,16.50269344
JOR,1,Maize,0,0.052525809,0,0.052525809
JOR,7,Maize,0,1.873692822,351.59,1.873692822
JOR,8,Maize,92.6,5.601561109,1321.87,5.601561109
JOR,9,Maize,995.77,3.877981569,324.17,3.877981569
KEN,1,Maize,1239.02,3274.5781,927542.6,3274.5781
KEN,2,Maize,2220.47,5116.788278,1543834.2,5116.788278
KEN,3,Maize,1773.28,2409.184466,905064.86,2409.184466
KEN,4,Maize,3320.6,1259.902859,544258.34,1259.902859
KEN,5,Maize,595.94,1277.206442,665072.28,1277.206442
KEN,6,Maize,1599.04,2400.976937,1197743.34,2400.976937
KGZ,7,Maize,4108.65,9.802633552,4496.36,9.802633552
KGZ,8,Maize,67516.36,180.5720424,45433.98,180.5720424
KGZ,13,Maize,17795.8,195.9877111,20342.18,195.9877111
KGZ,14,Maize,60251.66,345.8190858,51341.37,345.8190858
PRK,9,Maize,3.45,173.3895975,70566.56,173.3895975
PRK,10,Maize,4602.79,4352.288827,1922195.85,4352.288827
PRK,11,Maize,0.87,177.3679888,79021.45,177.3679888
PRK,15,Maize,0,405.9361079,151554.35,405.9361079
KOR,10,Maize,0.17,48.52037322,25359.93,48.52037322
KOR,11,Maize,0,109.6923375,62093.73,109.6923375
KWT,7,Maize,146.16,0.238557678,28.94,0.238557678
KAZ,7,Maize,59705.04,301.4915475,21409.79,301.4915475
KAZ,8,Maize,306189.4,513.8582531,127107.89,513.8582531
KAZ,13,Maize,6121.85,846.7532247,4784.4,846.7532247
KAZ,14,Maize,15503.62,204.662176,11680.48,204.662176
KAZ,15,Maize,0,5.440504408,0,5.440504408
LAO,4,Maize,0,55.24953813,30223.34,55.24953813
LAO,5,Maize,24.97,106.471869,52624.45,106.471869
LAO,6,Maize,0,25.33646769,14617.22,25.33646769
LAO,10,Maize,0,10.04601379,4858.97,10.04601379
LAO,11,Maize,0,232.3739471,121460.63,232.3739471
LAO,12,Maize,0,18.90979122,9945.28,18.90979122
LBN,8,Maize,0.01,3.000923588,597.15,3.000923588
LBN,9,Maize,0,0.623576992,132.77,0.623576992
LBN,10,Maize,0.02,5.280921751,1058.83,5.280921751
LVA,10,Maize,0.53,8.880693368,8.06,8.880693368
BLR,10,Maize,5289.06,3682.322805,32439.63,3682.322805
LTU,10,Maize,1.17,87.88597354,3075.32,87.88597354
LBR,5,Maize,0,9.76304E-22,0,9.76304E-22
LBR,6,Maize,0,0.323879316,203.37,0.323879316
SVK,10,Maize,35196.72,2387.381831,564844.52,2387.381831
SVK,11,Maize,32.02,7.098699673,1444.85,7.098699673
SVK,15,Maize,0.02,30.4615362,1729.62,30.4615362
SVK,16,Maize,0,18.13070306,1262.51,18.13070306
LIE,10,Maize,0,0,0,0
LBY,1,Maize,0,0,0,0
LBY,2,Maize,0,0.719460246,147.06,0.719460246
LBY,7,Maize,0,0.773000406,119.67,0.773000406
LBY,8,Maize,0,3.405834227,1145.5,3.405834227
LBY,9,Maize,0,3.76607176,965.41,3.76607176
MDG,2,Maize,0,41.89846551,31105.67,41.89846551
MDG,3,Maize,0,96.34814985,71283.76,96.34814985
MDG,4,Maize,0,304.3392362,242806.51,304.3392362
MDG,5,Maize,0,158.5873534,122467.91,158.5873534
MDG,6,Maize,0,486.1744186,389765.17,486.1744186
MDG,10,Maize,0,47.73780136,40539.47,47.73780136
MDG,11,Maize,0,48.55464456,41535.71,48.55464456
MNG,7,Maize,0,0.188274209,11.97,0.188274209
MNG,8,Maize,0,0.658500592,0,0.658500592
MNG,13,Maize,0,0.096512095,0,0.096512095
MNG,14,Maize,3.78,3.215377926,18.56,3.215377926
MNG,15,Maize,0,0.842321235,0,0.842321235
MKD,9,Maize,8637.95,348.0922987,107531.08,348.0922987
MKD,10,Maize,992.56,37.79076354,11578.02,37.79076354
MLI,1,Maize,3.59,21.60677149,11218.36,21.60677149
MLI,2,Maize,150.03,141.402067,99737.2,141.402067
MLI,3,Maize,209.42,963.9809897,692504.96,963.9809897
MLI,4,Maize,0.02,514.7300726,342824.8,514.7300726
MLI,7,Maize,0,0,0,0
MAR,1,Maize,586.48,0.487018517,264.78,0.487018517
MAR,2,Maize,0,100.7743539,15303.46,100.7743539
MAR,3,Maize,0,205.0666844,31443.59,205.0666844
MAR,4,Maize,21489.07,22.19235193,14531.43,22.19235193
MAR,7,Maize,25433.9,16.38380274,8218.67,16.38380274
MAR,8,Maize,98963.91,610.2519317,129854.46,610.2519317
MAR,9,Maize,379315.67,1332.174212,348265.84,1332.174212
MAR,10,Maize,15473.45,157.033337,32418.61,157.033337
MRT,1,Maize,625.2,46.7026139,16941.13,46.7026139
MRT,2,Maize,299.05,50.36318955,28925.3,50.36318955
MRT,7,Maize,0,0,0,0
OMN,1,Maize,0,0,0,0
MEX,1,Maize,127466.06,285.4118442,167172.86,285.4118442
MEX,2,Maize,39107.57,137.1228109,196405.11,137.1228109
MEX,3,Maize,5942.9,2859.523652,1431361.1,2859.523652
MEX,4,Maize,9026.52,14535.97425,6987229.04,14535.97425
MEX,5,Maize,3090.1,6760.460238,3217022.17,6760.460238
MEX,6,Maize,167.66,10835.93639,5153678.07,10835.93639
MEX,7,Maize,447155.83,4707.093054,1818172.04,4707.093054
MEX,8,Maize,291342.15,4814.253778,2002541.91,4814.253778
MEX,9,Maize,236729.02,15999.13474,7399919.01,15999.13474
MEX,10,Maize,11256.23,11790.27413,5763593.95,11790.27413
MEX,11,Maize,11.4,861.9957343,438406.18,861.9957343
MEX,12,Maize,0,410.2950102,177435.56,410.2950102
MYS,6,Maize,0,241.2789279,137800.55,241.2789279
MOZ,1,Maize,1.12,43.22600812,25528.32,43.22600812
MOZ,2,Maize,48.91,139.6936086,82059.72,139.6936086
MOZ,3,Maize,2028.89,2615.729928,1656419.52,2615.729928
MOZ,4,Maize,1625.38,4205.591168,2952192.05,4205.591168
MOZ,5,Maize,620.26,1118.596694,827075.49,1118.596694
MOZ,9,Maize,5.93,322.912974,197190.43,322.912974
MOZ,10,Maize,30.14,613.9510311,390766.39,613.9510311
MOZ,11,Maize,0.03,8.430461282,6499.81,8.430461282
MWI,3,Maize,2.22,2352.284781,2318117.49,2352.284781
MWI,4,Maize,0.05,2872.020294,3031411.7,2872.020294
MWI,5,Maize,0,314.5388111,371531.84,314.5388111
MWI,9,Maize,0,904.1146798,858333.46,904.1146798
MWI,10,Maize,2.34,27.52179743,22319.59,27.52179743
NER,1,Maize,217.86,22.10495327,9398.95,22.10495327
NER,2,Maize,1125.51,36.00571932,18321.37,36.00571932
NER,3,Maize,9.35,2.020030212,1625.38,2.020030212
NER,7,Maize,0,0,0,0
BEL,10,Maize,12.11,61.13608373,198.78,61.13608373
BEL,11,Maize,391.94,1125.483911,115853.54,1125.483911
HKG,12,Maize,0,0.042592892,29.16,0.042592892
AND,10,Maize,23.11,0.611936711,142.98,0.611936711
LUX,10,Maize,0,65.4504034,1268.72,65.4504034
LUX,11,Maize,0.1,5.723750459,197.58,5.723750459
PSE,2,Maize,0,0.443912145,0,0.443912145
PSE,3,Maize,0,4.761679233,0,4.761679233
PSE,8,Maize,0,0.731121848,0,0.731121848
PSE,9,Maize,355.45,14.23485346,66.61,14.23485346
MNE,10,Maize,1302.02,1034.759983,421126.18,1034.759983
MNE,11,Maize,280.7,126.5172102,50099.46,126.5172102
MNE,16,Maize,55.52,52.98012594,21789.1,52.98012594
NGA,1,Maize,485.66,407.2329445,118348.5,407.2329445
NGA,2,Maize,5311.25,5552.972671,1848371.61,5552.972671
NGA,3,Maize,361.09,6440.668546,2036793.62,6440.668546
NGA,4,Maize,565.66,11129.17402,3456124.12,11129.17402
NGA,5,Maize,36.22,11060.44165,3694027.44,11060.44165
NGA,6,Maize,0.13,1853.406226,583501.16,1853.406226
NLD,11,Maize,3174.89,2019.686712,67300.23,2019.686712
NOR,9,Maize,0,0,0,0
NOR,10,Maize,0,0,0,0
NOR,14,Maize,0,0,0,0
NOR,15,Maize,0,0,0,0
NOR,16,Maize,0,0,0,0
NPL,3,Maize,1102.51,267.6393273,156583.78,267.6393273
NPL,4,Maize,668.43,1597.584775,869062.36,1597.584775
NPL,5,Maize,1.54,539.9955055,300669.04,539.9955055
NPL,10,Maize,442.5,1147.263092,647258,1147.263092
NPL,11,Maize,738.9,2899.612595,1584675.02,2899.612595
NPL,12,Maize,63.24,1348.131076,731793.34,1348.131076
NPL,13,Maize,20.06,34.82428326,17202.91,34.82428326
NPL,14,Maize,47.02,67.05805167,33618.27,67.05805167
NPL,15,Maize,26.47,124.8140765,64026.61,124.8140765
NPL,16,Maize,5.82,17.31735954,8932.64,17.31735954
SUR,6,Maize,0,0.353197573,171.62,0.353197573
NIC,4,Maize,284.31,1239.641751,375606.05,1239.641751
NIC,5,Maize,8.47,1032.682748,329274.93,1032.682748
NIC,6,Maize,0.01,785.6721982,249871.89,785.6721982
NZL,6,Maize,0.16,0.270447508,10.99,0.270447508
NZL,10,Maize,1311.02,4.315710626,1400.22,4.315710626
NZL,11,Maize,18220.62,82.19595711,22912.87,82.19595711
NZL,12,Maize,28119.09,131.8614216,38238.73,131.8614216
NZL,15,Maize,21.63,0.055250337,18.97,0.055250337
NZL,16,Maize,238.49,4.409189266,538.95,4.409189266
NZL,17,Maize,0,0,0,0
PRY,1,Maize,0,2.808178904,914.88,2.808178904
PRY,3,Maize,0,0.137866941,78.5,0.137866941
PRY,4,Maize,0,32.36908612,14276.77,32.36908612
PRY,5,Maize,0,9.654676796,4669.6,9.654676796
PRY,6,Maize,0,193.8115081,109800.76,193.8115081
PRY,7,Maize,0,0.426918892,0,0.426918892
PRY,8,Maize,0,2.262591455,133.98,2.262591455
PRY,9,Maize,0,1.072776415,438.19,1.072776415
PRY,10,Maize,0,0.069802961,0,0.069802961
PRY,11,Maize,0,2.670489515,987.14,2.670489515
PRY,12,Maize,4.81,3397.634986,1987644.07,3397.634986
PER,1,Maize,73905.86,567.326365,123547.4,567.326365
PER,2,Maize,974.87,57.03883503,20570.17,57.03883503
PER,3,Maize,108.67,23.26083207,8412.34,23.26083207
PER,4,Maize,156.43,69.33834894,26471.33,69.33834894
PER,5,Maize,109.17,122.4634302,45798.06,122.4634302
PER,6,Maize,98.65,472.144819,184129.73,472.144819
PER,7,Maize,17277.01,381.3534674,112561.63,381.3534674
PER,8,Maize,41720.57,805.1863253,262574.51,805.1863253
PER,9,Maize,29232.65,701.8547878,244785.12,701.8547878
PER,10,Maize,1534.47,82.43678353,29241.87,82.43678353
PER,11,Maize,1541.47,125.9346862,49675.38,125.9346862
PER,12,Maize,15.92,61.07545078,22528.73,61.07545078
PER,13,Maize,11332.32,124.601443,38838.96,124.601443
PER,14,Maize,30092.92,448.3324972,141648.33,448.3324972
PER,15,Maize,14525.73,285.7824126,96498.65,285.7824126
PER,16,Maize,3297.51,126.0033664,43495.97,126.0033664
PAK,1,Maize,10472.49,42.14509243,9261.7,42.14509243
PAK,2,Maize,0,0.035744828,0,0.035744828
PAK,7,Maize,933637.45,3956.927252,945980.35,3956.927252
PAK,8,Maize,78501.7,723.2909436,252022.27,723.2909436
PAK,9,Maize,41455.48,1261.074367,467079.47,1261.074367
PAK,10,Maize,76944.48,1568.394117,616245.61,1568.394117
PAK,11,Maize,17723.87,648.0784411,268944.5,648.0784411
PAK,12,Maize,20740.61,1147.200536,498566.84,1147.200536
PAK,13,Maize,311.16,8.221550873,2304.05,8.221550873
PAK,14,Maize,5367.28,143.5179373,43628.28,143.5179373
POL,10,Maize,4590.41,3441.66411,837434.91,3441.66411
POL,15,Maize,0,1.541582462,422.48,1.541582462
POL,16,Maize,0,4.089018992,814.97,4.089018992
PAN,5,Maize,0,397.1018473,125550.89,397.1018473
PAN,6,Maize,0,134.3303076,42673.46,134.3303076
PRT,10,Maize,491701.42,1881.101918,252200.89,1881.101918
PRT,11,Maize,227797.1,849.9497757,168480.73,849.9497757
PRT,12,Maize,8692.8,43.34379034,12033.96,43.34379034
PNG,5,Maize,0,0.777797872,260.67,0.777797872
PNG,6,Maize,0,10.54213773,5221.58,10.54213773
GNB,3,Maize,0,56.98671398,28100.8,56.98671398
GNB,4,Maize,0,86.19784605,40239.87,86.19784605
QAT,1,Maize,322.89,0,50.09,0
ROU,8,Maize,38003.5,2198.456607,630719.34,2198.456607
ROU,9,Maize,104531.37,6691.59992,2083166.8,6691.59992
ROU,10,Maize,45049.78,18502.30695,6079153.51,18502.30695
ROU,11,Maize,3585.94,3032.130997,1018765.62,3032.130997
ROU,15,Maize,0,52.2527465,17436.49,52.2527465
ROU,16,Maize,0,22.24120066,6645.31,22.24120066
MDA,8,Maize,48843.64,747.1460049,224301.56,747.1460049
MDA,9,Maize,65097.36,2514.203547,836009.89,2514.203547
MDA,10,Maize,33107.63,1728.581795,581989.97,1728.581795
PHL,4,Maize,0,295.4246358,101152.22,295.4246358
PHL,5,Maize,0,2057.685086,686377.39,2057.685086
PHL,6,Maize,0,19256.35415,7170736.08,19256.35415
RUS,7,Maize,96516.15,1441.96727,62276.72,1441.96727
RUS,8,Maize,440300.26,11645.11513,505528.59,11645.11513
RUS,9,Maize,237002.67,10730.5989,520882.3,10730.5989
RUS,10,Maize,142631.98,7458.988548,423907.35,7458.988548
RUS,11,Maize,0,47.53408539,45.53,47.53408539
RUS,13,Maize,38356.98,1519.853817,41051.51,1519.853817
RUS,14,Maize,51611.59,3027.390207,109004.38,3027.390207
RUS,15,Maize,48704.32,6539.275384,219101.66,6539.275384
RUS,16,Maize,604.21,30.48138548,2263.1,30.48138548
RWA,5,Maize,0,217.4388108,86804.81,217.4388108
RWA,6,Maize,0,499.1488372,213916.12,499.1488372
SAU,1,Maize,6517.66,16.87436419,7143.27,16.87436419
SAU,7,Maize,30794.6,33.59145064,3636.41,33.59145064
ZAF,1,Maize,25.15,4.127197476,1643.9,4.127197476
ZAF,2,Maize,67.36,6.737200074,3236.13,6.737200074
ZAF,3,Maize,1465.59,35.14573723,14822.73,35.14573723
ZAF,4,Maize,275.37,24.52845677,13413.92,24.52845677
ZAF,5,Maize,15.04,5.773349039,3150.07,5.773349039
ZAF,6,Maize,355.87,10.05867014,6404.29,10.05867014
ZAF,7,Maize,81834.51,2202.643431,869282.12,2202.643431
ZAF,8,Maize,52625.47,8384.243065,3815616.47,8384.243065
ZAF,9,Maize,122795.11,7903.685482,4140513.1,7903.685482
ZAF,10,Maize,59497.75,11690.16741,6355497.57,11690.16741
ZAF,11,Maize,6641.39,145.6755324,98371.15,145.6755324
LSO,9,Maize,9.54,443.57503,277431.94,443.57503
LSO,10,Maize,1.17,634.9545646,394329.21,634.9545646
LSO,11,Maize,0.16,99.28105579,64734.99,99.28105579
BWA,7,Maize,0.37,213.1057652,72070.51,213.1057652
BWA,8,Maize,0,216.9052166,81956.7,216.9052166
BWA,9,Maize,0,12.13995649,5097.7,12.13995649
SEN,1,Maize,295.52,16.18271771,5013.37,16.18271771
SEN,2,Maize,37.23,49.84623207,23968.69,49.84623207
SEN,3,Maize,8.76,659.9278371,316071.24,659.9278371
SEN,4,Maize,0,8.329753878,4064.33,8.329753878
SVN,10,Maize,3.14,201.3840292,51499.81,201.3840292
SVN,11,Maize,326.4,396.9485705,105697.63,396.9485705
SVN,12,Maize,7.1,11.72009931,3538.3,11.72009931
SVN,15,Maize,0,91.38606177,20606.75,91.38606177
SLE,4,Maize,0,31.66216594,30592.36,31.66216594
SLE,5,Maize,0,48.1040867,45062.83,48.1040867
SGP,6,Maize,0,2.46107E-23,0,2.46107E-23
SOM,1,Maize,219921.14,997.6804911,380001.94,997.6804911
SOM,2,Maize,63230.96,758.5386584,209061.15,758.5386584
ESP,4,Maize,472.53,0.880949933,247.51,0.880949933
ESP,8,Maize,16453.29,18.28873553,6284.77,18.28873553
ESP,9,Maize,977322.07,2861.491104,789166.37,2861.491104
ESP,10,Maize,689093.43,2138.593431,497624.96,2138.593431
ESP,11,Maize,22629.88,186.0072598,50940.27,186.0072598
ESP,12,Maize,15693.17,222.7695009,55985.48,222.7695009
ESP,15,Maize,109.29,2.567249822,743.9,2.567249822
SDN,1,Maize,211575.85,90.96170281,132168.46,90.96170281
SDN,2,Maize,30206.56,273.920249,38070.01,273.920249
SDN,3,Maize,609.14,135.6415244,5916.58,135.6415244
SDN,4,Maize,0.01,148.7465984,3736.31,148.7465984
SDN,5,Maize,0,24.4529501,1877.9,24.4529501
SDN,7,Maize,0,10.214858,127.86,10.214858
SDN,8,Maize,382.67,8.170128339,698.62,8.170128339
SWE,9,Maize,0,0,0,0
SWE,10,Maize,0,0,0,0
SWE,13,Maize,0,0,0,0
SWE,14,Maize,0,0,0,0
SWE,15,Maize,0,0,0,0
SWE,16,Maize,0,0,0,0
SYR,7,Maize,38877.53,42.12563559,5570,42.12563559
SYR,8,Maize,91416.99,211.0210551,16873.83,211.0210551
SYR,9,Maize,141423.58,225.239785,33785.6,225.239785
SYR,10,Maize,87226.45,165.5985038,24658.47,165.5985038
