# File: Pot_veg_carbon_Mg_per_ha.csv
# Title: Potential veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: lds
# Description: pot veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; sage potential veg; country raster; new glu raster; hyde land area
# ----------
iso,glu_code,land_type,c_type,value
lva,35,802,soil_c,143
lva,35,802,veg_c,103
mar,80,302,soil_c,71
mar,80,302,veg_c,154
mar,80,902,soil_c,95
mar,80,902,veg_c,25
mar,80,1002,soil_c,123
mar,80,1002,veg_c,7
mar,80,1101,soil_c,69
mar,80,1101,veg_c,55
mar,80,1102,soil_c,69
mar,80,1102,veg_c,55
mar,80,1202,soil_c,69
mar,80,1202,veg_c,27
mar,80,1402,soil_c,38
mar,80,1402,veg_c,1
mar,86,101,soil_c,98
mar,86,101,veg_c,200
mar,86,102,soil_c,98
mar,86,102,veg_c,200
mar,86,301,soil_c,71
mar,86,301,veg_c,154
mar,86,302,soil_c,71
mar,86,302,veg_c,154
mar,86,901,soil_c,95
mar,86,901,veg_c,25
mar,86,902,soil_c,95
mar,86,902,veg_c,25
mar,86,1002,soil_c,123
mar,86,1002,veg_c,7
mar,86,1101,soil_c,69
mar,86,1101,veg_c,55
mar,86,1102,soil_c,69
mar,86,1102,veg_c,55
mar,86,1202,soil_c,69
mar,86,1202,veg_c,27
mar,86,1401,soil_c,38
mar,86,1401,veg_c,1
mar,86,1402,soil_c,38
mar,86,1402,veg_c,1
mar,144,1202,soil_c,69
mar,144,1202,veg_c,27
mar,144,1402,soil_c,38
mar,144,1402,veg_c,1
mda,47,402,soil_c,134
mda,47,402,veg_c,160
mda,47,502,soil_c,134
mda,47,502,veg_c,135
mda,47,902,soil_c,95
mda,47,902,veg_c,25
mda,47,1002,soil_c,123
mda,47,1002,veg_c,7
mda,49,402,soil_c,134
mda,49,402,veg_c,160
mda,49,502,soil_c,134
mda,49,502,veg_c,135
mda,49,802,soil_c,143
mda,49,802,veg_c,103
mda,49,902,soil_c,95
mda,49,902,veg_c,25
mda,49,1002,soil_c,123
mda,49,1002,veg_c,7
mda,54,402,soil_c,134
mda,54,402,veg_c,160
mda,54,501,soil_c,134
mda,54,501,veg_c,135
mda,54,502,soil_c,134
mda,54,502,veg_c,135
mda,54,801,soil_c,143
mda,54,801,veg_c,103
mda,54,802,soil_c,143
mda,54,802,veg_c,103
mda,54,901,soil_c,95
mda,54,901,veg_c,25
mda,54,902,soil_c,95
mda,54,902,veg_c,25
mda,54,1002,soil_c,123
mda,54,1002,veg_c,7
mdg,177,101,soil_c,98
mdg,177,101,veg_c,200
mdg,177,102,soil_c,98
mdg,177,102,veg_c,200
mdg,177,201,soil_c,98
mdg,177,201,veg_c,140
mdg,177,202,soil_c,98
mdg,177,202,veg_c,140
mdg,177,901,soil_c,95
mdg,177,901,veg_c,25
mdg,177,902,soil_c,95
mdg,177,902,veg_c,25
mdg,177,1002,soil_c,123
mdg,177,1002,veg_c,7
mdg,177,1101,soil_c,69
mdg,177,1101,veg_c,55
mdg,177,1102,soil_c,69
mdg,177,1102,veg_c,55
mdg,177,1202,soil_c,69
mdg,177,1202,veg_c,27
mdg,177,1401,soil_c,38
mdg,177,1401,veg_c,1
mdg,177,1402,soil_c,38
mdg,177,1402,veg_c,1
mex,91,101,soil_c,98
mex,91,101,veg_c,200
mex,91,201,soil_c,98
mex,91,201,veg_c,140
mex,91,202,soil_c,98
mex,91,202,veg_c,140
mex,91,401,soil_c,134
mex,91,401,veg_c,160
mex,91,402,soil_c,134
mex,91,402,veg_c,160
mex,91,801,soil_c,143
mex,91,801,veg_c,103
mex,91,802,soil_c,143
mex,91,802,veg_c,103
mex,91,1002,soil_c,123
mex,91,1002,veg_c,7
mex,91,1101,soil_c,69
mex,91,1101,veg_c,55
mex,91,1102,soil_c,69
mex,91,1102,veg_c,55
mex,91,1201,soil_c,69
mex,91,1201,veg_c,27
mex,91,1202,soil_c,69
mex,91,1202,veg_c,27
mex,91,1401,soil_c,38
mex,91,1401,veg_c,1
mex,91,1402,soil_c,38
mex,91,1402,veg_c,1
mex,96,101,soil_c,98
mex,96,101,veg_c,200
mex,96,102,soil_c,98
mex,96,102,veg_c,200
mex,96,201,soil_c,98
mex,96,201,veg_c,140
mex,96,202,soil_c,98
mex,96,202,veg_c,140
mex,96,401,soil_c,134
mex,96,401,veg_c,160
mex,96,402,soil_c,134
mex,96,402,veg_c,160
mex,96,801,soil_c,143
mex,96,801,veg_c,103
mex,96,802,soil_c,143
mex,96,802,veg_c,103
mex,96,901,soil_c,95
mex,96,901,veg_c,25
mex,96,902,soil_c,95
mex,96,902,veg_c,25
mex,96,1001,soil_c,123
mex,96,1001,veg_c,7
mex,96,1002,soil_c,123
mex,96,1002,veg_c,7
mex,96,1101,soil_c,69
mex,96,1101,veg_c,55
mex,96,1102,soil_c,69
mex,96,1102,veg_c,55
mex,96,1201,soil_c,69
mex,96,1201,veg_c,27
mex,96,1202,soil_c,69
mex,96,1202,veg_c,27
mex,105,101,soil_c,98
mex,105,101,veg_c,200
mex,105,102,soil_c,98
mex,105,102,veg_c,200
mex,105,202,soil_c,98
mex,105,202,veg_c,140
mex,105,402,soil_c,134
mex,105,402,veg_c,160
mex,105,801,soil_c,143
mex,105,801,veg_c,103
mex,105,802,soil_c,143
mex,105,802,veg_c,103
mex,105,901,soil_c,95
mex,105,901,veg_c,25
mex,105,902,soil_c,95
mex,105,902,veg_c,25
mex,105,1001,soil_c,123
mex,105,1001,veg_c,7
mex,105,1002,soil_c,123
mex,105,1002,veg_c,7
mex,105,1101,soil_c,69
mex,105,1101,veg_c,55
mex,105,1102,soil_c,69
mex,105,1102,veg_c,55
mex,105,1201,soil_c,69
mex,105,1201,veg_c,27
mex,105,1202,soil_c,69
mex,105,1202,veg_c,27
mex,111,101,soil_c,98
mex,111,101,veg_c,200
mex,111,102,soil_c,98
mex,111,102,veg_c,200
mex,111,201,soil_c,98
mex,111,201,veg_c,140
mex,111,202,soil_c,98
mex,111,202,veg_c,140
mex,111,802,soil_c,143
mex,111,802,veg_c,103
mex,111,1001,soil_c,123
mex,111,1001,veg_c,7
mex,111,1002,soil_c,123
mex,111,1002,veg_c,7
mex,111,1101,soil_c,69
mex,111,1101,veg_c,55
mex,111,1102,soil_c,69
mex,111,1102,veg_c,55
mex,111,1302,soil_c,203
mex,111,1302,veg_c,9
mex,114,202,soil_c,98
mex,114,202,veg_c,140
mex,114,401,soil_c,134
mex,114,401,veg_c,160
mex,114,402,soil_c,134
mex,114,402,veg_c,160
mex,114,801,soil_c,143
mex,114,801,veg_c,103
mex,114,802,soil_c,143
mex,114,802,veg_c,103
mex,114,902,soil_c,95
mex,114,902,veg_c,25
mex,114,1001,soil_c,123
mex,114,1001,veg_c,7
mex,114,1002,soil_c,123
mex,114,1002,veg_c,7
mex,114,1102,soil_c,69
mex,114,1102,veg_c,55
mex,114,1201,soil_c,69
mex,114,1201,veg_c,27
mex,114,1202,soil_c,69
mex,114,1202,veg_c,27
mex,115,101,soil_c,98
mex,115,101,veg_c,200
mex,115,102,soil_c,98
mex,115,102,veg_c,200
mex,115,201,soil_c,98
mex,115,201,veg_c,140
mex,115,202,soil_c,98
mex,115,202,veg_c,140
mex,115,401,soil_c,134
mex,115,401,veg_c,160
mex,115,402,soil_c,134
mex,115,402,veg_c,160
mex,115,801,soil_c,143
mex,115,801,veg_c,103
mex,115,802,soil_c,143
mex,115,802,veg_c,103
mex,115,901,soil_c,95
mex,115,901,veg_c,25
mex,115,902,soil_c,95
mex,115,902,veg_c,25
mex,115,1001,soil_c,123
mex,115,1001,veg_c,7
mex,115,1002,soil_c,123
mex,115,1002,veg_c,7
mex,115,1102,soil_c,69
mex,115,1102,veg_c,55
mex,130,101,soil_c,98
mex,130,101,veg_c,200
mex,130,102,soil_c,98
mex,130,102,veg_c,200
mex,130,201,soil_c,98
mex,130,201,veg_c,140
mex,130,202,soil_c,98
mex,130,202,veg_c,140
mex,130,401,soil_c,134
mex,130,401,veg_c,160
mex,130,402,soil_c,134
mex,130,402,veg_c,160
mex,130,801,soil_c,143
mex,130,801,veg_c,103
mex,130,802,soil_c,143
mex,130,802,veg_c,103
mex,130,901,soil_c,95
mex,130,901,veg_c,25
mex,130,902,soil_c,95
mex,130,902,veg_c,25
mex,130,1001,soil_c,123
mex,130,1001,veg_c,7
mex,130,1002,soil_c,123
mex,130,1002,veg_c,7
mex,130,1101,soil_c,69
mex,130,1101,veg_c,55
mex,130,1102,soil_c,69
mex,130,1102,veg_c,55
mex,130,1202,soil_c,69
mex,130,1202,veg_c,27
mex,131,101,soil_c,98
mex,131,101,veg_c,200
mex,131,102,soil_c,98
mex,131,102,veg_c,200
mex,131,201,soil_c,98
mex,131,201,veg_c,140
mex,131,202,soil_c,98
mex,131,202,veg_c,140
mex,131,401,soil_c,134
mex,131,401,veg_c,160
mex,131,402,soil_c,134
mex,131,402,veg_c,160
mex,131,801,soil_c,143
mex,131,801,veg_c,103
mex,131,802,soil_c,143
mex,131,802,veg_c,103
mex,131,901,soil_c,95
mex,131,901,veg_c,25
mex,131,902,soil_c,95
mex,131,902,veg_c,25
mex,131,1001,soil_c,123
mex,131,1001,veg_c,7
mex,131,1002,soil_c,123
mex,131,1002,veg_c,7
mex,131,1101,soil_c,69
mex,131,1101,veg_c,55
mex,131,1102,soil_c,69
mex,131,1102,veg_c,55
mex,131,1202,soil_c,69
mex,131,1202,veg_c,27
mex,132,101,soil_c,98
mex,132,101,veg_c,200
mex,132,102,soil_c,98
mex,132,102,veg_c,200
mex,132,201,soil_c,98
mex,132,201,veg_c,140
mex,132,202,soil_c,98
mex,132,202,veg_c,140
mex,132,401,soil_c,134
mex,132,401,veg_c,160
mex,132,402,soil_c,134
mex,132,402,veg_c,160
mex,132,502,soil_c,134
mex,132,502,veg_c,135
mex,132,801,soil_c,143
mex,132,801,veg_c,103
mex,132,802,soil_c,143
mex,132,802,veg_c,103
mex,132,901,soil_c,95
mex,132,901,veg_c,25
mex,132,902,soil_c,95
mex,132,902,veg_c,25
mex,132,1001,soil_c,123
mex,132,1001,veg_c,7
mex,132,1002,soil_c,123
mex,132,1002,veg_c,7
mex,132,1101,soil_c,69
mex,132,1101,veg_c,55
mex,132,1102,soil_c,69
mex,132,1102,veg_c,55
mex,132,1201,soil_c,69
mex,132,1201,veg_c,27
mex,132,1202,soil_c,69
mex,132,1202,veg_c,27
mex,133,101,soil_c,98
mex,133,101,veg_c,200
mex,133,102,soil_c,98
mex,133,102,veg_c,200
mex,133,201,soil_c,98
mex,133,201,veg_c,140
mex,133,202,soil_c,98
mex,133,202,veg_c,140
mex,133,801,soil_c,143
mex,133,801,veg_c,103
mex,133,802,soil_c,143
mex,133,802,veg_c,103
mex,133,901,soil_c,95
mex,133,901,veg_c,25
mex,133,902,soil_c,95
mex,133,902,veg_c,25
mex,133,1001,soil_c,123
mex,133,1001,veg_c,7
mex,133,1002,soil_c,123
mex,133,1002,veg_c,7
mex,133,1101,soil_c,69
mex,133,1101,veg_c,55
mex,133,1102,soil_c,69
mex,133,1102,veg_c,55
mex,134,101,soil_c,98
mex,134,101,veg_c,200
mex,134,102,soil_c,98
mex,134,102,veg_c,200
mex,134,202,soil_c,98
mex,134,202,veg_c,140
mex,134,401,soil_c,134
mex,134,401,veg_c,160
mex,134,402,soil_c,134
mex,134,402,veg_c,160
mex,134,801,soil_c,143
mex,134,801,veg_c,103
mex,134,802,soil_c,143
mex,134,802,veg_c,103
mex,134,901,soil_c,95
mex,134,901,veg_c,25
mex,134,902,soil_c,95
mex,134,902,veg_c,25
mex,134,1001,soil_c,123
mex,134,1001,veg_c,7
mex,134,1002,soil_c,123
mex,134,1002,veg_c,7
mex,134,1101,soil_c,69
mex,134,1101,veg_c,55
mex,134,1102,soil_c,69
mex,134,1102,veg_c,55
mex,134,1202,soil_c,69
mex,134,1202,veg_c,27
mex,134,1302,soil_c,203
mex,134,1302,veg_c,9
mex,135,101,soil_c,98
mex,135,101,veg_c,200
mex,135,102,soil_c,98
mex,135,102,veg_c,200
mex,135,202,soil_c,98
mex,135,202,veg_c,140
mex,135,801,soil_c,143
mex,135,801,veg_c,103
mex,135,802,soil_c,143
mex,135,802,veg_c,103
mex,136,101,soil_c,98
mex,136,101,veg_c,200
mex,136,102,soil_c,98
mex,136,102,veg_c,200
mex,136,201,soil_c,98
mex,136,201,veg_c,140
mex,136,202,soil_c,98
mex,136,202,veg_c,140
mex,136,402,soil_c,134
mex,136,402,veg_c,160
mex,136,801,soil_c,143
mex,136,801,veg_c,103
mex,136,802,soil_c,143
mex,136,802,veg_c,103
mex,136,902,soil_c,95
mex,136,902,veg_c,25
mex,136,1001,soil_c,123
mex,136,1001,veg_c,7
mex,136,1002,soil_c,123
mex,136,1002,veg_c,7
mex,136,1101,soil_c,69
mex,136,1101,veg_c,55
mex,136,1102,soil_c,69
mex,136,1102,veg_c,55
mex,136,1202,soil_c,69
mex,136,1202,veg_c,27
mex,217,402,soil_c,134
mex,217,402,veg_c,160
mex,217,1102,soil_c,69
mex,217,1102,veg_c,55
mex,217,1202,soil_c,69
mex,217,1202,veg_c,27
mex,221,202,soil_c,98
mex,221,202,veg_c,140
mex,221,402,soil_c,134
mex,221,402,veg_c,160
mex,221,802,soil_c,143
mex,221,802,veg_c,103
mex,221,1001,soil_c,123
mex,221,1001,veg_c,7
mex,221,1002,soil_c,123
mex,221,1002,veg_c,7
mex,221,1101,soil_c,69
mex,221,1101,veg_c,55
mex,221,1102,soil_c,69
mex,221,1102,veg_c,55
mex,221,1201,soil_c,69
mex,221,1201,veg_c,27
mex,221,1202,soil_c,69
mex,221,1202,veg_c,27
mex,221,1401,soil_c,38
mex,221,1401,veg_c,1
mex,231,401,soil_c,134
mex,231,401,veg_c,160
mex,231,402,soil_c,134
mex,231,402,veg_c,160
mex,231,501,soil_c,134
mex,231,501,veg_c,135
mex,231,801,soil_c,143
mex,231,801,veg_c,103
mex,231,802,soil_c,143
mex,231,802,veg_c,103
mex,231,901,soil_c,95
mex,231,901,veg_c,25
mex,231,902,soil_c,95
mex,231,902,veg_c,25
mex,231,1001,soil_c,123
mex,231,1001,veg_c,7
mex,231,1002,soil_c,123
mex,231,1002,veg_c,7
mex,231,1101,soil_c,69
mex,231,1101,veg_c,55
mex,231,1102,soil_c,69
mex,231,1102,veg_c,55
mex,231,1201,soil_c,69
mex,231,1201,veg_c,27
mex,231,1202,soil_c,69
mex,231,1202,veg_c,27
mkd,55,401,soil_c,134
mkd,55,401,veg_c,160
mkd,55,402,soil_c,134
mkd,55,402,veg_c,160
mkd,55,501,soil_c,134
mkd,55,501,veg_c,135
mkd,55,502,soil_c,134
mkd,55,502,veg_c,135
mkd,55,801,soil_c,143
mkd,55,801,veg_c,103
mkd,55,802,soil_c,143
mkd,55,802,veg_c,103
mkd,55,902,soil_c,95
mkd,55,902,veg_c,25
mli,142,102,soil_c,98
mli,142,102,veg_c,200
mli,142,902,soil_c,95
mli,142,902,veg_c,25
mli,144,902,soil_c,95
mli,144,902,veg_c,25
mli,144,1002,soil_c,123
mli,144,1002,veg_c,7
mli,144,1202,soil_c,69
mli,144,1202,veg_c,27
mli,144,1402,soil_c,38
mli,144,1402,veg_c,1
mli,149,102,soil_c,98
mli,149,102,veg_c,200
mli,149,901,soil_c,95
mli,149,901,veg_c,25
mli,149,902,soil_c,95
mli,149,902,veg_c,25
mli,149,1001,soil_c,123
mli,149,1001,veg_c,7
mli,149,1002,soil_c,123
mli,149,1002,veg_c,7
mli,149,1201,soil_c,69
mli,149,1201,veg_c,27
mli,149,1202,soil_c,69
mli,149,1202,veg_c,27
mli,149,1401,soil_c,38
mli,149,1401,veg_c,1
mli,149,1402,soil_c,38
mli,149,1402,veg_c,1
mli,152,102,soil_c,98
mli,152,102,veg_c,200
mli,152,901,soil_c,95
mli,152,901,veg_c,25
mli,152,902,soil_c,95
mli,152,902,veg_c,25
mli,152,1002,soil_c,123
mli,152,1002,veg_c,7
mli,160,901,soil_c,95
mli,160,901,veg_c,25
mli,160,902,soil_c,95
mli,160,902,veg_c,25
mli,160,1001,soil_c,123
mli,160,1001,veg_c,7
mli,160,1002,soil_c,123
mli,160,1002,veg_c,7
mmr,110,102,soil_c,98
mmr,110,102,veg_c,200
mmr,110,201,soil_c,98
mmr,110,201,veg_c,140
mmr,110,202,soil_c,98
mmr,110,202,veg_c,140
mmr,110,801,soil_c,143
mmr,110,801,veg_c,103
mmr,110,802,soil_c,143
mmr,110,802,veg_c,103
mmr,110,1301,soil_c,203
mmr,110,1301,veg_c,9
mmr,110,1402,soil_c,38
mmr,110,1402,veg_c,1
mmr,116,101,soil_c,98
mmr,116,101,veg_c,200
mmr,116,102,soil_c,98
mmr,116,102,veg_c,200
mmr,116,201,soil_c,98
mmr,116,201,veg_c,140
mmr,116,202,soil_c,98
mmr,116,202,veg_c,140
mmr,116,802,soil_c,143
mmr,116,802,veg_c,103
mmr,116,901,soil_c,95
mmr,116,901,veg_c,25
mmr,116,902,soil_c,95
mmr,116,902,veg_c,25
mmr,125,101,soil_c,98
mmr,125,101,veg_c,200
mmr,125,102,soil_c,98
mmr,125,102,veg_c,200
mmr,125,201,soil_c,98
mmr,125,201,veg_c,140
mmr,125,202,soil_c,98
mmr,125,202,veg_c,140
mmr,125,801,soil_c,143
mmr,125,801,veg_c,103
mmr,125,802,soil_c,143
mmr,125,802,veg_c,103
mmr,125,902,soil_c,95
mmr,125,902,veg_c,25
mmr,127,101,soil_c,98
mmr,127,101,veg_c,200
mmr,127,102,soil_c,98
mmr,127,102,veg_c,200
mmr,127,201,soil_c,98
mmr,127,201,veg_c,140
mmr,127,202,soil_c,98
mmr,127,202,veg_c,140
mmr,127,801,soil_c,143
mmr,127,801,veg_c,103
mmr,127,802,soil_c,143
mmr,127,802,veg_c,103
mmr,127,901,soil_c,95
mmr,127,901,veg_c,25
mmr,127,902,soil_c,95
mmr,127,902,veg_c,25
mmr,127,1102,soil_c,69
mmr,127,1102,veg_c,55
mmr,137,101,soil_c,98
mmr,137,101,veg_c,200
mmr,137,102,soil_c,98
mmr,137,102,veg_c,200
mmr,137,201,soil_c,98
mmr,137,201,veg_c,140
mmr,137,202,soil_c,98
mmr,137,202,veg_c,140
mmr,137,302,soil_c,71
mmr,137,302,veg_c,154
mmr,137,402,soil_c,134
mmr,137,402,veg_c,160
mmr,137,601,soil_c,206
mmr,137,601,veg_c,90
mmr,137,801,soil_c,143
mmr,137,801,veg_c,103
mmr,137,802,soil_c,143
mmr,137,802,veg_c,103
mmr,137,901,soil_c,95
mmr,137,901,veg_c,25
mmr,137,902,soil_c,95
mmr,137,902,veg_c,25
mmr,137,1001,soil_c,123
mmr,137,1001,veg_c,7
mmr,137,1002,soil_c,123
mmr,137,1002,veg_c,7
mmr,137,1102,soil_c,69
mmr,137,1102,veg_c,55
mmr,137,1201,soil_c,69
mmr,137,1201,veg_c,27
mmr,137,1202,soil_c,69
mmr,137,1202,veg_c,27
mmr,137,1301,soil_c,203
mmr,137,1301,veg_c,9
mmr,137,1302,soil_c,203
mmr,137,1302,veg_c,9
mmr,138,101,soil_c,98
mmr,138,101,veg_c,200
mmr,138,102,soil_c,98
mmr,138,102,veg_c,200
mmr,138,201,soil_c,98
mmr,138,201,veg_c,140
mmr,138,202,soil_c,98
mmr,138,202,veg_c,140
mmr,138,801,soil_c,143
mmr,138,801,veg_c,103
mmr,138,802,soil_c,143
mmr,138,802,veg_c,103
mmr,138,902,soil_c,95
mmr,138,902,veg_c,25
mmr,138,1202,soil_c,69
mmr,138,1202,veg_c,27
mmr,138,1402,soil_c,38
mmr,138,1402,veg_c,1
mmr,139,101,soil_c,98
mmr,139,101,veg_c,200
mmr,139,102,soil_c,98
mmr,139,102,veg_c,200
mmr,139,201,soil_c,98
mmr,139,201,veg_c,140
mmr,139,202,soil_c,98
mmr,139,202,veg_c,140
mmr,139,801,soil_c,143
mmr,139,801,veg_c,103
mmr,139,802,soil_c,143
mmr,139,802,veg_c,103
mmr,139,1102,soil_c,69
mmr,139,1102,veg_c,55
mmr,146,802,soil_c,143
mmr,146,802,veg_c,103
mng,42,701,soil_c,206
mng,42,701,veg_c,90
mng,42,702,soil_c,206
mng,42,702,veg_c,90
mng,42,801,soil_c,143
mng,42,801,veg_c,103
mng,42,802,soil_c,143
mng,42,802,veg_c,103
mng,42,901,soil_c,95
mng,42,901,veg_c,25
mng,42,902,soil_c,95
mng,42,902,veg_c,25
mng,42,1001,soil_c,123
mng,42,1001,veg_c,7
mng,42,1002,soil_c,123
mng,42,1002,veg_c,7
mng,42,1201,soil_c,69
mng,42,1201,veg_c,27
mng,42,1202,soil_c,69
mng,42,1202,veg_c,27
mng,42,1301,soil_c,203
mng,42,1301,veg_c,9
mng,42,1302,soil_c,203
mng,42,1302,veg_c,9
mng,42,1401,soil_c,38
mng,42,1401,veg_c,1
mng,42,1402,soil_c,38
mng,42,1402,veg_c,1
mng,42,1501,soil_c,85
mng,42,1502,soil_c,85
mng,43,601,soil_c,206
mng,43,601,veg_c,90
mng,43,602,soil_c,206
mng,43,602,veg_c,90
mng,43,701,soil_c,206
mng,43,701,veg_c,90
mng,43,702,soil_c,206
mng,43,702,veg_c,90
mng,43,801,soil_c,143
mng,43,801,veg_c,103
mng,43,802,soil_c,143
mng,43,802,veg_c,103
mng,43,901,soil_c,95
mng,43,901,veg_c,25
mng,43,902,soil_c,95
mng,43,902,veg_c,25
mng,43,1001,soil_c,123
mng,43,1001,veg_c,7
mng,43,1002,soil_c,123
mng,43,1002,veg_c,7
mng,43,1202,soil_c,69
mng,43,1202,veg_c,27
mng,48,402,soil_c,134
mng,48,402,veg_c,160
mng,48,502,soil_c,134
mng,48,502,veg_c,135
mng,48,602,soil_c,206
mng,48,602,veg_c,90
mng,48,701,soil_c,206
mng,48,701,veg_c,90
mng,48,702,soil_c,206
mng,48,702,veg_c,90
mng,48,801,soil_c,143
mng,48,801,veg_c,103
mng,48,802,soil_c,143
mng,48,802,veg_c,103
mng,48,901,soil_c,95
mng,48,901,veg_c,25
mng,48,902,soil_c,95
mng,48,902,veg_c,25
mng,48,1001,soil_c,123
mng,48,1001,veg_c,7
mng,48,1002,soil_c,123
mng,48,1002,veg_c,7
mng,48,1201,soil_c,69
mng,48,1201,veg_c,27
mng,48,1202,soil_c,69
mng,48,1202,veg_c,27
mng,48,1301,soil_c,203
mng,48,1301,veg_c,9
mng,48,1302,soil_c,203
mng,48,1302,veg_c,9
mng,56,801,soil_c,143
mng,56,801,veg_c,103
mng,56,1001,soil_c,123
mng,56,1001,veg_c,7
mng,56,1002,soil_c,123
mng,56,1002,veg_c,7
mng,56,1201,soil_c,69
mng,56,1201,veg_c,27
mng,56,1202,soil_c,69
mng,56,1202,veg_c,27
mng,56,1302,soil_c,203
mng,56,1302,veg_c,9
mng,56,1401,soil_c,38
mng,56,1401,veg_c,1
mng,56,1402,soil_c,38
mng,56,1402,veg_c,1
mng,56,1501,soil_c,85
moz,171,101,soil_c,98
moz,171,101,veg_c,200
moz,171,102,soil_c,98
moz,171,102,veg_c,200
moz,171,201,soil_c,98
moz,171,201,veg_c,140
moz,171,202,soil_c,98
moz,171,202,veg_c,140
moz,171,901,soil_c,95
moz,171,901,veg_c,25
moz,171,902,soil_c,95
moz,171,902,veg_c,25
moz,171,1001,soil_c,123
moz,171,1001,veg_c,7
moz,171,1401,soil_c,38
moz,171,1401,veg_c,1
moz,171,1402,soil_c,38
moz,171,1402,veg_c,1
moz,188,102,soil_c,98
moz,188,102,veg_c,200
moz,188,201,soil_c,98
moz,188,201,veg_c,140
moz,188,202,soil_c,98
moz,188,202,veg_c,140
moz,188,901,soil_c,95
moz,188,901,veg_c,25
moz,188,902,soil_c,95
moz,188,902,veg_c,25
moz,188,1402,soil_c,38
moz,188,1402,veg_c,1
moz,190,101,soil_c,98
moz,190,101,veg_c,200
moz,190,102,soil_c,98
moz,190,102,veg_c,200
moz,190,201,soil_c,98
moz,190,201,veg_c,140
moz,190,202,soil_c,98
moz,190,202,veg_c,140
moz,190,901,soil_c,95
moz,190,901,veg_c,25
moz,190,902,soil_c,95
moz,190,902,veg_c,25
moz,190,1201,soil_c,69
moz,190,1201,veg_c,27
moz,190,1402,soil_c,38
moz,190,1402,veg_c,1
moz,198,101,soil_c,98
moz,198,101,veg_c,200
moz,198,102,soil_c,98
moz,198,102,veg_c,200
moz,198,201,soil_c,98
moz,198,201,veg_c,140
moz,198,202,soil_c,98
moz,198,202,veg_c,140
moz,198,901,soil_c,95
moz,198,901,veg_c,25
moz,198,902,soil_c,95
moz,198,902,veg_c,25
moz,198,1401,soil_c,38
moz,198,1401,veg_c,1
moz,198,1402,soil_c,38
moz,198,1402,veg_c,1
moz,199,102,soil_c,98
moz,199,102,veg_c,200
moz,199,202,soil_c,98
moz,199,202,veg_c,140
moz,199,901,soil_c,95
moz,199,901,veg_c,25
moz,199,902,soil_c,95
moz,199,902,veg_c,25
moz,199,1202,soil_c,69
moz,199,1202,veg_c,27
mrt,86,1201,soil_c,69
mrt,86,1201,veg_c,27
mrt,86,1401,soil_c,38
mrt,86,1401,veg_c,1
mrt,86,1402,soil_c,38
mrt,86,1402,veg_c,1
mrt,144,902,soil_c,95
mrt,144,902,veg_c,25
mrt,144,1002,soil_c,123
mrt,144,1002,veg_c,7
mrt,144,1202,soil_c,69
mrt,144,1202,veg_c,27
mrt,144,1402,soil_c,38
mrt,144,1402,veg_c,1
mrt,149,1202,soil_c,69
mrt,149,1202,veg_c,27
mrt,152,902,soil_c,95
mrt,152,902,veg_c,25
mrt,152,1002,soil_c,123
mrt,152,1002,veg_c,7
mrt,152,1202,soil_c,69
mrt,152,1202,veg_c,27
mrt,152,1401,soil_c,38
mrt,152,1401,veg_c,1
mrt,152,1402,soil_c,38
mrt,152,1402,veg_c,1
mwi,171,101,soil_c,98
mwi,171,101,veg_c,200
mwi,171,102,soil_c,98
mwi,171,102,veg_c,200
mwi,171,202,soil_c,98
mwi,171,202,veg_c,140
mwi,171,901,soil_c,95
mwi,171,901,veg_c,25
mwi,171,902,soil_c,95
mwi,171,902,veg_c,25
mwi,171,1402,soil_c,38
mwi,171,1402,veg_c,1
mwi,188,101,soil_c,98
mwi,188,101,veg_c,200
mwi,188,102,soil_c,98
mwi,188,102,veg_c,200
mwi,188,201,soil_c,98
mwi,188,201,veg_c,140
mwi,188,202,soil_c,98
mwi,188,202,veg_c,140
mwi,188,901,soil_c,95
mwi,188,901,veg_c,25
mwi,188,902,soil_c,95
mwi,188,902,veg_c,25
mwi,188,1402,soil_c,38
mwi,188,1402,veg_c,1
mys,139,101,soil_c,98
mys,139,101,veg_c,200
mys,139,102,soil_c,98
mys,139,102,veg_c,200
mys,139,202,soil_c,98
mys,139,202,veg_c,140
mys,139,801,soil_c,143
mys,139,801,veg_c,103
mys,139,802,soil_c,143
mys,139,802,veg_c,103
mys,139,1001,soil_c,123
mys,139,1001,veg_c,7
mys,139,1102,soil_c,69
mys,139,1102,veg_c,55
mys,139,1202,soil_c,69
mys,139,1202,veg_c,27
mys,159,101,soil_c,98
mys,159,101,veg_c,200
mys,159,102,soil_c,98
mys,159,102,veg_c,200
mys,159,1001,soil_c,123
mys,159,1001,veg_c,7
mys,165,101,soil_c,98
mys,165,101,veg_c,200
mys,165,102,soil_c,98
mys,165,102,veg_c,200
nam,182,102,soil_c,98
nam,182,102,veg_c,200
nam,182,1002,soil_c,123
nam,182,1002,veg_c,7
nam,182,1202,soil_c,69
nam,182,1202,veg_c,27
nam,182,1401,soil_c,38
nam,182,1401,veg_c,1
nam,182,1402,soil_c,38
nam,182,1402,veg_c,1
nam,188,201,soil_c,98
nam,188,201,veg_c,140
