# File: Food_Demand_Training_Data.csv
# Title: Food_Demand_Training_Data
# Description: Training dataset for the food demand model
# Original source: analysis by RYC STW RPL and KBN
# Units: NA
# Column types: cinnnnnnnnnnnnnnnn
# ----------
iso,year,pop_thous,gdp_pcap_2010usd,cons_price_ns,ns_usd_p1000cal,share_s_ns.x,cons_exp_ns,ns_cal_pcap_day_thous,ns_cons_thous_t,cons_price_s,s_usd_p1000cal,share_s_ns.y,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_cons_thous_t,gdp_pcap_thous2005usd
brn,1991,264,37481.90823,9916.738707,4.342531044,0.43934932,408154.4928,0.975404732,0.718518519,1942.595925,1.123490818,0.56065068,134751.4888,1.244707347,2.22011208,0.281481481,37.48190823
pyf,2011,271,21773.40454,3289.134982,4.337395351,0.602955665,583986.91,1.36116868,0.815789474,3076.594532,2.668900313,0.397044335,236624.7017,0.896325128,2.257493808,0.184210526,21.77340454
dom,1992,7540,2708.223912,3211.161214,4.335129422,0.662651295,14482496.91,1.213883943,0.822278642,4461.085219,4.678850441,0.337348705,7957461.311,0.617975364,1.831859307,0.177721358,2.708223912
are,2001,3132,64158.10999,2034.506181,4.334223544,0.489451298,7506225.045,1.514940779,0.784609282,3534.698804,2.287580372,0.510548702,4132513.942,1.580241082,3.095181861,0.215390718,64.15810999
dza,1977,17809,3295.1445,1649.655217,4.33246993,0.310585142,19190285.63,0.681417815,0.581355691,1061.652551,0.462218055,0.689414858,4544569.518,1.512562911,2.193980725,0.418644309,3.2951445
bel,2002,10339,40867.63304,4073.236139,4.327272864,0.701423417,39973399.45,2.447853387,0.876350922,1167.600289,1.188888809,0.298576583,4674912.908,1.041983605,3.489836992,0.123649078,40.86763304
dnk,1995,5233,49126.38334,3789.28009,4.326458197,0.69563094,19103822.28,2.311767524,0.863082437,504.0106987,0.489778914,0.30436906,946257.7594,1.011499729,3.323267253,0.136917563,49.12638334
mex,2008,114968,9241.317749,3083.366213,4.324280321,0.499837746,280014966.8,1.543112413,0.751910594,2324.545172,1.347816259,0.500162254,87333317.98,1.544114241,3.087226654,0.248089406,9.241317749
mex,1998,100679,8430.17052,2761.518431,4.320505668,0.473694148,227203554.9,1.431030155,0.719662252,1279.977038,0.701505789,0.526305852,40987552.16,1.58997013,3.021000285,0.280337748,8.43017052
pak,2007,163928,1001.811249,3840.515221,4.319269111,0.437867625,249031650.3,0.963603299,0.69893154,6167.444777,3.259932618,0.562132375,241295192.1,1.237069331,2.200672631,0.30106846,1.001811249
ind,1993,921108,609.1414643,1413.849138,4.317732489,0.272316955,740295485.4,0.509971552,0.543412841,5912.707104,2.636491399,0.727683045,1207934267,1.362741632,1.872713184,0.456587159,0.609141464
brb,2015,285.32,15590.45098,2661.511598,4.315651855,0.60898234,569968.1404,1.268174739,0.810218978,2371.544597,1.960485237,0.39101766,166249.1481,0.814274384,2.082449122,0.189781022,15.59045098
hrv,2007,4369,14701.65768,3547.676133,4.31446583,0.634190647,12532315.19,1.821500798,0.854458694,478.5860851,0.390226686,0.365809353,653817.0082,1.050665178,2.872165976,0.145541306,14.70165768
mex,2003,108056,8554.17474,2969.476712,4.31059879,0.492921596,265484175.7,1.561562194,0.746047999,1521.898173,0.874630669,0.507078404,55414447.61,1.606410578,3.167972771,0.253952001,8.55417474
deu,1976,79648,22785.71669,4453.815199,4.308124879,0.720977996,278281431,2.221918909,0.874569643,443.6136138,0.477959099,0.279022004,11948217.51,0.859893463,3.081812372,0.125430357,22.78571669
tto,1982,1121,9869.964737,2524.130272,4.30605611,0.563879505,2774391.951,1.574670365,0.793433653,1370.69393,0.97685927,0.436120495,486788.5114,1.217894981,2.792565346,0.206566347,9.869964737
pyf,2009,265,23526.19591,3643.015507,4.305603699,0.623893196,585519.047,1.405944689,0.834394904,2420.36473,2.174836581,0.376106804,178293.1029,0.847557508,2.253502197,0.165605096,23.52619591
mex,1999,102317,8523.624475,2617.389952,4.303887047,0.474244674,231114387.5,1.43788931,0.732351232,1232.676762,0.675420761,0.525755326,40208858.34,1.594067377,3.031956687,0.267648768,8.523624475
swe,2007,9159,53420.25947,2569.04419,4.300493614,0.695151293,30478157.31,2.119968831,0.891193511,740.3117934,0.759713749,0.304848707,2361159.945,0.92968216,3.049650991,0.108806489,53.42025947
ncl,2013,256,39480.52434,3047.909709,4.298967565,0.607754256,541798.8822,1.348779966,0.833333333,2321.12813,1.957030101,0.392245744,159184.8284,0.870505137,2.219285103,0.166666667,39.48052434
ind,1987,816329,499.748581,2335.163113,4.293960647,0.288190788,684929619.9,0.535340128,0.575842283,2021.016773,0.911432879,0.711809212,359084028.9,1.322249186,1.857589314,0.424157717,0.499748581
zaf,2008,50267,7360.010973,2652.036706,4.289666244,0.405036452,89605594.17,1.138507221,0.628703122,2110.784333,1.090254369,0.594963548,33453048.88,1.672368729,2.81087595,0.371296878,7.360010973
vct,2010,109,6249.779138,3207.698976,4.289403072,0.590450805,218545.0865,1.280633405,0.810344828,2512.195887,2.032118116,0.409549195,71815.05421,0.888274475,2.16890788,0.189655172,6.249779138
deu,1981,79039,25953.55848,4198.504653,4.287121367,0.71511332,280417479,2.267279184,0.870100486,422.1765368,0.443905165,0.28488668,11567160.93,0.903238162,3.170517346,0.129899514,25.95355848
ncl,2003,221,32423.68903,3250.444588,4.286040706,0.600094123,437219.0124,1.264612905,0.829268293,2366.36225,1.858328553,0.399905877,126329.175,0.842744685,2.10735759,0.170731707,32.42368903
svk,2016,5442,19258.34967,3837.884474,4.281923944,0.60516801,11424087.44,1.343170571,0.827045075,581.2556793,0.476084615,0.39483199,828710.9683,0.876329714,2.219500284,0.172954925,19.25834967
brb,1974,244,10639.85243,4405.78119,4.280877732,0.651918381,674281.0516,1.768582978,0.818181818,653.9030079,0.586739624,0.348081619,49344.80241,0.944307209,2.712890186,0.181818182,10.63985243
cub,1984,10029,4433.713119,3225.518486,4.280556935,0.372576317,10470755.93,0.66823199,0.677625123,2982.410246,1.502139684,0.627423683,6187763.999,1.125311938,1.793543928,0.322374877,4.433713119
phl,1976,42462,1526.62549,1820.627492,4.278290645,0.463770029,61619107.8,0.92929117,0.733129421,1638.467062,1.034455784,0.536229971,17226833.54,1.074484648,2.003775818,0.266870579,1.52662549
lbn,1972,2417,9274.787609,1605.188431,4.275439436,0.479745317,4410158.533,1.169240709,0.780169602,793.0605512,0.463358517,0.520254683,518317.4708,1.267970596,2.437211306,0.219830398,9.274787609
hrv,2010,4338,13800.33523,3709.462977,4.272264153,0.605243962,11698142.81,1.729324163,0.835126582,522.0627654,0.406204728,0.394756038,725441.0232,1.127910722,2.857234885,0.164873418,13.80033523
mdv,2008,314,8283.094723,1058.965379,4.272219183,0.452374209,409449.4865,0.836227205,0.774390244,4502.853712,2.799346133,0.547625791,324780.1384,1.012302591,1.848529797,0.225609756,8.283094723
irl,2016,4695.78,70837.00812,3415.918173,4.271457479,0.618590405,13569865.12,1.853526661,0.84702475,1172.843589,0.95016941,0.381409595,1861182.339,1.142844841,2.996371502,0.15297525,70.83700812
phl,1981,48716,1697.801849,2091.624009,4.270544767,0.47165659,75921104.29,0.999803727,0.743547205,1403.558922,0.889490557,0.52834341,17713768.59,1.119966774,2.119770501,0.256452795,1.697801849
dnk,1991,5154,45075.6313,5252.855635,4.2703552,0.721495984,18242615.79,2.270836323,0.877855015,648.4803047,0.695316454,0.278504016,1146576.832,0.876563488,3.147399812,0.122144985,45.0756313
pyf,2010,268,22689.22381,3514.720345,4.266791411,0.610215177,569915.3288,1.365467185,0.822368421,3189.515045,2.8142552,0.389784823,240112.2537,0.872214271,2.237681456,0.177631579,22.68922381
mne,2008,619,6908.938199,4097.221663,4.265109891,0.608077039,1974106.113,2.048598048,0.88501292,1553.519189,1.185362618,0.391922961,353617.3763,1.320379755,3.368977803,0.11498708,6.908938199
kwt,2016,3956.88,35886.16827,2039.331995,4.263397378,0.478962276,8614919.18,1.399102877,0.765051395,4807.102861,3.131808879,0.521037724,6884279.641,1.522010008,2.921112885,0.234948605,35.88616827
zaf,2009,50890,7158.091356,2664.771549,4.26211144,0.413427174,92341542.59,1.166398652,0.621362532,1672.608558,0.892530109,0.586572826,27435831.12,1.654893041,2.821291693,0.378637468,7.158091356
sur,1973,370,5511.805881,1726.53623,4.260447328,0.436180827,484242.4433,0.841614217,0.637037037,621.6978867,0.357057582,0.563819173,52458.89998,1.087893373,1.92950759,0.362962963,5.511805881
lka,1979,14786,862.9863263,2020.141981,4.256811522,0.430023637,19863900.15,0.864642414,0.623903509,2601.190775,1.575082152,0.569976363,9741993.366,1.146043369,2.010685784,0.376096491,0.862986326
gmb,1990,917,779.4633555,1986.315612,4.256501153,0.38056825,1222935.346,0.858397693,0.464539007,9090.144301,5.165628106,0.61943175,2415654.328,1.397170643,2.255568336,0.535460993,0.779463356
cri,1972,1911,4192.626872,3296.544393,4.253561448,0.588504784,3764699.631,1.268890275,0.77453271,982.8849916,0.752161466,0.411495216,465482.6448,0.8872354,2.156125675,0.22546729,4.192626872
brn,2012,412,34830.62524,7462.316046,4.252029252,0.551672648,895434.8401,1.40038569,0.772357724,6205.139641,4.819091519,0.448327352,824739.3225,1.138050273,2.538435962,0.227642276,34.83062524
mus,1995,1129,4544.302235,2086.882585,4.248583288,0.522722989,2474162.477,1.41317932,0.70790378,1361.781225,0.92824392,0.477277011,493565.8572,1.290316318,2.703495638,0.29209622,4.544302235
mex,2006,112117,9159.288797,2842.664668,4.24789043,0.492804662,266777798.9,1.534659549,0.747909705,1266.328103,0.729831898,0.507195338,47173669.99,1.579474035,3.114133584,0.252090295,9.159288797
deu,1982,78922,25889.40688,4512.148124,4.247278256,0.721286767,283588560.6,2.31785918,0.876371956,479.5668191,0.516191458,0.278713233,13317982.23,0.895646577,3.213505757,0.123628044,25.88940688
irl,2015,4652.43,68112.10862,3226.520935,4.245560751,0.61792501,13627528.26,1.890206794,0.853336653,1112.214117,0.888194123,0.38207499,1762798.875,1.168751437,3.058958231,0.146663347,68.11210862
bmu,2006,64,95456.01147,3350.575989,4.239158613,0.610413761,111320.3052,1.124143836,0.868421053,856.9396363,0.65824624,0.389586239,11032.20698,0.717465753,1.841609589,0.131578947,95.45601147
nld,2002,16042,47388.54451,3803.342717,4.236705806,0.797875878,62717777.83,2.528197386,0.927052857,782.043272,1.189448161,0.202124122,4460573.337,0.640462621,3.168660007,0.072947143,47.38854451
pyf,2006,258,24807.5219,3611.942278,4.236463928,0.621044162,588614.2981,1.475416799,0.817567568,1868.799435,1.657467719,0.378955838,140520.1132,0.900286716,2.375703515,0.182432432,24.8075219
pyf,2017,276.1,22499.18543,3710.79991,4.232621959,0.566684038,506263.9125,1.186883847,0.771653543,1352.689508,1.005686536,0.433315962,91980.09061,0.907552852,2.094436699,0.228346457,22.49918543
pyf,1978,143,17974.11453,2477.301537,4.223616666,0.493028215,253881.5978,1.151642878,0.71641791,962.1826542,0.588500789,0.506971785,36375.23379,1.184213047,2.335855925,0.28358209,17.97411453
isr,1986,4149,19100.05394,3064.932513,4.222086782,0.560416488,12418972.72,1.942326423,0.822320499,1357.493582,0.933776515,0.439583512,2154427.85,1.523535957,3.46586238,0.177679501,19.10005394
dnk,2007,5468,61101.13122,3806.49447,4.220644992,0.656407226,19173757.1,2.276182221,0.857886309,677.9737374,0.605231439,0.343592774,1439197.996,1.191455141,3.467637362,0.142113691,61.10113122
prt,2012,10604,21173.6972,3285.348375,4.218550506,0.619577065,32227236.92,1.973773143,0.856721278,1558.19887,1.277974149,0.380422935,5994503.882,1.211905045,3.185678188,0.143278722,21.1736972
are,2004,3659,67059.68098,2276.717423,4.218516674,0.497707983,8606238.051,1.527560116,0.785640673,2782.680784,1.808099354,0.502292017,3722695.76,1.541629384,3.069189501,0.214359327,67.05968098
are,2010,8442,34326.87191,2464.165835,4.21669396,0.49607853,17957761.07,1.382107726,0.739398612,4281.478745,2.930159366,0.50392147,12676045.23,1.40395868,2.786066406,0.260601388,34.32687191
cub,1980,9835,3048.382987,1628.083891,4.216095241,0.35647471,9237000.902,0.610314017,0.677542697,1187.739226,0.579401443,0.64352529,2291590.648,1.101768217,1.712082234,0.322457303,3.048382987
cri,1970,1822,3807.277392,3305.821194,4.215125426,0.576131776,3386473.919,1.208080838,0.764102564,1206.15243,0.893188257,0.423868224,527945.7147,0.888802009,2.096882847,0.235897436,3.807277392
grc,2002,11026,24684.75151,3429.419665,4.211099164,0.587760309,33877197.89,1.99894645,0.865458719,899.328825,0.640978684,0.412239691,3616638.895,1.402008702,3.400955152,0.134541281,24.68475151
lbn,1980,2605,5562.91995,2856.72461,4.208639261,0.522760474,5451829.212,1.362385297,0.796687607,975.250526,0.620565904,0.477239526,733875.0328,1.243751479,2.606136776,0.203312393,5.56291995
mdv,2013,345,8957.609374,1681.813632,4.208397563,0.551507417,727505.6867,1.372801271,0.838129496,4651.26487,3.58755688,0.448492583,504338.7462,1.116378797,2.489180068,0.161870504,8.957609374
mex,2005,110732,8874.915838,2915.755372,4.206793671,0.496865958,261369773.5,1.537227486,0.74926085,1181.468842,0.691504369,0.503134042,43505437.26,1.556619982,3.093847468,0.25073915,8.874915838
vct,2009,109,6466.133193,3595.001856,4.2035803,0.595975763,219132.641,1.310292824,0.819672131,2535.308588,2.081935139,0.404024237,73575.58781,0.888274475,2.198567299,0.180327869,6.466133193
kwt,2001,1981,37314.11419,2215.833836,4.203308702,0.540708753,5284021.403,1.738585051,0.825028313,3564.880992,2.574859759,0.459291247,2749486.748,1.476796692,3.215381743,0.174971687,37.31411419
bgd,2010,151125,757.7025489,996.7349834,4.197579647,0.231004432,103358682.7,0.446394507,0.469320342,1040.273755,0.429403836,0.768995568,35197957.63,1.486012169,1.932406676,0.530679658,0.757702549
gbr,1984,56633,23021.00881,4024.323714,4.192111421,0.700276091,169062655.4,1.950978289,0.88095404,400.1822375,0.40930697,0.299723909,7065063.989,0.835034707,2.786012995,0.11904596,23.02100881
mdv,2010,326,7939.190362,1265.482482,4.191479832,0.512273335,562454.6787,1.127741827,0.806603774,4695.347424,3.341909889,0.487726665,426962.4074,1.073703673,2.2014455,0.193396226,7.939190362
are,2008,6799,44256.56117,2159.895037,4.190782004,0.530977654,16072948.13,1.545477075,0.790954774,3454.864905,2.487571222,0.469022346,8427393.784,1.36514838,2.910625455,0.209045226,44.25656117
phl,1980,47398,1687.253532,2088.926326,4.19028055,0.488031245,77000008.76,1.062171862,0.753069368,1206.965804,0.790503926,0.511968755,15238686.47,1.114270471,2.176442333,0.246930632,1.687253532
pak,2006,160906,973.5753024,2769.263768,4.190111018,0.418437671,225878325.9,0.917875816,0.69119862,6467.107236,3.307820219,0.581562329,247831450.4,1.275702533,2.193578349,0.30880138,0.973575302
sur,1972,373,5261.241662,1824.835892,4.188479105,0.440713268,505172.4649,0.885893716,0.625,568.1917319,0.326068125,0.559286732,49907.98725,1.124242536,2.010136252,0.375,5.261241662
hnd,1996,5724,1647.364209,1886.913239,4.186430622,0.472358229,9353867.531,1.069436068,0.70487106,2186.216517,1.188246445,0.527641771,2965661.125,1.194600002,2.26403607,0.29512894,1.647364209
ken,1986,20392,869.1540256,1891.093468,4.183535376,0.40396655,26370873.41,0.846892684,0.695020747,2215.881029,1.068382861,0.59603345,9936494.799,1.249549918,2.096442602,0.304979253,0.869154026
are,2003,3369,66472.95551,2298.204805,4.182999894,0.541824157,8772545.547,1.705469287,0.810782241,2834.015903,1.990652473,0.458175843,3530262.909,1.442174215,3.147643502,0.189217759,66.47295551
nic,2011,5905,1576.944239,4675.116119,4.181568388,0.466377852,10074569.08,1.117826778,0.641573995,4061.480122,2.44515888,0.533622148,6740471.679,1.278999687,2.396826465,0.358426005,1.576944239
sur,2012,535,8875.695415,3007.749835,4.179970893,0.570766002,1136826.684,1.392753809,0.75,784.9970781,0.576436867,0.429233998,117898.6324,1.0473947,2.440148509,0.25,8.875695415
mar,2000,28710,1917.438879,1494.634885,4.177406863,0.309142847,44936866.92,1.026526006,0.56417455,1875.668292,0.802307858,0.690857153,19287063.71,2.294029573,3.320555579,0.43582545,1.917438879
pyf,1995,215,22949.39829,2960.037117,4.17119736,0.598990619,455453.0397,1.391398535,0.803418803,1149.339086,0.928301243,0.401009381,67858.82089,0.931506849,2.322905384,0.196581197,22.94939829
prt,2002,10396,21874.58566,3192.161931,4.171006307,0.639837411,32552618.73,2.056771045,0.862884161,1295.767347,1.116390343,0.360162589,4904447.909,1.157750347,3.214521391,0.137115839,21.87458566
lka,1978,14532,827.84171,1693.90737,4.157992311,0.380011332,17457497.04,0.791553077,0.5703125,2751.442852,1.52892179,0.619988668,10472991.95,1.29141922,2.082972297,0.4296875,0.82784171
mar,2003,29587,2198.074461,1547.931988,4.15577326,0.309636857,47885853.21,1.066993047,0.588805689,2607.732962,1.12075331,0.690363143,28793228.46,2.378956697,3.445949744,0.411194311,2.198074461
jam,1983,2237,4044.904396,2459.38361,4.152554955,0.596399184,4866752.881,1.435373941,0.78961039,1692.886399,1.281119631,0.403600816,1016081.602,0.971359636,2.406733578,0.21038961,4.044904396
wsm,2009,185,3519.595984,3311.504695,4.151952664,0.662629758,318039.5741,1.134394669,0.858823529,1644.517281,1.588204719,0.337370242,61939.98405,0.577563865,1.711958534,0.141176471,3.519595984
phl,1979,46115,1649.278958,2156.953332,4.147178458,0.508775893,73508945.53,1.053058242,0.766813044,1263.027265,0.867958685,0.491224107,14853871.71,1.016729766,2.069788008,0.233186956,1.649278958
isr,2017,8243.85,36448.97326,2714.931063,4.143235406,0.581698832,21724681.96,1.742572566,0.844154039,1282.064636,0.909105854,0.418301168,3427829.079,1.253088541,2.995661108,0.155845961,36.44897326
pak,1985,94783,625.5124931,1467.725031,4.141296054,0.351270541,100074419.2,0.698495294,0.625461051,1844.225873,0.872724462,0.648729459,38948060.73,1.289987121,1.988482415,0.374538949,0.625512493
sur,1971,374,5014.068003,1803.586262,4.14115701,0.447234339,505262.5668,0.893780675,0.62962963,522.9484467,0.304178994,0.552765661,45870.19233,1.104680976,1.998461651,0.37037037,5.014068003
dza,1982,20767,3696.045411,2055.454818,4.14087906,0.336273918,26753142.98,0.852345429,0.590504769,2142.840709,0.967092309,0.663726082,12332351.46,1.682330568,2.534675997,0.409495231,3.696045411
vct,2004,109,5700.540404,2754.750301,4.132250277,0.548197392,177190.8919,1.077793138,0.788461538,2778.101939,1.983088227,0.451802608,70082.33795,0.888274475,1.966067613,0.211538462,5.700540404
isr,2004,6468,28043.0667,3402.103163,4.12981956,0.594194977,20607758.31,2.113668132,0.851775148,1982.54662,1.471518999,0.405805023,5014804.311,1.443528096,3.557196228,0.148224852,28.0430667
deu,1973,79757,21678.11787,4725.056126,4.125006757,0.714163511,260318781.4,2.16779976,0.875544667,462.1245105,0.484622216,0.285836489,12240641.25,0.867639221,3.035438982,0.124455333,21.67811787
dom,1999,8528,3661.191492,3505.553331,4.124786534,0.71367589,17674545.31,1.376596674,0.849973305,2528.689002,3.091936323,0.28632411,5315378.652,0.552285461,1.928882135,0.150026695,3.661191492
bwa,1987,1263,2627.005139,886.9663543,4.124600758,0.252817917,852967.4368,0.448594887,0.551898734,2451.124477,0.950874543,0.747182083,581155.5032,1.325784445,1.774379332,0.448101266,2.627005139
nld,2014,16892.52,51027.70665,3210.941636,4.121121474,0.727522374,54011459.25,2.125608063,0.901340158,1207.203141,1.361606922,0.272477626,6683542.89,0.796100107,2.92170817,0.098659842,51.02770665
