BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,PBA6     ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6 ,NGHTBTU6 ,NGCLBTU6 ,NGWTBTU6 ,NGCKBTU6 ,NGMSBTU6 ,FKHTBTU6 ,FKCLBTU6 ,FKWTBTU6 ,FKCKBTU6 ,FKMSBTU6 ,DHHTBTU6 ,DHCLBTU6 ,DHWTBTU6 ,DHCKBTU6 ,DHMSBTU6
01911,3,6,   160000,07,05,24,1,1,2,2,2,  107.43,1,24,        667377,             0,        181499,         77785,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01912,4,9,   100001,07,06,23,1,2,2,2,2,   90.82,2,35,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01913,4,9,   550000,09,06,05,1,1,2,2,2,    7.64,2,11,       5183623,             0,             0,       1898364,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01914,4,8,     7000,03,07,23,1,1,2,2,2, 5742.51,2,22,        204784,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01916,3,5,     1250,02,04,18,1,2,2,2,2,  370.61,2,43,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01918,3,7,     6000,03,04,13,1,1,2,2,2, 5849.83,1,04,         91109,             0,         44352,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01920,3,7,     4250,02,03,14,1,2,2,2,2,  454.60,2,15,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01921,1,2,    65000,06,08,18,2,1,2,2,2,  165.71,2,28,        295558,             0,       3043938,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01922,1,2,    32500,05,07,02,1,1,2,2,2,  393.66,1,27,        651734,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01923,3,6,     1750,02,05,15,1,1,2,2,2,  533.87,2,02,        109556,             0,         68687,        206060,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01924,3,6,     3000,02,06,02,1,2,2,2,2,  488.82,1,12,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01925,4,9,    80000,06,08,25,1,2,2,2,2,   95.91,2,35,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01926,4,9,    20000,04,04,05,1,1,2,2,2,  207.27,2,36,          3805,             0,          4719,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01928,3,5,  1000000,09,08,05,1,1,2,2,2,    4.51,1,09,       5521613,             0,             0,       4893297,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01931,4,9,    25000,04,07,25,1,2,2,2,2,  474.50,2,37,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01932,4,9,     5500,03,06,02,1,1,2,2,2, 6640.55,2,43,         32145,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01933,1,2,   250000,08,04,16,1,1,1,2,2,   27.75,1,37,      15265992,             0,             0,       1255751,       3878688,       4867729,             0,       9207515,         32323,         48106,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01934,1,2,   550000,09,01,02,1,2,2,1,2,    7.64,2,37,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,      18906058,             0,       4377942,             0,             0
01935,2,3,     6500,03,07,25,1,1,2,2,2,  479.67,2,23,             0,             0,        156823,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01936,4,8,    30000,05,05,18,1,1,2,2,2,  432.00,1,30,        909131,             0,        768868,        135683,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01937,4,9,    15000,04,05,25,1,1,2,2,2,  114.43,2,38,         29342,             0,          5884,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01938,2,3,    50000,05,07,26,1,1,2,2,2,  546.18,2,32,       3975515,             0,        107472,             0,        278271,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01939,3,7,    25001,05,07,05,1,1,2,2,2,  246.82,1,09,        102790,             0,         78167,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01940,3,7,     8500,03,09,23,1,1,2,2,2,  474.50,1,03,             0,             0,             0,             0,       1347732,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01941,3,5,   550000,09,07,24,1,1,2,2,2,    6.92,1,44,         63680,             0,             0,        344758,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01942,1,1,    75000,06,07,02,1,1,2,2,2,  135.65,2,42,       1957549,             0,        615086,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01943,2,3,    27500,05,04,14,1,1,2,2,2,  222.08,1,22,       2014365,             0,        452706,         79889,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01946,2,4,    15000,04,07,02,1,1,1,2,2,  149.60,2,24,       1444698,             0,        138422,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01947,4,8,     5000,02,05,12,1,1,2,2,2,  488.82,2,30,         41414,             0,          4493,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01949,1,1,   110000,07,02,14,1,1,1,1,2,   27.75,1,31,             0,             0,             0,             0,        922862,             0,             0,             0,             0,        363298,       9668000,             0,             0,             0,             0
01950,2,3,   180000,07,07,02,1,2,2,1,2,  107.43,1,07,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       3005000,             0,             0,             0,             0
01952,3,5,    22500,04,05,15,1,1,2,2,2,  156.92,1,13,             0,             0,        508159,       1524478,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01953,2,3,    25000,04,05,05,1,1,2,2,2,  189.21,1,07,       2302329,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01954,3,5,    20000,04,04,05,1,1,2,2,2, 5849.83,1,31,        388206,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01955,3,5,    10001,04,07,02,1,2,2,2,2,  355.88,2,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01956,2,4,   275000,08,03,13,1,1,1,1,2,   89.38,1,26,       3918621,             0,             0,             0,             0,             0,             0,             0,             0,             0,      13706105,             0,       3058895,             0,             0
01958,1,2,    21250,04,02,17,1,1,2,2,2,  187.22,1,18,        658509,             0,       1617405,        285424,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01959,2,3,    13750,04,06,25,1,1,2,2,2,  105.20,2,23,       1386868,             0,         87493,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01961,4,9,     3250,02,09,14,1,1,2,2,2,  429.14,1,21,        341721,             0,         74317,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01962,4,9,    80000,06,02,14,1,1,2,2,2,   29.31,2,01,        131720,             0,        154608,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01963,2,3,    35000,05,01,91,1,1,1,2,2,  105.20,2,02,        479198,             0,             0,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
01964,3,6,    13750,04,08,23,1,2,2,2,2,  474.50,2,39,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
